image_path,character,calligrapher,script_id,char_id
final_images/8065.png,之,唐代石刻篆文,1,202
final_images/8115.png,之,徐三庚,1,202
final_images/8134.png,之,春秋僖公石经,1,202
final_images/237601.png,之,李斯,1,202
final_images/8076.png,之,李阳冰,1,202
final_images/8093.png,之,汗简,1,202
final_images/8118.png,之,王澍,1,202
final_images/8100.png,之,石鼓文,1,202
final_images/8120.png,之,赵之谦,1,202
final_images/8122.png,之,邓琰,1,202
final_images/8096.png,之,隶释 隶续,1,202
final_images/8098.png,之,集篆古文韵海,1,202
final_images/237599.png,之,黄士陵,1,202
final_images/10429.png,事,三体石经,1,223
final_images/10405.png,事,古文四声韵,1,223
final_images/10401.png,事,吴叡,1,223
final_images/10418.png,事,吴大澂,1,223
final_images/10419.png,事,吴昌硕,1,223
final_images/10420.png,事,吴让之,1,223
final_images/10403.png,事,唐代石刻篆文,1,223
final_images/10423.png,事,徐三庚,1,223
final_images/10427.png,事,李斯,1,223
final_images/238550.png,事,李阳冰,1,223
final_images/238559.png,事,杨沂孙,1,223
final_images/238553.png,事,汗简,1,223
final_images/238556.png,事,石鼓文,1,223
final_images/10400.png,事,说文解字,1,223
final_images/10424.png,事,赵之谦,1,223
final_images/10425.png,事,邓琰,1,223
final_images/10407.png,事,隶释 隶续,1,223
final_images/10408.png,事,集篆古文韵海,1,223
final_images/238558.png,事,马王堆帛书,1,223
final_images/10426.png,事,黄士陵,1,223
final_images/100359.png,日,三体石经,1,2359
final_images/100335.png,日,古文四声韵,1,2359
final_images/100330.png,日,吴叡,1,2359
final_images/275646.png,日,吴大澂,1,2359
final_images/100350.png,日,吴昌硕,1,2359
final_images/100351.png,日,吴让之,1,2359
final_images/100332.png,日,唐代石刻篆文,1,2359
final_images/100353.png,日,徐三庚,1,2359
final_images/275647.png,日,李斯,1,2359
final_images/100334.png,日,李阳冰,1,2359
final_images/100354.png,日,杨沂孙,1,2359
final_images/100339.png,日,汗简,1,2359
final_images/100355.png,日,王澍,1,2359
final_images/100345.png,日,石鼓文,1,2359
final_images/100329.png,日,说文解字,1,2359
final_images/100356.png,日,赵之谦,1,2359
final_images/100357.png,日,邓琰,1,2359
final_images/100342.png,日,集篆古文韵海,1,2359
final_images/100349.png,日,马王堆帛书,1,2359
final_images/100358.png,日,黄士陵,1,2359
final_images/106066.png,有,三体阴符经,1,2478
final_images/106067.png,有,古文四声韵,1,2478
final_images/106058.png,有,吴叡,1,2478
final_images/278014.png,有,吴大澂,1,2478
final_images/106077.png,有,吴昌硕,1,2478
final_images/106078.png,有,吴让之,1,2478
final_images/106059.png,有,唐代石刻篆文,1,2478
final_images/106080.png,有,徐三庚,1,2478
final_images/106090.png,有,李斯,1,2478
final_images/106063.png,有,李阳冰,1,2478
final_images/106081.png,有,杨沂孙,1,2478
final_images/106082.png,有,永瑆,1,2478
final_images/106068.png,有,汗简,1,2478
final_images/106083.png,有,王澍,1,2478
final_images/106084.png,有,赵之谦,1,2478
final_images/278015.png,有,邓琰,1,2478
final_images/106070.png,有,集古文韵上声韵第三,1,2478
final_images/106071.png,有,集篆古文韵海,1,2478
final_images/106075.png,有,马王堆帛书,1,2478
final_images/106087.png,有,黄士陵,1,2478
final_images/310299.png,言,三体石经,1,5137
final_images/185553.png,言,古文四声韵,1,5137
final_images/310281.png,言,吴叡,1,5137
final_images/185568.png,言,吴大澂,1,5137
final_images/185569.png,言,吴昌硕,1,5137
final_images/310294.png,言,吴让之,1,5137
final_images/185548.png,言,唐代石刻篆文,1,5137
final_images/310295.png,言,徐三庚,1,5137
final_images/185574.png,言,李斯,1,5137
final_images/185551.png,言,李阳冰,1,5137
final_images/185570.png,言,杨沂孙,1,5137
final_images/185559.png,言,汗简,1,5137
final_images/185571.png,言,王澍,1,5137
final_images/185546.png,言,篆刻,1,5137
final_images/185573.png,言,邓琰,1,5137
final_images/185561.png,言,隶释 隶续,1,5137
final_images/185562.png,言,集篆古文韵海,1,5137
final_images/185567.png,言,马王堆帛书,1,5137
final_images/185577.png,言,魏石经古文汇编,1,5137
final_images/310298.png,言,黄士陵,1,5137
final_images/968.png,㠯,三体石经,1,34
final_images/943.png,㠯,三体阴符经,1,34
final_images/944.png,㠯,古文四声韵,1,34
final_images/959.png,㠯,吴大澂,1,34
final_images/960.png,㠯,吴昌硕,1,34
final_images/234640.png,㠯,吴让之,1,34
final_images/938.png,㠯,唐代石刻篆文,1,34
final_images/961.png,㠯,徐三庚,1,34
final_images/234644.png,㠯,春秋僖公石经,1,34
final_images/941.png,㠯,李阳冰,1,34
final_images/962.png,㠯,杨沂孙,1,34
final_images/946.png,㠯,汗简,1,34
final_images/963.png,㠯,王澍,1,34
final_images/956.png,㠯,石鼓文,1,34
final_images/234641.png,㠯,赵之谦,1,34
final_images/948.png,㠯,隶释 隶续,1,34
final_images/950.png,㠯,集古文韵上声韵第三,1,34
final_images/952.png,㠯,集篆古文韵海,1,34
final_images/966.png,㠯,黄士陵,1,34
final_images/3942.png,上,三体石经,1,164
final_images/3925.png,上,古文四声韵,1,164
final_images/3917.png,上,吴叡,1,164
final_images/3936.png,上,吴大澂,1,164
final_images/235812.png,上,吴昌硕,1,164
final_images/235813.png,上,吴让之,1,164
final_images/3920.png,上,唐代石刻篆文,1,164
final_images/3937.png,上,徐三庚,1,164
final_images/3941.png,上,李斯,1,164
final_images/3922.png,上,李阳冰,1,164
final_images/235814.png,上,杨沂孙,1,164
final_images/235815.png,上,永瑆,1,164
final_images/3929.png,上,汗简,1,164
final_images/235818.png,上,王禔,1,164
final_images/235816.png,上,赵之谦,1,164
final_images/3938.png,上,邓琰,1,164
final_images/3930.png,上,集古文韵上声韵第三,1,164
final_images/3932.png,上,集篆古文韵海,1,164
final_images/3939.png,上,黄士陵,1,164
final_images/4195.png,下,三体石经,1,165
final_images/4167.png,下,三体阴符经,1,165
final_images/4168.png,下,古文四声韵,1,165
final_images/4164.png,下,吴叡,1,165
final_images/4184.png,下,吴大澂,1,165
final_images/235928.png,下,吴昌硕,1,165
final_images/4185.png,下,吴让之,1,165
final_images/235909.png,下,唐代石刻篆文,1,165
final_images/4193.png,下,李斯,1,165
final_images/4166.png,下,李阳冰,1,165
final_images/4187.png,下,杨沂孙,1,165
final_images/4171.png,下,汗简,1,165
final_images/235930.png,下,赵之谦,1,165
final_images/4189.png,下,邓琰,1,165
final_images/235921.png,下,隶释 隶续,1,165
final_images/4173.png,下,集古文韵上声韵第三,1,165
final_images/4174.png,下,集篆古文韵海,1,165
final_images/4196.png,下,魏石经古文汇编,1,165
final_images/4190.png,下,黄士陵,1,165
final_images/38660.png,可,三体石经,1,815
final_images/38650.png,可,三体阴符经,1,815
final_images/38652.png,可,古文四声韵,1,815
final_images/38661.png,可,吴大澂,1,815
final_images/38662.png,可,吴昌硕,1,815
final_images/38663.png,可,吴让之,1,815
final_images/38647.png,可,唐代石刻篆文,1,815
final_images/38664.png,可,徐三庚,1,815
final_images/38669.png,可,李斯,1,815
final_images/250251.png,可,杨沂孙,1,815
final_images/250243.png,可,汗简,1,815
final_images/38659.png,可,石鼓文,1,815
final_images/38641.png,可,篆刻,1,815
final_images/38666.png,可,赵之谦,1,815
final_images/38667.png,可,邓琰,1,815
final_images/38656.png,可,隶释 隶续,1,815
final_images/38657.png,可,集古文韵上声韵第三,1,815
final_images/38658.png,可,集篆古文韵海,1,815
final_images/250252.png,可,黄士陵,1,815
final_images/52890.png,大,三体石经,1,1184
final_images/52862.png,大,古文四声韵,1,1184
final_images/256083.png,大,吴大澂,1,1184
final_images/256084.png,大,吴昌硕,1,1184
final_images/52876.png,大,吴让之,1,1184
final_images/52857.png,大,唐代石刻篆文,1,1184
final_images/52878.png,大,徐三庚,1,1184
final_images/52897.png,大,春秋僖公石经,1,1184
final_images/52887.png,大,李斯,1,1184
final_images/52860.png,大,李阳冰,1,1184
final_images/52879.png,大,杨沂孙,1,1184
final_images/52880.png,大,永瑆,1,1184
final_images/52865.png,大,汗简,1,1184
final_images/52870.png,大,石鼓文,1,1184
final_images/52883.png,大,赵之谦,1,1184
final_images/256085.png,大,邓琰,1,1184
final_images/52866.png,大,隶释 隶续,1,1184
final_images/52868.png,大,集篆古文韵海,1,1184
final_images/256086.png,大,黄士陵,1,1184
final_images/53302.png,天,三体石经,1,1186
final_images/53261.png,天,三体阴符经,1,1186
final_images/53265.png,天,古文四声韵,1,1186
final_images/53284.png,天,吴大澂,1,1186
final_images/53285.png,天,吴昌硕,1,1186
final_images/53287.png,天,吴让之,1,1186
final_images/53255.png,天,唐代石刻篆文,1,1186
final_images/256274.png,天,徐三庚,1,1186
final_images/53301.png,天,李斯,1,1186
final_images/53257.png,天,李阳冰,1,1186
final_images/256275.png,天,杨沂孙,1,1186
final_images/53277.png,天,汗简,1,1186
final_images/53290.png,天,王澍,1,1186
final_images/53283.png,天,石鼓文,1,1186
final_images/53292.png,天,赵之谦,1,1186
final_images/53295.png,天,邓琰,1,1186
final_images/53282.png,天,隶释 隶续,1,1186
final_images/256267.png,天,集篆古文韵海,1,1186
final_images/53298.png,天,黄士陵,1,1186
final_images/81336.png,心,三体石经,1,1778
final_images/81316.png,心,三体阴符经,1,1778
final_images/81319.png,心,古文四声韵,1,1778
final_images/267883.png,心,吴叡,1,1778
final_images/81326.png,心,吴大澂,1,1778
final_images/81327.png,心,吴昌硕,1,1778
final_images/81313.png,心,唐代石刻篆文,1,1778
final_images/81328.png,心,徐三庚,1,1778
final_images/81335.png,心,李斯,1,1778
final_images/81315.png,心,李阳冰,1,1778
final_images/267886.png,心,杨沂孙,1,1778
final_images/81320.png,心,汗简,1,1778
final_images/81330.png,心,王澍,1,1778
final_images/81311.png,心,篆刻,1,1778
final_images/81331.png,心,赵之谦,1,1778
final_images/81332.png,心,邓琰,1,1778
final_images/81322.png,心,集篆古文韵海,1,1778
final_images/81325.png,心,马王堆帛书,1,1778
final_images/81334.png,心,黄士陵,1,1778
final_images/88365.png,我,三体石经,1,1997
final_images/88337.png,我,三体阴符经,1,1997
final_images/88338.png,我,古文四声韵,1,1997
final_images/88334.png,我,吴叡,1,1997
final_images/88358.png,我,吴大澂,1,1997
final_images/88359.png,我,吴昌硕,1,1997
final_images/88335.png,我,唐代石刻篆文,1,1997
final_images/270740.png,我,徐三庚,1,1997
final_images/88371.png,我,春秋僖公石经,1,1997
final_images/88336.png,我,李阳冰,1,1997
final_images/88360.png,我,杨沂孙,1,1997
final_images/88341.png,我,汗简,1,1997
final_images/88362.png,我,王澍,1,1997
final_images/88357.png,我,石鼓文,1,1997
final_images/88343.png,我,隶释 隶续,1,1997
final_images/88347.png,我,集古文韵上声韵第三,1,1997
final_images/88349.png,我,集篆古文韵海,1,1997
final_images/270739.png,我,马王堆帛书,1,1997
final_images/88364.png,我,黄士陵,1,1997
final_images/97385.png,文,三体石经,1,2310
final_images/97364.png,文,古文四声韵,1,2310
final_images/97361.png,文,吴叡,1,2310
final_images/274394.png,文,吴大澂,1,2310
final_images/97374.png,文,吴昌硕,1,2310
final_images/97376.png,文,吴让之,1,2310
final_images/97377.png,文,徐三庚,1,2310
final_images/97388.png,文,春秋僖公石经,1,2310
final_images/97384.png,文,李斯,1,2310
final_images/97362.png,文,李阳冰,1,2310
final_images/97378.png,文,杨沂孙,1,2310
final_images/97379.png,文,永瑆,1,2310
final_images/97365.png,文,汗简,1,2310
final_images/97380.png,文,王澍,1,2310
final_images/274395.png,文,赵之谦,1,2310
final_images/97382.png,文,邓琰,1,2310
final_images/97367.png,文,隶释 隶续,1,2310
final_images/97368.png,文,集篆古文韵海,1,2310
final_images/274396.png,文,黄士陵,1,2310
final_images/98509.png,方,三体石经,1,2333
final_images/98492.png,方,古文四声韵,1,2333
final_images/98489.png,方,吴叡,1,2333
final_images/98498.png,方,吴大澂,1,2333
final_images/98499.png,方,吴昌硕,1,2333
final_images/98500.png,方,吴让之,1,2333
final_images/274853.png,方,唐代石刻篆文,1,2333
final_images/98501.png,方,徐三庚,1,2333
final_images/98508.png,方,李斯,1,2333
final_images/98490.png,方,李阳冰,1,2333
final_images/98502.png,方,杨沂孙,1,2333
final_images/98503.png,方,永瑆,1,2333
final_images/98493.png,方,汗简,1,2333
final_images/98505.png,方,王澍,1,2333
final_images/98497.png,方,石鼓文,1,2333
final_images/98506.png,方,赵之谦,1,2333
final_images/98494.png,方,集篆古文韵海,1,2333
final_images/274856.png,方,马王堆帛书,1,2333
final_images/98507.png,方,黄士陵,1,2333
final_images/166141.png,而,三体石经,1,4454
final_images/302424.png,而,三体阴符经,1,4454
final_images/166117.png,而,古文四声韵,1,4454
final_images/302420.png,而,吴叡,1,4454
final_images/166129.png,而,吴大澂,1,4454
final_images/166130.png,而,吴昌硕,1,4454
final_images/166131.png,而,吴让之,1,4454
final_images/166113.png,而,唐代石刻篆文,1,4454
final_images/166133.png,而,徐三庚,1,4454
final_images/166140.png,而,李斯,1,4454
final_images/166115.png,而,李阳冰,1,4454
final_images/166134.png,而,杨沂孙,1,4454
final_images/166120.png,而,汗简,1,4454
final_images/166125.png,而,石鼓文,1,4454
final_images/166136.png,而,赵之谦,1,4454
final_images/166137.png,而,邓琰,1,4454
final_images/166123.png,而,集篆古文韵海,1,4454
final_images/302431.png,而,马王堆帛书,1,4454
final_images/166139.png,而,黄士陵,1,4454
final_images/181748.png,行,三体阴符经,1,5017
final_images/181749.png,行,古文四声韵,1,5017
final_images/181745.png,行,吴叡,1,5017
final_images/181754.png,行,吴大澂,1,5017
final_images/181755.png,行,吴昌硕,1,5017
final_images/181756.png,行,吴让之,1,5017
final_images/181746.png,行,唐代石刻篆文,1,5017
final_images/181764.png,行,李斯,1,5017
final_images/181747.png,行,李阳冰,1,5017
final_images/181758.png,行,杨沂孙,1,5017
final_images/181760.png,行,永瑆,1,5017
final_images/181752.png,行,汗简,1,5017
final_images/181761.png,行,王澍,1,5017
final_images/181762.png,行,赵之谦,1,5017
final_images/181763.png,行,邓琰,1,5017
final_images/308756.png,行,隶释 隶续,1,5017
final_images/181753.png,行,集篆古文韵海,1,5017
final_images/181765.png,行,魏石经古文汇编,1,5017
final_images/308762.png,行,黄士陵,1,5017
