image_path,canny_path,skeleton_path,calligrapher,script,character,calligrapher_id,script_id,character_id
images/蔡襄/草/寜/44997.png,canny/蔡襄/草/寜/44997.png,skeleton/蔡襄/草/寜/44997.png,蔡襄,草,寜,1577,8,2194
images/黄庭坚/楷/聲/66785.png,canny/黄庭坚/楷/聲/66785.png,skeleton/黄庭坚/楷/聲/66785.png,黄庭坚,楷,聲,1988,3,5473
images/集篆古文韵海/篆/靜/222095.png,canny/集篆古文韵海/篆/靜/222095.png,skeleton/集篆古文韵海/篆/靜/222095.png,集篆古文韵海,篆,靜,1897,7,7290
images/null/隶/典/243657.png,canny/null/隶/典/243657.png,skeleton/null/隶/典/243657.png,null,隶,典,370,11,1249
images/篆刻/篆/盂/356012.png,canny/篆刻/篆/盂/356012.png,skeleton/篆刻/篆/盂/356012.png,篆刻,篆,盂,1464,7,4635
images/包山/简/青/119900.png,canny/包山/简/青/119900.png,skeleton/包山/简/青/119900.png,包山,简,青,553,6,7287
images/熹平石经/石/慍/250622.png,canny/熹平石经/石/慍/250622.png,skeleton/熹平石经/石/慍/250622.png,熹平石经,石,慍,1278,5,2739
images/赵佶/楷/口/49599.png,canny/赵佶/楷/口/49599.png,skeleton/赵佶/楷/口/49599.png,赵佶,楷,口,1666,3,1543
images/郭店/简/聖/115923.png,canny/郭店/简/聖/115923.png,skeleton/郭店/简/聖/115923.png,郭店,简,聖,1759,6,5466
images/郭店/简/非/119979.png,canny/郭店/简/非/119979.png,skeleton/郭店/简/非/119979.png,郭店,简,非,1759,6,7291
images/吴大澂/篆/齒/04278.png,canny/吴大澂/篆/齒/04278.png,skeleton/吴大澂/篆/齒/04278.png,吴大澂,篆,齒,638,7,7742
images/张家山/简/乾/241648.png,canny/张家山/简/乾/241648.png,skeleton/张家山/简/乾/241648.png,张家山,简,乾,869,6,928
images/苏轼/行/日/42359.png,canny/苏轼/行/日/42359.png,skeleton/苏轼/行/日/42359.png,苏轼,行,日,1527,9,3191
images/包山/简/己/106664.png,canny/包山/简/己/106664.png,skeleton/包山/简/己/106664.png,包山,简,己,553,6,2357
images/上博/简/之/97282.png,canny/上博/简/之/97282.png,skeleton/上博/简/之/97282.png,上博,简,之,399,6,913
images/三体石经/篆/曹/93670.png,canny/三体石经/篆/曹/93670.png,skeleton/三体石经/篆/曹/93670.png,三体石经,篆,曹,393,7,3304
images/宾组/甲骨/妌/175477.png,canny/宾组/甲骨/妌/175477.png,skeleton/宾组/甲骨/妌/175477.png,宾组,甲骨,妌,788,4,1998
images/吴玉如/楷/鶴/284431.png,canny/吴玉如/楷/鶴/284431.png,skeleton/吴玉如/楷/鶴/284431.png,吴玉如,楷,鶴,653,3,7647
images/宋克/草/汙/08814.png,canny/宋克/草/汙/08814.png,skeleton/宋克/草/汙/08814.png,宋克,草,汙,767,8,3747
images/包山/简/癸/304921.png,canny/包山/简/癸/304921.png,skeleton/包山/简/癸/304921.png,包山,简,癸,553,6,4613
images/赵孟坚/行/曾/203997.png,canny/赵孟坚/行/曾/203997.png,skeleton/赵孟坚/行/曾/203997.png,赵孟坚,行,曾,1672,9,3307
images/西周晚期/金/單/136019.png,canny/西周晚期/金/單/136019.png,skeleton/西周晚期/金/單/136019.png,西周晚期,金,單,1614,10,1700
images/说文解字/篆/隘/317950.png,canny/说文解字/篆/隘/317950.png,skeleton/说文解字/篆/隘/317950.png,说文解字,篆,隘,1639,7,7197
images/包山/简/鄜/119165.png,canny/包山/简/鄜/119165.png,skeleton/包山/简/鄜/119165.png,包山,简,鄜,553,6,6860
images/null/隶/朱/252916.png,canny/null/隶/朱/252916.png,skeleton/null/隶/朱/252916.png,null,隶,朱,370,11,3335
images/黄易/隶/羡/271431.png,canny/黄易/隶/羡/271431.png,skeleton/黄易/隶/羡/271431.png,黄易,隶,羡,1990,11,5392
images/李怀琳/草/善/18917.png,canny/李怀琳/草/善/18917.png,skeleton/李怀琳/草/善/18917.png,李怀琳,草,善,1070,8,1682
images/宾组/甲骨/#L020b1d/186651.png,canny/宾组/甲骨/#L020b1d/186651.png,skeleton/宾组/甲骨/#L020b1d/186651.png,宾组,甲骨,#L020b1d,788,4,71
images/唐/楷/陶/370275.png,canny/唐/楷/陶/370275.png,skeleton/唐/楷/陶/370275.png,唐,楷,陶,679,3,7177
images/null/隶/賞/261334.png,canny/null/隶/賞/261334.png,skeleton/null/隶/賞/261334.png,null,隶,賞,370,11,6464
images/郭店/简/非/119957.png,canny/郭店/简/非/119957.png,skeleton/郭店/简/非/119957.png,郭店,简,非,1759,6,7291
images/褚遂良/楷/攻/47266.png,canny/褚遂良/楷/攻/47266.png,skeleton/褚遂良/楷/攻/47266.png,褚遂良,楷,攻,1606,3,3095
images/邓文原/草/總/55036.png,canny/邓文原/草/總/55036.png,skeleton/邓文原/草/總/55036.png,邓文原,草,總,1716,8,5282
images/颜真卿/六体/提/91422.png,canny/颜真卿/六体/提/91422.png,skeleton/颜真卿/六体/提/91422.png,颜真卿,六体,提,1930,0,2995
images/宾组/甲骨/#L02bef8/188636.png,canny/宾组/甲骨/#L02bef8/188636.png,skeleton/宾组/甲骨/#L02bef8/188636.png,宾组,甲骨,#L02bef8,788,4,554
images/洪武正韵/印/匋/228081.png,canny/洪武正韵/印/匋/228081.png,skeleton/洪武正韵/印/匋/228081.png,洪武正韵,印,匋,1249,2,1429
images/篆刻/篆/蜕/364884.png,canny/篆刻/篆/蜕/364884.png,skeleton/篆刻/篆/蜕/364884.png,篆刻,篆,蜕,1464,7,5978
images/王铎/隶/行/36148.png,canny/王铎/隶/行/36148.png,skeleton/王铎/隶/行/36148.png,王铎,隶,行,1366,11,6040
images/邵二泉/行/楓/56461.png,canny/邵二泉/行/楓/56461.png,skeleton/邵二泉/行/楓/56461.png,邵二泉,行,楓,1726,9,3523
images/翁方纲/隶/松/41376.png,canny/翁方纲/隶/松/41376.png,skeleton/翁方纲/隶/松/41376.png,翁方纲,隶,松,1492,11,3374
images/包山/简/廷/106961.png,canny/包山/简/廷/106961.png,skeleton/包山/简/廷/106961.png,包山,简,廷,553,6,2469
images/睡虎地/简/至/281966.png,canny/睡虎地/简/至/281966.png,skeleton/睡虎地/简/至/281966.png,睡虎地,简,至,1398,6,5595
images/碑刻/隶/赞/366763.png,canny/碑刻/隶/赞/366763.png,skeleton/碑刻/隶/赞/366763.png,碑刻,隶,赞,1419,11,6502
images/null/隶/矣/239645.png,canny/null/隶/矣/239645.png,skeleton/null/隶/矣/239645.png,null,隶,矣,370,11,4748
images/夕阳坡/简/與/116701.png,canny/夕阳坡/简/與/116701.png,skeleton/夕阳坡/简/與/116701.png,夕阳坡,简,與,712,6,5609
images/篆刻/篆/冬/330261.png,canny/篆刻/篆/冬/330261.png,skeleton/篆刻/篆/冬/330261.png,篆刻,篆,冬,1464,7,1278
images/怀素/草/晝/12917.png,canny/怀素/草/晝/12917.png,skeleton/怀素/草/晝/12917.png,怀素,草,晝,949,8,3242
images/null/隶/瑕/93934.png,canny/null/隶/瑕/93934.png,skeleton/null/隶/瑕/93934.png,null,隶,瑕,370,11,4421
images/怀仁/楷/行/12171.png,canny/怀仁/楷/行/12171.png,skeleton/怀仁/楷/行/12171.png,怀仁,楷,行,948,3,6040
images/西周早期/金/髙/153120.png,canny/西周早期/金/髙/153120.png,skeleton/西周早期/金/髙/153120.png,西周早期,金,髙,1612,10,7542
images/蔡卞/行/君/194763.png,canny/蔡卞/行/君/194763.png,skeleton/蔡卞/行/君/194763.png,蔡卞,行,君,1572,9,1576
images/历组/甲骨/#L030867/189310.png,canny/历组/甲骨/#L030867/189310.png,skeleton/历组/甲骨/#L030867/189310.png,历组,甲骨,#L030867,574,4,647
images/劉炟/行/温/351797.png,canny/劉炟/行/温/351797.png,skeleton/劉炟/行/温/351797.png,劉炟,行,温,544,9,3964
images/洪武正韵/印/必/229773.png,canny/洪武正韵/印/必/229773.png,skeleton/洪武正韵/印/必/229773.png,洪武正韵,印,必,1249,2,2580
images/颜真卿/楷/巢/61982.png,canny/颜真卿/楷/巢/61982.png,skeleton/颜真卿/楷/巢/61982.png,颜真卿,楷,巢,1930,3,2349
images/睡虎地/简/六/276013.png,canny/睡虎地/简/六/276013.png,skeleton/睡虎地/简/六/276013.png,睡虎地,简,六,1398,6,1241
images/汗简/篆/傁/192248.png,canny/汗简/篆/傁/192248.png,skeleton/汗简/篆/傁/192248.png,汗简,篆,傁,1197,7,1153
images/西周晚期或春秋早期/金/鬲/153198.png,canny/西周晚期或春秋早期/金/鬲/153198.png,skeleton/西周晚期或春秋早期/金/鬲/153198.png,西周晚期或春秋早期,金,鬲,1615,10,7567
images/邓琰/篆/河/55710.png,canny/邓琰/篆/河/55710.png,skeleton/邓琰/篆/河/55710.png,邓琰,篆,河,1717,7,3797
images/开成石经/石/將/159813.png,canny/开成石经/石/將/159813.png,skeleton/开成石经/石/將/159813.png,开成石经,石,將,852,5,2224
images/王宠/草/荘/30560.png,canny/王宠/草/荘/30560.png,skeleton/王宠/草/荘/30560.png,王宠,草,荘,1307,8,5729
images/陈鸿寿/隶/䣊/60170.png,canny/陈鸿寿/隶/䣊/60170.png,skeleton/陈鸿寿/隶/䣊/60170.png,陈鸿寿,隶,䣊,1880,11,836
images/新蔡葛陵/简/見/309039.png,canny/新蔡葛陵/简/見/309039.png,skeleton/新蔡葛陵/简/見/309039.png,新蔡葛陵,简,見,986,6,6141
images/郭店/简/允/291051.png,canny/郭店/简/允/291051.png,skeleton/郭店/简/允/291051.png,郭店,简,允,1759,6,1212
images/广韵/印/盤/210074.png,canny/广韵/印/盤/210074.png,skeleton/广韵/印/盤/210074.png,广韵,印,盤,831,2,4657
images/开成石经/石/孔/159343.png,canny/开成石经/石/孔/159343.png,skeleton/开成石经/石/孔/159343.png,开成石经,石,孔,852,5,2107
images/张家山/简/竝/257489.png,canny/张家山/简/竝/257489.png,skeleton/张家山/简/竝/257489.png,张家山,简,竝,869,6,4977
images/熹平石经/石/乃/241277.png,canny/熹平石经/石/乃/241277.png,skeleton/熹平石经/石/乃/241277.png,熹平石经,石,乃,1278,5,909
images/古文四声韵/篆/束/204298.png,canny/古文四声韵/篆/束/204298.png,skeleton/古文四声韵/篆/束/204298.png,古文四声韵,篆,束,582,7,3360
images/侯马盟书/简/敢/143031.png,canny/侯马盟书/简/敢/143031.png,skeleton/侯马盟书/简/敢/143031.png,侯马盟书,简,敢,468,6,3120
images/null/楷/風/129738.png,canny/null/楷/風/129738.png,skeleton/null/楷/風/129738.png,null,楷,風,370,3,7398
images/郭店/简/不/97004.png,canny/郭店/简/不/97004.png,skeleton/郭店/简/不/97004.png,郭店,简,不,1759,6,877
images/张家山/简/市/248904.png,canny/张家山/简/市/248904.png,skeleton/张家山/简/市/248904.png,张家山,简,市,869,6,2369
images/米芾/行/盡/39853.png,canny/米芾/行/盡/39853.png,skeleton/米芾/行/盡/39853.png,米芾,行,盡,1471,9,4655
images/战国中期或晚期/金/厶/320060.png,canny/战国中期或晚期/金/厶/320060.png,skeleton/战国中期或晚期/金/厶/320060.png,战国中期或晚期,金,厶,958,10,1516
images/天星观/简/先/100274.png,canny/天星观/简/先/100274.png,skeleton/天星观/简/先/100274.png,天星观,简,先,717,6,1218
images/上博/简/#L03027f/123223.png,canny/上博/简/#L03027f/123223.png,skeleton/上博/简/#L03027f/123223.png,上博,简,#L03027f,399,6,624
images/睡虎地/简/耳/281786.png,canny/睡虎地/简/耳/281786.png,skeleton/睡虎地/简/耳/281786.png,睡虎地,简,耳,1398,6,5453
images/包山/简/囟/294917.png,canny/包山/简/囟/294917.png,skeleton/包山/简/囟/294917.png,包山,简,囟,553,6,1761
images/岳麓书院/简/得/278489.png,canny/岳麓书院/简/得/278489.png,skeleton/岳麓书院/简/得/278489.png,岳麓书院,简,得,815,6,2557
images/邓琰/篆/斯/55632.png,canny/邓琰/篆/斯/55632.png,skeleton/邓琰/篆/斯/55632.png,邓琰,篆,斯,1717,7,3159
images/胡问遂/六体/悦/84736.png,canny/胡问遂/六体/悦/84736.png,skeleton/胡问遂/六体/悦/84736.png,胡问遂,六体,悦,1512,0,2668
images/上博/简/石/305472.png,canny/上博/简/石/305472.png,skeleton/上博/简/石/305472.png,上博,简,石,399,6,4758
images/包山/简/之/288265.png,canny/包山/简/之/288265.png,skeleton/包山/简/之/288265.png,包山,简,之,553,6,913
images/洪武正韵/印/旬/230743.png,canny/洪武正韵/印/旬/230743.png,skeleton/洪武正韵/印/旬/230743.png,洪武正韵,印,旬,1249,2,3196
images/包山/简/楚/110638.png,canny/包山/简/楚/110638.png,skeleton/包山/简/楚/110638.png,包山,简,楚,553,6,3527
images/西周早期/金/殷/145549.png,canny/西周早期/金/殷/145549.png,skeleton/西周早期/金/殷/145549.png,西周早期,金,殷,1612,10,3694
images/李阳冰/篆/授/21362.png,canny/李阳冰/篆/授/21362.png,skeleton/李阳冰/篆/授/21362.png,李阳冰,篆,授,1095,7,2967
images/篆刻/篆/慰/342704.png,canny/篆刻/篆/慰/342704.png,skeleton/篆刻/篆/慰/342704.png,篆刻,篆,慰,1464,7,2755
images/张家山/简/窯/257462.png,canny/张家山/简/窯/257462.png,skeleton/张家山/简/窯/257462.png,张家山,简,窯,869,6,4964
images/康熙字典/印/笭/270977.png,canny/康熙字典/印/笭/270977.png,skeleton/康熙字典/印/笭/270977.png,康熙字典,印,笭,842,2,5008
images/null/隶/黃/264749.png,canny/null/隶/黃/264749.png,skeleton/null/隶/黃/264749.png,null,隶,黃,370,11,7696
images/陆柬之/行/叄/59346.png,canny/陆柬之/行/叄/59346.png,skeleton/陆柬之/行/叄/59346.png,陆柬之,行,叄,1834,9,1525
images/广韵/印/召/194547.png,canny/广韵/印/召/194547.png,skeleton/广韵/印/召/194547.png,广韵,印,召,831,2,1551
images/王宠/六体/泣/80749.png,canny/王宠/六体/泣/80749.png,skeleton/王宠/六体/泣/80749.png,王宠,六体,泣,1307,0,3820
images/曾侯乙墓/简/#L02c958/314686.png,canny/曾侯乙墓/简/#L02c958/314686.png,skeleton/曾侯乙墓/简/#L02c958/314686.png,曾侯乙墓,简,#L02c958,1027,6,584
images/九店/简/生/112855.png,canny/九店/简/生/112855.png,skeleton/九店/简/生/112855.png,九店,简,生,414,6,4485
images/集篆古文韵海/篆/庭/199409.png,canny/集篆古文韵海/篆/庭/199409.png,skeleton/集篆古文韵海/篆/庭/199409.png,集篆古文韵海,篆,庭,1897,7,2433
images/墨迹/隶/凤/330607.png,canny/墨迹/隶/凤/330607.png,skeleton/墨迹/隶/凤/330607.png,墨迹,隶,凤,707,11,1301
images/蔡卞/行/紹/212414.png,canny/蔡卞/行/紹/212414.png,skeleton/蔡卞/行/紹/212414.png,蔡卞,行,紹,1572,9,5174
images/广韵/印/直/210145.png,canny/广韵/印/直/210145.png,skeleton/广韵/印/直/210145.png,广韵,印,直,831,2,4669
images/康熙字典/印/竦/270944.png,canny/康熙字典/印/竦/270944.png,skeleton/康熙字典/印/竦/270944.png,康熙字典,印,竦,842,2,4983
images/上博/简/#L029acf/122206.png,canny/上博/简/#L029acf/122206.png,skeleton/上博/简/#L029acf/122206.png,上博,简,#L029acf,399,6,480
images/隶释隶续/篆/#L02848c/226623.png,canny/隶释隶续/篆/#L02848c/226623.png,skeleton/隶释隶续/篆/#L02848c/226623.png,隶释隶续,篆,#L02848c,1888,7,431
images/西周中期/金/穆/148343.png,canny/西周中期/金/穆/148343.png,skeleton/西周中期/金/穆/148343.png,西周中期,金,穆,1610,10,4924
images/上博/简/四/294839.png,canny/上博/简/四/294839.png,skeleton/上博/简/四/294839.png,上博,简,四,399,6,1759
images/西周晚期/金/馬/153032.png,canny/西周晚期/金/馬/153032.png,skeleton/西周晚期/金/馬/153032.png,西周晚期,金,馬,1614,10,7464
images/包山/简/命/294291.png,canny/包山/简/命/294291.png,skeleton/包山/简/命/294291.png,包山,简,命,553,6,1613
images/孙过庭/草/質/08172.png,canny/孙过庭/草/質/08172.png,skeleton/孙过庭/草/質/08172.png,孙过庭,草,質,754,8,6470
images/杨沂孙/六体/庠/78387.png,canny/杨沂孙/六体/庠/78387.png,skeleton/杨沂孙/六体/庠/78387.png,杨沂孙,六体,庠,1121,0,2428
images/熹平石经/石/向/245513.png,canny/熹平石经/石/向/245513.png,skeleton/熹平石经/石/向/245513.png,熹平石经,石,向,1278,5,1573
images/春秋晚期/金/卑/134534.png,canny/春秋晚期/金/卑/134534.png,skeleton/春秋晚期/金/卑/134534.png,春秋晚期,金,卑,1011,10,1464
images/墨迹/楷/她/336370.png,canny/墨迹/楷/她/336370.png,skeleton/墨迹/楷/她/336370.png,墨迹,楷,她,707,3,1988
images/战国晚期/金/內/133553.png,canny/战国晚期/金/內/133553.png,skeleton/战国晚期/金/內/133553.png,战国晚期,金,內,961,10,1235
images/颜真卿/楷/江/62502.png,canny/颜真卿/楷/江/62502.png,skeleton/颜真卿/楷/江/62502.png,颜真卿,楷,江,1930,3,3752
images/广韵/印/拕/201801.png,canny/广韵/印/拕/201801.png,skeleton/广韵/印/拕/201801.png,广韵,印,拕,831,2,2902
images/赵之谦/篆/縣/49110.png,canny/赵之谦/篆/縣/49110.png,skeleton/赵之谦/篆/縣/49110.png,赵之谦,篆,縣,1663,7,5271
images/农/楷/隆/370373.png,canny/农/楷/隆/370373.png,skeleton/农/楷/隆/370373.png,农,楷,隆,500,3,7185
images/西周早期/金/土/136342.png,canny/西周早期/金/土/136342.png,skeleton/西周早期/金/土/136342.png,西周早期,金,土,1612,10,1787
images/null/隶/狐/239466.png,canny/null/隶/狐/239466.png,skeleton/null/隶/狐/239466.png,null,隶,狐,370,11,4315
images/开成石经/石/草/166523.png,canny/开成石经/石/草/166523.png,skeleton/开成石经/石/草/166523.png,开成石经,石,草,852,5,5722
images/上博/简/身/118316.png,canny/上博/简/身/118316.png,skeleton/上博/简/身/118316.png,上博,简,身,399,6,6586
images/洪武正韵/印/漻/232020.png,canny/洪武正韵/印/漻/232020.png,skeleton/洪武正韵/印/漻/232020.png,洪武正韵,印,漻,1249,2,4053
images/上博/简/女/104864.png,canny/上博/简/女/104864.png,skeleton/上博/简/女/104864.png,上博,简,女,399,6,1985
images/九店/简/巳/297863.png,canny/九店/简/巳/297863.png,skeleton/九店/简/巳/297863.png,九店,简,巳,414,6,2359
images/增韵/印/芬/214549.png,canny/增韵/印/芬/214549.png,skeleton/增韵/印/芬/214549.png,增韵,印,芬,706,2,5659
images/集篆古文韵海/篆/#L02587b/226176.png,canny/集篆古文韵海/篆/#L02587b/226176.png,skeleton/集篆古文韵海/篆/#L02587b/226176.png,集篆古文韵海,篆,#L02587b,1897,7,331
images/篆刻/篆/菽/363602.png,canny/篆刻/篆/菽/363602.png,skeleton/篆刻/篆/菽/363602.png,篆刻,篆,菽,1464,7,5777
images/睡虎地/简/臣/281923.png,canny/睡虎地/简/臣/281923.png,skeleton/睡虎地/简/臣/281923.png,睡虎地,简,臣,1398,6,5585
images/包山/简/#L02ca2d/314709.png,canny/包山/简/#L02ca2d/314709.png,skeleton/包山/简/#L02ca2d/314709.png,包山,简,#L02ca2d,553,6,585
images/null/简/言/117469.png,canny/null/简/言/117469.png,skeleton/null/简/言/117469.png,null,简,言,370,6,6172
images/春秋中期/金/鼏/153773.png,canny/春秋中期/金/鼏/153773.png,skeleton/春秋中期/金/鼏/153773.png,春秋中期,金,鼏,1006,10,7727
images/篆刻/篆/配/369133.png,canny/篆刻/篆/配/369133.png,skeleton/篆刻/篆/配/369133.png,篆刻,篆,配,1464,7,6880
images/篆刻/篆/皋/355946.png,canny/篆刻/篆/皋/355946.png,skeleton/篆刻/篆/皋/355946.png,篆刻,篆,皋,1464,7,4624
images/郗超/行/啟/238176.png,canny/郗超/行/啟/238176.png,skeleton/郗超/行/啟/238176.png,郗超,行,啟,1755,9,1677
images/欧阳询/楷/惜/25514.png,canny/欧阳询/楷/惜/25514.png,skeleton/欧阳询/楷/惜/25514.png,欧阳询,楷,惜,1167,3,2691
images/徐三庚/六体/霞/74797.png,canny/徐三庚/六体/霞/74797.png,skeleton/徐三庚/六体/霞/74797.png,徐三庚,六体,霞,914,0,7270
images/欧阳询/六体/仲/79361.png,canny/欧阳询/六体/仲/79361.png,skeleton/欧阳询/六体/仲/79361.png,欧阳询,六体,仲,1167,0,992
images/篆刻/篆/芬/362355.png,canny/篆刻/篆/芬/362355.png,skeleton/篆刻/篆/芬/362355.png,篆刻,篆,芬,1464,7,5659
images/吴大澂/六体/仰/71122.png,canny/吴大澂/六体/仰/71122.png,skeleton/吴大澂/六体/仰/71122.png,吴大澂,六体,仰,638,0,991
images/张家山/简/已/248841.png,canny/张家山/简/已/248841.png,skeleton/张家山/简/已/248841.png,张家山,简,已,869,6,2358
images/邓琰/篆/然/55743.png,canny/邓琰/篆/然/55743.png,skeleton/邓琰/篆/然/55743.png,邓琰,篆,然,1717,7,4194
images/魏栖梧/楷/遞/63952.png,canny/魏栖梧/楷/遞/63952.png,skeleton/魏栖梧/楷/遞/63952.png,魏栖梧,楷,遞,1968,3,6766
images/王远/楷/帶/35387.png,canny/王远/楷/帶/35387.png,skeleton/王远/楷/帶/35387.png,王远,楷,帶,1363,3,2389
images/包山/简/君/293838.png,canny/包山/简/君/293838.png,skeleton/包山/简/君/293838.png,包山,简,君,553,6,1576
images/篆刻/篆/把/343349.png,canny/篆刻/篆/把/343349.png,skeleton/篆刻/篆/把/343349.png,篆刻,篆,把,1464,7,2869
images/组/甲骨/黍/186018.png,canny/组/甲骨/黍/186018.png,skeleton/组/甲骨/黍/186018.png,组,甲骨,黍,1480,4,7698
images/春秋晚期/金/隹/324686.png,canny/春秋晚期/金/隹/324686.png,skeleton/春秋晚期/金/隹/324686.png,春秋晚期,金,隹,1011,10,7213
images/篆刻/篆/笠/358731.png,canny/篆刻/篆/笠/358731.png,skeleton/篆刻/篆/笠/358731.png,篆刻,篆,笠,1464,7,5002
images/赵雍/草/問/54689.png,canny/赵雍/草/問/54689.png,skeleton/赵雍/草/問/54689.png,赵雍,草,問,1694,8,1670
images/西周早期/金/辛/150979.png,canny/西周早期/金/辛/150979.png,skeleton/西周早期/金/辛/150979.png,西周早期,金,辛,1612,10,6656
images/篆刻/篆/凄/330449.png,canny/篆刻/篆/凄/330449.png,skeleton/篆刻/篆/凄/330449.png,篆刻,篆,凄,1464,7,1288
