image_path,calligrapher,script,character,calligrapher_id,script_id,character_id
final_images/180.png,集篆古文韵海,篆,㗉,15,0,6847
final_images/181.png,广韵,印,㗊,12,2,3410
final_images/182.png,康熙字典,印,㗊,14,2,3410
final_images/183.png,康熙字典,印,㗊,14,2,3410
final_images/184.png,午组,甲骨,㗊,261,1,3410
final_images/185.png,午组,甲骨,㗊,261,1,3410
final_images/186.png,集篆古文韵海,篆,㗊,15,0,3410
final_images/187.png,康熙字典,印,㗛,14,2,3238
final_images/188.png,蒋善进,楷,㗛,137,3,3238
final_images/189.png,陆柬之,楷,㗛,206,3,3238
final_images/190.png,智永,楷,㗛,98,3,3238
final_images/191.png,康里巎巎,草,㗛,231,9,3238
final_images/192.png,赵雍,草,㗛,196,9,3238
final_images/193.png,怀素,草,㗛,64,9,3238
final_images/194.png,蒋善进,草,㗛,137,9,3238
final_images/195.png,张瑞图,草,㗛,195,9,3238
final_images/196.png,王宠,草,㗛,140,9,3238
final_images/197.png,祝允明,草,㗛,21,9,3238
final_images/198.png,智永,草,㗛,98,9,3238
final_images/199.png,陆柬之,行,㗛,206,7,3238
final_images/200.png,周砥,行,㗛,645,7,3238
final_images/201.png,邵二泉,行,㗛,369,7,3238
final_images/202.png,邵二泉,行,㗛,369,7,3238
final_images/203.png,邵二泉,行,㗛,369,7,3238
final_images/204.png,郑燮,行,㗛,220,7,3238
final_images/205.png,吴昌硕,行,㗛,66,7,3238
final_images/206.png,上博,简,㙑,24,5,4791
final_images/207.png,上博,简,㙑,24,5,4791
final_images/208.png,上博,简,㙑,24,5,4791
final_images/209.png,上博,简,㙑,24,5,4791
final_images/210.png,上博,简,㙑,24,5,4791
final_images/211.png,上博,简,㙑,24,5,4791
final_images/212.png,上博,简,㙑,24,5,4791
final_images/213.png,上博,简,㙑,24,5,4791
final_images/214.png,上博,简,㙑,24,5,4791
final_images/215.png,上博,简,㙑,24,5,4791
final_images/216.png,上博,简,㙑,24,5,4791
final_images/217.png,上博,简,㙑,24,5,4791
final_images/218.png,上博,简,㙑,24,5,4791
final_images/219.png,上博,简,㙑,24,5,4791
final_images/220.png,上博,简,㙑,24,5,4791
final_images/221.png,上博,简,㙑,24,5,4791
final_images/222.png,上博,简,㙑,24,5,4791
final_images/223.png,九店,简,㙑,65,5,4791
final_images/224.png,郭店,简,㙑,91,5,4791
final_images/225.png,郭店,简,㙑,91,5,4791
final_images/226.png,郭店,简,㙑,91,5,4791
final_images/227.png,增韵,印,㙠,11,2,7060
final_images/228.png,增韵,印,㙠,11,2,7060
final_images/229.png,洪武正韵,印,㙠,5,2,7060
final_images/230.png,洪武正韵,印,㙠,5,2,7060
final_images/231.png,康熙字典,印,㙠,14,2,7060
final_images/232.png,集篆古文韵海,篆,㙠,15,0,7060
final_images/233.png,历组,甲骨,㚔,2,1,577
final_images/234.png,历组,甲骨,㚔,2,1,577
final_images/235.png,历组,甲骨,㚔,2,1,577
final_images/236.png,宾组,甲骨,㚔,1,1,577
final_images/237.png,宾组,甲骨,㚔,1,1,577
final_images/238.png,宾组,甲骨,㚔,1,1,577
final_images/239.png,宾组,甲骨,㚔,1,1,577
final_images/240.png,宾组,甲骨,㚔,1,1,577
final_images/241.png,宾组,甲骨,㚔,1,1,577
final_images/242.png,宾组,甲骨,㚔,1,1,577
final_images/243.png,宾组,甲骨,㚔,1,1,577
final_images/244.png,宾组,甲骨,㚔,1,1,577
final_images/245.png,宾组,甲骨,㚔,1,1,577
final_images/246.png,𠂤组,甲骨,㚔,35,1,577
final_images/247.png,侯马盟书,简,㚔,51,5,577
final_images/248.png,汗简,篆,㚔,9,0,577
final_images/249.png,汗简,篆,㚔,9,0,577
final_images/250.png,汗简,篆,㚔,9,0,577
final_images/251.png,集篆古文韵海,篆,㚔,15,0,577
final_images/252.png,others,篆,㚔,10,0,577
final_images/253.png,商,金,㚔,17,4,577
final_images/254.png,商,金,㚔,17,4,577
final_images/255.png,商,金,㚔,17,4,577
final_images/256.png,商或西周早期,金,㚔,101,4,577
final_images/257.png,广韵,印,㚢,12,2,5619
final_images/258.png,康熙字典,印,㚢,14,2,5619
final_images/259.png,康熙字典,印,㚢,14,2,5619
final_images/260.png,康熙字典,印,㚢,14,2,5619
final_images/261.png,古文四声韵,楷,㚢,4,3,5619
final_images/262.png,包山,简,㚢,37,5,5619
final_images/263.png,古文四声韵,篆,㚢,4,0,5619
final_images/264.png,古文四声韵,篆,㚢,4,0,5619
final_images/265.png,汗简,篆,㚢,9,0,5619
final_images/266.png,集篆古文韵海,篆,㚢,15,0,5619
final_images/267.png,集篆古文韵海,篆,㚢,15,0,5619
final_images/268.png,增韵,印,㚤,11,2,4666
final_images/269.png,康熙字典,印,㚤,14,2,4666
final_images/270.png,西周晚期,金,㚤,38,4,4666
final_images/271.png,西周晚期,金,㚤,38,4,4666
final_images/272.png,西周晚期,金,㚤,38,4,4666
final_images/273.png,西周晚期,金,㚤,38,4,4666
final_images/274.png,西周晚期,金,㚤,38,4,4666
final_images/275.png,春秋,金,㚤,82,4,4666
final_images/276.png,康熙字典,印,㚶,14,2,4327
final_images/277.png,集篆古文韵海,篆,㚶,15,0,4327
final_images/278.png,西周早期,金,㚶,40,4,4327
final_images/279.png,西周晚期,金,㚶,38,4,4327
final_images/280.png,西周晚期,金,㚶,38,4,4327
final_images/281.png,春秋早期,金,㚶,30,4,4327
final_images/282.png,康熙字典,印,㛸,14,2,6001
final_images/283.png,出组,甲骨,㛸,3,1,6001
final_images/284.png,宾组,甲骨,㛸,1,1,6001
final_images/285.png,宾组,甲骨,㛸,1,1,6001
final_images/286.png,宾组,甲骨,㛸,1,1,6001
final_images/287.png,宾组,甲骨,㛸,1,1,6001
final_images/288.png,宾组,甲骨,㛸,1,1,6001
final_images/289.png,宾组,甲骨,㛸,1,1,6001
final_images/290.png,宾组,甲骨,㛸,1,1,6001
final_images/291.png,宾组,甲骨,㛸,1,1,6001
final_images/292.png,宾组,甲骨,㛸,1,1,6001
final_images/293.png,宾组,甲骨,㛸,1,1,6001
final_images/294.png,宾组,甲骨,㛸,1,1,6001
final_images/295.png,宾组,甲骨,㛸,1,1,6001
final_images/296.png,宾组,甲骨,㛸,1,1,6001
final_images/297.png,康熙字典,印,㜏,14,2,1866
final_images/298.png,西周晚期,金,㜏,38,4,1866
final_images/299.png,西周晚期,金,㜏,38,4,1866
final_images/300.png,西周晚期,金,㜏,38,4,1866
final_images/301.png,西周晚期,金,㜏,38,4,1866
final_images/302.png,西周晚期,金,㜏,38,4,1866
final_images/303.png,春秋,金,㜏,82,4,1866
final_images/304.png,康熙字典,印,㜽,14,2,6705
final_images/305.png,集古文韵上声韵第三,楷,㜽,0,3,6705
final_images/306.png,集古文韵上声韵第三,楷,㜽,0,3,6705
final_images/307.png,劣体类子卜辞,甲骨,㜽,615,1,6705
final_images/308.png,历组,甲骨,㜽,2,1,6705
final_images/309.png,圆体类子卜辞,甲骨,㜽,265,1,6705
final_images/310.png,子组,甲骨,㜽,396,1,6705
final_images/311.png,宾组,甲骨,㜽,1,1,6705
final_images/312.png,说文解字,篆,㜽,23,0,6705
final_images/313.png,三体阴符经,篆,㜽,25,0,6705
final_images/314.png,古文四声韵,篆,㜽,4,0,6705
final_images/315.png,汗简,篆,㜽,9,0,6705
final_images/316.png,集古文韵上声韵第三,篆,㜽,0,0,6705
final_images/317.png,集古文韵上声韵第三,篆,㜽,0,0,6705
final_images/318.png,广韵,印,㝅,12,2,1459
final_images/319.png,广韵,印,㝅,12,2,1459
final_images/320.png,洪武正韵,印,㝅,5,2,1459
final_images/321.png,张家山,简,㝅,8,5,1459
final_images/322.png,张家山,简,㝅,8,5,1459
final_images/323.png,张家山,简,㝅,8,5,1459
final_images/324.png,张家山,简,㝅,8,5,1459
final_images/325.png,张家山,简,㝅,8,5,1459
final_images/326.png,张家山,简,㝅,8,5,1459
final_images/327.png,张家山,简,㝅,8,5,1459
final_images/328.png,张家山,简,㝅,8,5,1459
final_images/329.png,睡虎地,简,㝅,13,5,1459
final_images/330.png,集篆古文韵海,篆,㝅,15,0,1459
final_images/331.png,集篆古文韵海,篆,㝅,15,0,1459
final_images/332.png,西周中期,金,㝅,19,4,1459
final_images/333.png,西周中期,金,㝅,19,4,1459
final_images/334.png,西周早期,金,㝅,40,4,1459
final_images/335.png,西周早期,金,㝅,40,4,1459
final_images/336.png,西周晚期,金,㝅,38,4,1459
final_images/337.png,西周晚期,金,㝅,38,4,1459
final_images/338.png,西周晚期,金,㝅,38,4,1459
final_images/339.png,康熙字典,印,㝊,14,2,2576
final_images/340.png,午组,甲骨,㝊,261,1,2576
final_images/341.png,古文四声韵,篆,㝊,4,0,2576
final_images/342.png,集篆古文韵海,篆,㝊,15,0,2576
final_images/343.png,西周早期,金,㝊,40,4,2576
final_images/344.png,西周早期,金,㝊,40,4,2576
final_images/345.png,西周早期,金,㝊,40,4,2576
final_images/346.png,西周早期,金,㝊,40,4,2576
final_images/347.png,西周早期,金,㝊,40,4,2576
final_images/348.png,西周晚期,金,㝊,38,4,2576
final_images/349.png,商,金,㝊,17,4,2576
final_images/350.png,商,金,㝊,17,4,2576
final_images/351.png,广韵,印,㝐,12,2,3781
final_images/352.png,古文四声韵,楷,㝐,4,3,3781
final_images/353.png,新蔡葛陵,简,㝐,44,5,3781
final_images/354.png,望山,简,㝐,85,5,3781
final_images/355.png,港中大,简,㝐,498,5,3781
final_images/356.png,郭店,简,㝐,91,5,3781
final_images/357.png,郭店,简,㝐,91,5,3781
final_images/358.png,郭店,简,㝐,91,5,3781
final_images/359.png,郭店,简,㝐,91,5,3781
final_images/360.png,说文解字,篆,㝐,23,0,3781
final_images/361.png,徐浩,楷,㝡,152,3,2257
final_images/362.png,王知敬,楷,㝡,218,3,2257
final_images/363.png,苏轼,楷,㝡,43,3,2257
final_images/364.png,王宠,楷,㝡,140,3,2257
final_images/365.png,智永,楷,㝡,98,3,2257
final_images/366.png,宾组,甲骨,㝡,1,1,2257
final_images/367.png,无名组,甲骨,㝡,60,1,2257
final_images/368.png,张家山,简,㝡,8,5,2257
final_images/369.png,张家山,简,㝡,8,5,2257
final_images/370.png,张家山,简,㝡,8,5,2257
final_images/371.png,怀素,草,㝡,64,9,2257
final_images/372.png,李怀琳,草,㝡,243,9,2257
final_images/373.png,颜真卿,草,㝡,77,9,2257
final_images/374.png,赵佶,草,㝡,67,9,2257
final_images/375.png,赵构,草,㝡,81,9,2257
final_images/376.png,祝允明,草,㝡,21,9,2257
final_images/377.png,颜真卿,行,㝡,77,7,2257
final_images/378.png,增韵,印,㝢,11,2,5831
final_images/379.png,康熙字典,印,㝢,14,2,5831
final_images/380.png,说文解字,篆,㝢,23,0,5831
final_images/381.png,古文四声韵,篆,㝢,4,0,5831
final_images/382.png,集古文韵上声韵第三,篆,㝢,0,0,5831
final_images/383.png,集古文韵上声韵第三,篆,㝢,0,0,5831
final_images/384.png,西周晚期,金,㝢,38,4,5831
final_images/385.png,西周,甲骨,㝬,22,1,3508
final_images/386.png,出组,甲骨,㝬,3,1,3508
final_images/387.png,黄组,甲骨,㝬,144,1,3508
final_images/388.png,黄组,甲骨,㝬,144,1,3508
final_images/389.png,包山,简,㝬,37,5,3508
final_images/390.png,包山,简,㝬,37,5,3508
final_images/391.png,包山,简,㝬,37,5,3508
final_images/392.png,包山,简,㝬,37,5,3508
final_images/393.png,包山,简,㝬,37,5,3508
final_images/394.png,西周中期,金,㝬,19,4,3508
final_images/395.png,西周中期,金,㝬,19,4,3508
final_images/396.png,西周中期,金,㝬,19,4,3508
final_images/397.png,西周早期或中期,金,㝬,481,4,3508
final_images/398.png,西周晚期,金,㝬,38,4,3508
final_images/399.png,西周晚期,金,㝬,38,4,3508
final_images/400.png,西周晚期,金,㝬,38,4,3508
final_images/401.png,西周晚期,金,㝬,38,4,3508
final_images/402.png,春秋,金,㝬,82,4,3508
final_images/403.png,春秋,金,㝬,82,4,3508
final_images/404.png,春秋晚期,金,㝬,33,4,3508
final_images/405.png,春秋晚期,金,㝬,33,4,3508
final_images/406.png,广韵,印,㝱,12,2,6246
final_images/407.png,洪武正韵,印,㝱,5,2,6246
final_images/408.png,康熙字典,印,㝱,14,2,6246
final_images/409.png,赵之谦,楷,㝱,278,3,6246
final_images/410.png,开成石经,石,㝱,69,10,6246
final_images/411.png,古文四声韵,篆,㝱,4,0,6246
final_images/412.png,汗简,篆,㝱,9,0,6246
final_images/413.png,集篆古文韵海,篆,㝱,15,0,6246
final_images/414.png,集篆古文韵海,篆,㝱,15,0,6246
final_images/415.png,吴让之,篆,㝱,229,0,6246
final_images/416.png,杨沂孙,篆,㝱,70,0,6246
final_images/417.png,历组,甲骨,㝵,2,1,3858
final_images/418.png,历组,甲骨,㝵,2,1,3858
final_images/419.png,宾组,甲骨,㝵,1,1,3858
final_images/420.png,宾组,甲骨,㝵,1,1,3858
final_images/421.png,宾组,甲骨,㝵,1,1,3858
final_images/422.png,宾组,甲骨,㝵,1,1,3858
final_images/423.png,宾组,甲骨,㝵,1,1,3858
final_images/424.png,宾组,甲骨,㝵,1,1,3858
final_images/425.png,𠂤宾间,甲骨,㝵,381,1,3858
final_images/426.png,𠂤宾间,甲骨,㝵,381,1,3858
final_images/427.png,上博,简,㝵,24,5,3858
final_images/428.png,上博,简,㝵,24,5,3858
final_images/429.png,上博,简,㝵,24,5,3858
final_images/430.png,上博,简,㝵,24,5,3858
final_images/431.png,上博,简,㝵,24,5,3858
final_images/432.png,上博,简,㝵,24,5,3858
final_images/433.png,上博,简,㝵,24,5,3858
final_images/434.png,上博,简,㝵,24,5,3858
final_images/435.png,上博,简,㝵,24,5,3858
final_images/436.png,上博,简,㝵,24,5,3858
final_images/437.png,上博,简,㝵,24,5,3858
final_images/438.png,上博,简,㝵,24,5,3858
final_images/439.png,上博,简,㝵,24,5,3858
final_images/440.png,上博,简,㝵,24,5,3858
final_images/441.png,上博,简,㝵,24,5,3858
final_images/442.png,上博,简,㝵,24,5,3858
final_images/443.png,上博,简,㝵,24,5,3858
final_images/444.png,上博,简,㝵,24,5,3858
final_images/445.png,上博,简,㝵,24,5,3858
final_images/446.png,上博,简,㝵,24,5,3858
final_images/447.png,上博,简,㝵,24,5,3858
final_images/448.png,上博,简,㝵,24,5,3858
final_images/449.png,九店,简,㝵,65,5,3858
final_images/450.png,九店,简,㝵,65,5,3858
final_images/451.png,九店,简,㝵,65,5,3858
final_images/452.png,九店,简,㝵,65,5,3858
final_images/453.png,九店,简,㝵,65,5,3858
final_images/454.png,包山,简,㝵,37,5,3858
final_images/455.png,包山,简,㝵,37,5,3858
final_images/456.png,包山,简,㝵,37,5,3858
final_images/457.png,包山,简,㝵,37,5,3858
final_images/458.png,包山,简,㝵,37,5,3858
final_images/459.png,包山,简,㝵,37,5,3858
final_images/460.png,包山,简,㝵,37,5,3858
final_images/461.png,包山,简,㝵,37,5,3858
final_images/462.png,包山,简,㝵,37,5,3858
final_images/463.png,包山,简,㝵,37,5,3858
final_images/464.png,包山,简,㝵,37,5,3858
final_images/465.png,包山,简,㝵,37,5,3858
final_images/466.png,包山,简,㝵,37,5,3858
final_images/467.png,包山,简,㝵,37,5,3858
final_images/468.png,包山,简,㝵,37,5,3858
final_images/469.png,包山,简,㝵,37,5,3858
final_images/470.png,包山,简,㝵,37,5,3858
final_images/471.png,子弹库,简,㝵,230,5,3858
final_images/472.png,子弹库,简,㝵,230,5,3858
final_images/473.png,新蔡葛陵,简,㝵,44,5,3858
final_images/474.png,新蔡葛陵,简,㝵,44,5,3858
final_images/475.png,望山,简,㝵,85,5,3858
final_images/476.png,望山,简,㝵,85,5,3858
final_images/477.png,郭店,简,㝵,91,5,3858
final_images/478.png,郭店,简,㝵,91,5,3858
final_images/479.png,郭店,简,㝵,91,5,3858
final_images/480.png,郭店,简,㝵,91,5,3858
final_images/481.png,郭店,简,㝵,91,5,3858
final_images/482.png,郭店,简,㝵,91,5,3858
final_images/483.png,郭店,简,㝵,91,5,3858
final_images/484.png,郭店,简,㝵,91,5,3858
final_images/485.png,郭店,简,㝵,91,5,3858
final_images/486.png,郭店,简,㝵,91,5,3858
final_images/487.png,郭店,简,㝵,91,5,3858
final_images/488.png,郭店,简,㝵,91,5,3858
final_images/489.png,郭店,简,㝵,91,5,3858
final_images/490.png,郭店,简,㝵,91,5,3858
final_images/491.png,郭店,简,㝵,91,5,3858
final_images/492.png,郭店,简,㝵,91,5,3858
final_images/493.png,郭店,简,㝵,91,5,3858
final_images/494.png,郭店,简,㝵,91,5,3858
final_images/495.png,里耶,简,㝵,90,5,3858
final_images/496.png,唐代石刻篆文,篆,㝵,28,0,3858
final_images/497.png,三体阴符经,篆,㝵,25,0,3858
final_images/498.png,古文四声韵,篆,㝵,4,0,3858
final_images/499.png,古文四声韵,篆,㝵,4,0,3858
final_images/500.png,古文四声韵,篆,㝵,4,0,3858
final_images/501.png,古文四声韵,篆,㝵,4,0,3858
final_images/502.png,汗简,篆,㝵,9,0,3858
final_images/503.png,汗简,篆,㝵,9,0,3858
final_images/504.png,集篆古文韵海,篆,㝵,15,0,3858
final_images/505.png,集篆古文韵海,篆,㝵,15,0,3858
final_images/506.png,集篆古文韵海,篆,㝵,15,0,3858
final_images/507.png,集篆古文韵海,篆,㝵,15,0,3858
final_images/508.png,集篆古文韵海,篆,㝵,15,0,3858
final_images/509.png,黄士陵,篆,㝵,95,0,3858
final_images/510.png,三体石经,篆,㝵,87,0,3858
final_images/511.png,商,金,㝵,17,4,3858
final_images/512.png,战国晚期,金,㝵,7,4,3858
final_images/513.png,战国晚期,金,㝵,7,4,3858
final_images/514.png,战国晚期,金,㝵,7,4,3858
final_images/515.png,春秋晚期,金,㝵,33,4,3858
final_images/516.png,康熙字典,印,㞐,14,2,6740
final_images/517.png,康熙字典,印,㞐,14,2,6740
final_images/518.png,唐代石刻篆文,篆,㞐,28,0,6740
final_images/519.png,古文四声韵,篆,㞐,4,0,6740
