image_path,calligrapher,script,character,calligrapher_id,script_id,character_id,glyph_id
final_images/499.png,古文四声韵,篆,㝵,130,1,30,7056
final_images/500.png,古文四声韵,篆,㝵,130,1,30,7056
final_images/501.png,古文四声韵,篆,㝵,130,1,30,7056
final_images/502.png,汗简,篆,㝵,504,1,30,7056
final_images/503.png,汗简,篆,㝵,504,1,30,7056
final_images/504.png,集篆古文韵海,篆,㝵,933,1,30,7056
final_images/505.png,集篆古文韵海,篆,㝵,933,1,30,7056
final_images/506.png,集篆古文韵海,篆,㝵,933,1,30,7056
final_images/507.png,集篆古文韵海,篆,㝵,933,1,30,7056
final_images/508.png,集篆古文韵海,篆,㝵,933,1,30,7056
final_images/509.png,黄士陵,篆,㝵,988,1,30,7056
final_images/510.png,三体石经,篆,㝵,22,1,30,7056
final_images/518.png,唐代石刻篆文,篆,㞐,198,1,31,7057
final_images/519.png,古文四声韵,篆,㞐,130,1,31,7057
final_images/520.png,集篆古文韵海,篆,㞐,933,1,31,7057
final_images/521.png,集篆古文韵海,篆,㞐,933,1,31,7057
final_images/522.png,赵孟𫖯,隶,㞐,801,4,31,28135
final_images/559.png,说文解字,篆,㞷,778,1,32,7058
final_images/560.png,古文四声韵,篆,㞷,130,1,32,7058
final_images/561.png,古文砖,篆,㞷,131,1,32,7058
final_images/562.png,汗简,篆,㞷,504,1,32,7058
final_images/563.png,集篆古文韵海,篆,㞷,933,1,32,7058
final_images/568.png,唐代石刻篆文,篆,㠭,198,1,33,7059
final_images/569.png,古文四声韵,篆,㠭,130,1,33,7059
final_images/570.png,汗简,篆,㠭,504,1,33,7059
final_images/571.png,集古文韵上声韵第三,篆,㠭,925,1,33,7059
final_images/572.png,集篆古文韵海,篆,㠭,933,1,33,7059
final_images/576.png,others,楷,㠯,0,0,34,34
final_images/577.png,古文四声韵,楷,㠯,130,0,34,34
final_images/938.png,唐代石刻篆文,篆,㠯,198,1,34,7060
final_images/939.png,唐代石刻篆文,篆,㠯,198,1,34,7060
final_images/940.png,唐代石刻篆文,篆,㠯,198,1,34,7060
final_images/941.png,李阳冰,篆,㠯,426,1,34,7060
final_images/942.png,others,篆,㠯,0,1,34,7060
final_images/943.png,三体阴符经,篆,㠯,23,1,34,7060
final_images/944.png,古文四声韵,篆,㠯,130,1,34,7060
final_images/945.png,古文四声韵,篆,㠯,130,1,34,7060
final_images/946.png,汗简,篆,㠯,504,1,34,7060
final_images/947.png,米芾,篆,㠯,672,1,34,7060
final_images/948.png,隶释 隶续,篆,㠯,924,1,34,7060
final_images/949.png,隶释 隶续,篆,㠯,924,1,34,7060
final_images/950.png,集古文韵上声韵第三,篆,㠯,925,1,34,7060
final_images/951.png,集古文韵上声韵第三,篆,㠯,925,1,34,7060
final_images/952.png,集篆古文韵海,篆,㠯,933,1,34,7060
final_images/953.png,集篆古文韵海,篆,㠯,933,1,34,7060
final_images/954.png,集篆古文韵海,篆,㠯,933,1,34,7060
final_images/955.png,集篆古文韵海,篆,㠯,933,1,34,7060
final_images/956.png,石鼓文,篆,㠯,641,1,34,7060
final_images/957.png,石鼓文,篆,㠯,641,1,34,7060
final_images/958.png,石鼓文,篆,㠯,641,1,34,7060
final_images/959.png,吴大澂,篆,㠯,172,1,34,7060
final_images/960.png,吴昌硕,篆,㠯,180,1,34,7060
final_images/961.png,徐三庚,篆,㠯,334,1,34,7060
final_images/962.png,杨沂孙,篆,㠯,447,1,34,7060
final_images/963.png,王澍,篆,㠯,589,1,34,7060
final_images/964.png,莫友芝,篆,㠯,713,1,34,7060
final_images/965.png,邓廷桢,篆,㠯,824,1,34,7060
final_images/966.png,黄士陵,篆,㠯,988,1,34,7060
final_images/967.png,others,篆,㠯,0,1,34,7060
final_images/968.png,三体石经,篆,㠯,22,1,34,7060
final_images/969.png,三体石经,篆,㠯,22,1,34,7060
final_images/970.png,三体石经,篆,㠯,22,1,34,7060
final_images/971.png,三体石经,篆,㠯,22,1,34,7060
final_images/1025.png,集篆古文韵海,篆,㠱,933,1,35,7061
final_images/1054.png,汗简,篆,㡀,504,1,36,7062
final_images/1055.png,汗简,篆,㡀,504,1,36,7062
final_images/1069.png,汗简,篆,㡭,504,1,37,7063
final_images/1070.png,马王堆帛书,篆,㡭,964,1,37,7063
final_images/1075.png,说文解字,篆,㡯,778,1,38,7064
final_images/1076.png,唐代石刻篆文,篆,㡯,198,1,38,7064
final_images/1077.png,古文四声韵,篆,㡯,130,1,38,7064
final_images/1078.png,集篆古文韵海,篆,㡯,933,1,38,7064
final_images/1079.png,集篆古文韵海,篆,㡯,933,1,38,7064
final_images/1080.png,集篆古文韵海,篆,㡯,933,1,38,7064
final_images/1081.png,集篆古文韵海,篆,㡯,933,1,38,7064
final_images/1082.png,集篆古文韵海,篆,㡯,933,1,38,7064
final_images/1083.png,三体石经,篆,㡯,22,1,38,7064
final_images/1084.png,三体石经,篆,㡯,22,1,38,7064
final_images/1085.png,三体石经,篆,㡯,22,1,38,7064
final_images/1087.png,古文四声韵,篆,㡴,130,1,39,7065
final_images/1088.png,汗简,篆,㡴,504,1,39,7065
final_images/1106.png,古文四声韵,篆,㢈,130,1,40,7066
final_images/1107.png,集篆古文韵海,篆,㢈,933,1,40,7066
final_images/1116.png,吴大澂,篆,㢟,172,1,41,7067
final_images/1124.png,古文四声韵,楷,㢸,130,0,42,42
final_images/1125.png,说文解字,篆,㢸,778,1,42,7068
final_images/1126.png,汗简,篆,㢸,504,1,42,7068
final_images/1127.png,隶释 隶续,篆,㢸,924,1,42,7068
final_images/1128.png,三体石经,篆,㢸,22,1,42,7068
final_images/1134.png,古文四声韵,篆,㣇,130,1,43,7069
final_images/1135.png,古文四声韵,篆,㣇,130,1,43,7069
final_images/1136.png,汗简,篆,㣇,504,1,43,7069
final_images/1137.png,汗简,篆,㣇,504,1,43,7069
final_images/1138.png,集篆古文韵海,篆,㣇,933,1,43,7069
final_images/1139.png,集篆古文韵海,篆,㣇,933,1,43,7069
final_images/1140.png,集篆古文韵海,篆,㣇,933,1,43,7069
final_images/1143.png,古文四声韵,楷,㣈,130,0,44,44
final_images/1146.png,说文解字,篆,㣈,778,1,44,7070
final_images/1147.png,古文四声韵,篆,㣈,130,1,44,7070
final_images/1148.png,古文四声韵,篆,㣈,130,1,44,7070
final_images/1149.png,古文四声韵,篆,㣈,130,1,44,7070
final_images/1150.png,汗简,篆,㣈,504,1,44,7070
final_images/1151.png,汗简,篆,㣈,504,1,44,7070
final_images/1152.png,汗简,篆,㣈,504,1,44,7070
final_images/1153.png,隶释 隶续,篆,㣈,924,1,44,7070
final_images/1154.png,集篆古文韵海,篆,㣈,933,1,44,7070
final_images/1155.png,三体石经,篆,㣈,22,1,44,7070
final_images/1158.png,三体阴符经,篆,㣏,23,1,45,7071
final_images/1159.png,三体阴符经,篆,㣏,23,1,45,7071
final_images/1160.png,古文四声韵,篆,㣏,130,1,45,7071
final_images/1161.png,集古文韵上声韵第三,篆,㣏,925,1,45,7071
final_images/1162.png,集古文韵上声韵第三,篆,㣏,925,1,45,7071
final_images/1163.png,集古文韵上声韵第三,篆,㣏,925,1,45,7071
final_images/1164.png,集篆古文韵海,篆,㣏,933,1,45,7071
final_images/1165.png,集篆古文韵海,篆,㣏,933,1,45,7071
final_images/1171.png,古文四声韵,篆,㣙,130,1,46,7072
final_images/1172.png,集篆古文韵海,篆,㣙,933,1,46,7072
final_images/1175.png,说文解字,篆,㣛,778,1,47,7073
final_images/1176.png,汗简,篆,㣛,504,1,47,7073
final_images/1177.png,隶释 隶续,篆,㣛,924,1,47,7073
final_images/1178.png,集篆古文韵海,篆,㣛,933,1,47,7073
final_images/1179.png,三体石经,篆,㣛,22,1,47,7073
final_images/1180.png,三体石经,篆,㣛,22,1,47,7073
final_images/1181.png,三体石经,篆,㣛,22,1,47,7073
final_images/1182.png,三体石经,篆,㣛,22,1,47,7073
final_images/1183.png,三体石经,篆,㣛,22,1,47,7073
final_images/1184.png,春秋僖公石经,篆,㣛,374,1,47,7073
final_images/1191.png,集篆古文韵海,篆,㣻,933,1,48,7074
final_images/1193.png,古文四声韵,楷,㣽,130,0,49,49
final_images/1195.png,说文解字,篆,㣽,778,1,49,7075
final_images/1196.png,古文四声韵,篆,㣽,130,1,49,7075
final_images/1197.png,古文四声韵,篆,㣽,130,1,49,7075
final_images/1198.png,汗简,篆,㣽,504,1,49,7075
final_images/1199.png,集篆古文韵海,篆,㣽,933,1,49,7075
final_images/1200.png,集篆古文韵海,篆,㣽,933,1,49,7075
final_images/1201.png,三体石经,篆,㣽,22,1,49,7075
final_images/1204.png,古文四声韵,楷,㤅,130,0,50,50
final_images/1222.png,吴叡,篆,㤅,171,1,50,7076
final_images/1223.png,李阳冰,篆,㤅,426,1,50,7076
final_images/1224.png,瞿令问,篆,㤅,636,1,50,7076
final_images/1225.png,古文四声韵,篆,㤅,130,1,50,7076
final_images/1226.png,汗简,篆,㤅,504,1,50,7076
final_images/1227.png,集篆古文韵海,篆,㤅,933,1,50,7076
final_images/1228.png,集篆古文韵海,篆,㤅,933,1,50,7076
final_images/1229.png,黄士陵,篆,㤅,988,1,50,7076
final_images/1237.png,古文四声韵,篆,㥯,130,1,51,7077
final_images/1238.png,汗简,篆,㥯,504,1,51,7077
final_images/1239.png,集古文韵上声韵第三,篆,㥯,925,1,51,7077
final_images/1240.png,集篆古文韵海,篆,㥯,933,1,51,7077
final_images/1256.png,古文四声韵,篆,㦴,130,1,52,7078
final_images/1257.png,汗简,篆,㦴,504,1,52,7078
final_images/1258.png,集篆古文韵海,篆,㦴,933,1,52,7078
final_images/1261.png,古文四声韵,楷,㦵,130,0,53,53
final_images/1269.png,古文四声韵,篆,㦵,130,1,53,7079
final_images/1270.png,汗简,篆,㦵,504,1,53,7079
final_images/1271.png,汗简,篆,㦵,504,1,53,7079
final_images/1272.png,集篆古文韵海,篆,㦵,933,1,53,7079
final_images/1275.png,古文四声韵,篆,㦻,130,1,54,7080
final_images/1276.png,汗简,篆,㦻,504,1,54,7080
final_images/1277.png,集古文韵上声韵第三,篆,㦻,925,1,54,7080
final_images/1278.png,集篆古文韵海,篆,㦻,933,1,54,7080
final_images/1279.png,墓志,篆,㦻,214,1,54,7080
final_images/1284.png,说文解字,篆,㦿,778,1,55,7081
final_images/1285.png,古文四声韵,篆,㦿,130,1,55,7081
final_images/1286.png,古文四声韵,篆,㦿,130,1,55,7081
final_images/1287.png,汗简,篆,㦿,504,1,55,7081
final_images/1288.png,集篆古文韵海,篆,㦿,933,1,55,7081
final_images/1293.png,古文四声韵,篆,㧁,130,1,56,7082
final_images/1294.png,古文四声韵,篆,㧁,130,1,56,7082
final_images/1295.png,汗简,篆,㧁,504,1,56,7082
final_images/1296.png,集篆古文韵海,篆,㧁,933,1,56,7082
final_images/1297.png,集篆古文韵海,篆,㧁,933,1,56,7082
final_images/1300.png,古文四声韵,篆,㧈,130,1,57,7083
final_images/1301.png,古文四声韵,篆,㧈,130,1,57,7083
final_images/1302.png,集篆古文韵海,篆,㧈,933,1,57,7083
final_images/1303.png,集篆古文韵海,篆,㧈,933,1,57,7083
final_images/1304.png,集篆古文韵海,篆,㧈,933,1,57,7083
final_images/1307.png,唐代石刻篆文,篆,㪉,198,1,58,7084
final_images/1308.png,三体阴符经,篆,㪉,23,1,58,7084
final_images/1309.png,古文四声韵,篆,㪉,130,1,58,7084
final_images/1310.png,古文四声韵,篆,㪉,130,1,58,7084
final_images/1318.png,古文四声韵,篆,㪔,130,1,59,7085
final_images/1319.png,古文四声韵,篆,㪔,130,1,59,7085
final_images/1320.png,汗简,篆,㪔,504,1,59,7085
final_images/1321.png,集古文韵上声韵第三,篆,㪔,925,1,59,7085
final_images/1322.png,集古文韵上声韵第三,篆,㪔,925,1,59,7085
final_images/1323.png,集篆古文韵海,篆,㪔,933,1,59,7085
final_images/1324.png,集篆古文韵海,篆,㪔,933,1,59,7085
final_images/1325.png,王澍,篆,㪔,589,1,59,7085
final_images/1329.png,古文四声韵,篆,㪜,130,1,60,7086
final_images/1330.png,集古文韵上声韵第三,篆,㪜,925,1,60,7086
final_images/1331.png,集篆古文韵海,篆,㪜,933,1,60,7086
final_images/1332.png,集篆古文韵海,篆,㪜,933,1,60,7086
final_images/1333.png,集篆古文韵海,篆,㪜,933,1,60,7086
final_images/1342.png,说文解字,篆,㫃,778,1,61,7087
final_images/1343.png,汗简,篆,㫃,504,1,61,7087
final_images/1344.png,汗简,篆,㫃,504,1,61,7087
final_images/1345.png,集古文韵上声韵第三,篆,㫃,925,1,61,7087
final_images/1346.png,集古文韵上声韵第三,篆,㫃,925,1,61,7087
final_images/1347.png,集篆古文韵海,篆,㫃,933,1,61,7087
final_images/1351.png,古文四声韵,楷,㫗,130,0,62,62
final_images/1352.png,集古文韵上声韵第三,楷,㫗,925,0,62,62
final_images/1353.png,古文四声韵,篆,㫗,130,1,62,7088
final_images/1354.png,古文四声韵,篆,㫗,130,1,62,7088
final_images/1355.png,古文砖,篆,㫗,131,1,62,7088
final_images/1356.png,汗简,篆,㫗,504,1,62,7088
final_images/1357.png,集古文韵上声韵第三,篆,㫗,925,1,62,7088
final_images/1358.png,集篆古文韵海,篆,㫗,933,1,62,7088
final_images/1359.png,集篆古文韵海,篆,㫗,933,1,62,7088
final_images/1361.png,古文四声韵,楷,㫳,130,0,63,63
final_images/1387.png,唐代石刻篆文,篆,㫳,198,1,63,7089
final_images/1402.png,唐代石刻篆文,篆,㬎,198,1,64,7090
final_images/1403.png,古文四声韵,篆,㬎,130,1,64,7090
final_images/1404.png,古文四声韵,篆,㬎,130,1,64,7090
final_images/1405.png,古文四声韵,篆,㬎,130,1,64,7090
final_images/1406.png,汗简,篆,㬎,504,1,64,7090
final_images/1407.png,集古文韵上声韵第三,篆,㬎,925,1,64,7090
final_images/1431.png,古文四声韵,楷,㮤,130,0,65,65
final_images/1432.png,古文砖,篆,㮤,131,1,65,7091
final_images/1433.png,汗简,篆,㮤,504,1,65,7091
final_images/1434.png,集篆古文韵海,篆,㮤,933,1,65,7091
final_images/1438.png,古文四声韵,楷,㯟,130,0,66,66
final_images/1445.png,古文四声韵,篆,㯟,130,1,66,7092
final_images/1446.png,汗简,篆,㯟,504,1,66,7092
final_images/1447.png,汗简,篆,㯟,504,1,66,7092
final_images/1448.png,集篆古文韵海,篆,㯟,933,1,66,7092
final_images/1449.png,集篆古文韵海,篆,㯟,933,1,66,7092
final_images/1455.png,集篆古文韵海,篆,㯱,933,1,67,7093
final_images/1456.png,集篆古文韵海,篆,㯱,933,1,67,7093
final_images/1459.png,古文四声韵,篆,㯻,130,1,68,7094
final_images/1460.png,汗简,篆,㯻,504,1,68,7094
final_images/1461.png,汗简,篆,㯻,504,1,68,7094
final_images/1462.png,集古文韵上声韵第三,篆,㯻,925,1,68,7094
final_images/1463.png,吴大澂,篆,㯻,172,1,68,7094
final_images/1467.png,古文四声韵,篆,㰦,130,1,69,7095
final_images/1468.png,汗简,篆,㰦,504,1,69,7095
final_images/1469.png,集篆古文韵海,篆,㰦,933,1,69,7095
final_images/1470.png,集篆古文韵海,篆,㰦,933,1,69,7095
final_images/1487.png,汗简,篆,㱃,504,1,70,7096
final_images/1488.png,汗简,篆,㱃,504,1,70,7096
final_images/1489.png,集古文韵上声韵第三,篆,㱃,925,1,70,7096
final_images/1490.png,集篆古文韵海,篆,㱃,933,1,70,7096
final_images/1491.png,集篆古文韵海,篆,㱃,933,1,70,7096
final_images/1492.png,马王堆帛书,篆,㱃,964,1,70,7096
final_images/1493.png,吴大澂,篆,㱃,172,1,70,7096
final_images/1494.png,徐三庚,篆,㱃,334,1,70,7096
final_images/1495.png,杨沂孙,篆,㱃,447,1,70,7096
final_images/1565.png,褚遂良,楷,㱕,760,0,71,71
final_images/1566.png,米芾,楷,㱕,672,0,71,71
final_images/1567.png,说文解字,篆,㱕,778,1,71,7097
final_images/1568.png,吴叡,篆,㱕,171,1,71,7097
final_images/1569.png,集篆古文韵海,篆,㱕,933,1,71,7097
final_images/1570.png,邓石如,隶,㱕,828,4,71,28175
final_images/1574.png,古文四声韵,篆,㱙,130,1,72,7098
final_images/1575.png,古文四声韵,篆,㱙,130,1,72,7098
final_images/1576.png,汗简,篆,㱙,504,1,72,7098
final_images/1577.png,集古文韵上声韵第三,篆,㱙,925,1,72,7098
final_images/1578.png,集篆古文韵海,篆,㱙,933,1,72,7098
final_images/1604.png,集篆古文韵海,篆,㱿,933,1,73,7099
final_images/1608.png,唐代石刻篆文,篆,㲻,198,1,74,7100
final_images/1609.png,古文四声韵,篆,㲻,130,1,74,7100
final_images/1610.png,古文四声韵,篆,㲻,130,1,74,7100
final_images/1611.png,汗简,篆,㲻,504,1,74,7100
final_images/1612.png,集篆古文韵海,篆,㲻,933,1,74,7100
final_images/1613.png,集篆古文韵海,篆,㲻,933,1,74,7100
final_images/1614.png,集篆古文韵海,篆,㲻,933,1,74,7100
final_images/1615.png,集篆古文韵海,篆,㲻,933,1,74,7100
final_images/1634.png,古文四声韵,篆,㳬,130,1,75,7101
final_images/1635.png,集篆古文韵海,篆,㳬,933,1,75,7101
final_images/1636.png,集篆古文韵海,篆,㳬,933,1,75,7101
final_images/1645.png,说文解字,篆,㵄,778,1,76,7102
final_images/1646.png,汗简,篆,㵄,504,1,76,7102
final_images/1647.png,集篆古文韵海,篆,㵄,933,1,76,7102
final_images/1648.png,集篆古文韵海,篆,㵄,933,1,76,7102
final_images/1658.png,古文四声韵,楷,㸒,130,0,77,77
final_images/1659.png,古文四声韵,楷,㸒,130,0,77,77
final_images/1660.png,古文四声韵,篆,㸒,130,1,77,7103
final_images/1661.png,汗简,篆,㸒,504,1,77,7103
final_images/1666.png,集篆古文韵海,篆,㹞,933,1,78,7104
final_images/1667.png,集篆古文韵海,篆,㹞,933,1,78,7104
final_images/1681.png,说文解字,篆,㺲,778,1,79,7105
final_images/1682.png,汗简,篆,㺲,504,1,79,7105
final_images/1683.png,集古文韵上声韵第三,篆,㺲,925,1,79,7105
final_images/1684.png,集篆古文韵海,篆,㺲,933,1,79,7105
final_images/1685.png,集篆古文韵海,篆,㺲,933,1,79,7105
final_images/1688.png,古文四声韵,楷,㺺,130,0,80,80
final_images/1689.png,古文四声韵,楷,㺺,130,0,80,80
final_images/1690.png,古文四声韵,篆,㺺,130,1,80,7106
final_images/1691.png,汗简,篆,㺺,504,1,80,7106
final_images/1694.png,古文四声韵,篆,㼜,130,1,81,7107
final_images/1695.png,古文四声韵,篆,㼜,130,1,81,7107
final_images/1696.png,汗简,篆,㼜,504,1,81,7107
final_images/1697.png,集篆古文韵海,篆,㼜,933,1,81,7107
final_images/1698.png,集篆古文韵海,篆,㼜,933,1,81,7107
final_images/1701.png,古文四声韵,楷,㼱,130,0,82,82
final_images/1702.png,说文解字,篆,㼱,778,1,82,7108
final_images/1703.png,集古文韵上声韵第三,篆,㼱,925,1,82,7108
final_images/1704.png,集古文韵上声韵第三,篆,㼱,925,1,82,7108
