image_path,calligrapher,script,character,calligrapher_id,script_id,character_id,glyph_id
final_imgs_256/3765.png,王羲之,行,三,601,3,163,21241
final_imgs_256/3766.png,郑燮,行,三,843,3,163,21241
final_imgs_256/3802.png,何绍基,隶,三,53,4,163,28267
final_imgs_256/3803.png,赵之谦,隶,三,795,4,163,28267
final_imgs_256/3805.png,金农,隶,三,855,4,163,28267
final_imgs_256/3807.png,陈鸿寿,隶,三,920,4,163,28267
final_imgs_256/3827.png,赵孟𫖯,楷,上,801,0,164,164
final_imgs_256/3832.png,郑道昭,楷,上,847,0,164,164
final_imgs_256/3833.png,张旭,楷,上,308,0,164,164
final_imgs_256/3834.png,柳公权,楷,上,461,0,164,164
final_imgs_256/3835.png,欧阳询,楷,上,479,0,164,164
final_imgs_256/3836.png,虞世南,楷,上,746,0,164,164
final_imgs_256/3837.png,褚遂良,楷,上,760,0,164,164
final_imgs_256/3838.png,颜真卿,楷,上,956,0,164,164
final_imgs_256/3839.png,苏轼,楷,上,703,0,164,164
final_imgs_256/3840.png,赵佶,楷,上,797,0,164,164
final_imgs_256/3841.png,智永,楷,上,377,0,164,164
final_imgs_256/3960.png,赵孟𫖯,行,上,801,3,164,21242
final_imgs_256/3961.png,赵孟𫖯,行,上,801,3,164,21242
final_imgs_256/3962.png,孙过庭,行,上,235,3,164,21242
final_imgs_256/3967.png,欧阳询,行,上,479,3,164,21242
final_imgs_256/3969.png,释怀仁集王羲之,行,上,853,3,164,21242
final_imgs_256/3970.png,释怀仁集王羲之,行,上,853,3,164,21242
final_imgs_256/3971.png,释怀仁集王羲之,行,上,853,3,164,21242
final_imgs_256/3972.png,陆柬之,行,上,892,3,164,21242
final_imgs_256/3973.png,张即之,行,上,302,3,164,21242
final_imgs_256/3974.png,米芾,行,上,672,3,164,21242
final_imgs_256/3975.png,米芾,行,上,672,3,164,21242
final_imgs_256/3976.png,米芾,行,上,672,3,164,21242
final_imgs_256/3978.png,黄庭坚,行,上,992,3,164,21242
final_imgs_256/3979.png,文徵明,行,上,365,3,164,21242
final_imgs_256/3980.png,文徵明,行,上,365,3,164,21242
final_imgs_256/3982.png,何绍基,行,上,53,3,164,21242
final_imgs_256/3983.png,王铎,行,上,612,3,164,21242
final_imgs_256/3985.png,智永,行,上,377,3,164,21242
final_imgs_256/3986.png,智永,行,上,377,3,164,21242
final_imgs_256/4045.png,何绍基,隶,上,53,4,164,28268
final_imgs_256/4047.png,汪士慎,隶,上,507,4,164,28268
final_imgs_256/4049.png,石涛,隶,上,639,4,164,28268
final_imgs_256/4051.png,邓奎,隶,上,823,4,164,28268
final_imgs_256/4052.png,邓石如,隶,上,828,4,164,28268
final_imgs_256/4053.png,金农,隶,上,855,4,164,28268
final_imgs_256/4054.png,金农,隶,上,855,4,164,28268
final_imgs_256/4057.png,陈鸿寿,隶,上,920,4,164,28268
final_imgs_256/4058.png,高翔,隶,上,974,4,164,28268
final_imgs_256/4059.png,睡虎地简牍,隶,上,631,4,164,28268
final_imgs_256/4081.png,郑道昭,楷,下,847,0,165,165
final_imgs_256/4082.png,张旭,楷,下,308,0,165,165
final_imgs_256/4083.png,柳公权,楷,下,461,0,165,165
final_imgs_256/4084.png,褚遂良,楷,下,760,0,165,165
final_imgs_256/4085.png,褚遂良,楷,下,760,0,165,165
final_imgs_256/4215.png,赵孟𫖯,行,下,801,3,165,21243
final_imgs_256/4218.png,李邕,行,下,424,3,165,21243
final_imgs_256/4221.png,欧阳询,行,下,479,3,165,21243
final_imgs_256/4222.png,米芾,行,下,672,3,165,21243
final_imgs_256/4223.png,米芾,行,下,672,3,165,21243
final_imgs_256/4224.png,米芾,行,下,672,3,165,21243
final_imgs_256/4225.png,苏轼,行,下,703,3,165,21243
final_imgs_256/4227.png,蔡襄,行,下,736,3,165,21243
final_imgs_256/4228.png,黄庭坚,行,下,992,3,165,21243
final_imgs_256/4229.png,黄庭坚,行,下,992,3,165,21243
final_imgs_256/4230.png,文徵明,行,下,365,3,165,21243
final_imgs_256/4232.png,王羲之,行,下,601,3,165,21243
final_imgs_256/4233.png,王羲之,行,下,601,3,165,21243
final_imgs_256/4234.png,王羲之,行,下,601,3,165,21243
final_imgs_256/4235.png,王羲之,行,下,601,3,165,21243
final_imgs_256/4252.png,赵孟𫖯,隶,下,801,4,165,28269
final_imgs_256/4270.png,伊秉绶,隶,下,49,4,165,28269
final_imgs_256/4271.png,卞永誉,隶,下,118,4,165,28269
final_imgs_256/4272.png,王澍,隶,下,589,4,165,28269
final_imgs_256/4274.png,邓石如,隶,下,828,4,165,28269
final_imgs_256/4275.png,金农,隶,下,855,4,165,28269
final_imgs_256/4276.png,金农,隶,下,855,4,165,28269
final_imgs_256/4277.png,睡虎地简牍,隶,下,631,4,165,28269
final_imgs_256/4437.png,赵孟𫖯,楷,不,801,0,167,167
final_imgs_256/4438.png,赵孟𫖯,楷,不,801,0,167,167
final_imgs_256/4444.png,郑道昭,楷,不,847,0,167,167
final_imgs_256/4447.png,褚遂良,楷,不,760,0,167,167
final_imgs_256/4448.png,褚遂良,楷,不,760,0,167,167
final_imgs_256/4449.png,颜真卿,楷,不,956,0,167,167
final_imgs_256/4450.png,苏轼,楷,不,703,0,167,167
final_imgs_256/4451.png,蔡襄,楷,不,736,0,167,167
final_imgs_256/4964.png,赵孟𫖯,行,不,801,3,167,21245
final_imgs_256/4965.png,李世民,行,不,401,3,167,21245
final_imgs_256/4966.png,李邕,行,不,424,3,167,21245
final_imgs_256/4968.png,欧阳询,行,不,479,3,167,21245
final_imgs_256/4969.png,释怀仁集王羲之,行,不,853,3,167,21245
final_imgs_256/4970.png,陆柬之,行,不,892,3,167,21245
final_imgs_256/4971.png,高正臣,行,不,970,3,167,21245
final_imgs_256/4975.png,米芾,行,不,672,3,167,21245
final_imgs_256/4976.png,米芾,行,不,672,3,167,21245
final_imgs_256/4977.png,苏轼,行,不,703,3,167,21245
final_imgs_256/4978.png,蔡襄,行,不,736,3,167,21245
final_imgs_256/4979.png,黄庭坚,行,不,992,3,167,21245
final_imgs_256/4980.png,文徵明,行,不,365,3,167,21245
final_imgs_256/4981.png,董其昌,行,不,721,3,167,21245
final_imgs_256/4982.png,董其昌,行,不,721,3,167,21245
final_imgs_256/4984.png,王献之,行,不,591,3,167,21245
final_imgs_256/4986.png,王羲之,行,不,601,3,167,21245
final_imgs_256/4987.png,王羲之,行,不,601,3,167,21245
final_imgs_256/4988.png,王羲之,行,不,601,3,167,21245
final_imgs_256/4989.png,王羲之,行,不,601,3,167,21245
final_imgs_256/4990.png,王羲之,行,不,601,3,167,21245
final_imgs_256/4991.png,王羲之,行,不,601,3,167,21245
final_imgs_256/4992.png,王羲之,行,不,601,3,167,21245
final_imgs_256/4993.png,王羲之,行,不,601,3,167,21245
final_imgs_256/4994.png,王羲之,行,不,601,3,167,21245
final_imgs_256/4996.png,何绍基,行,不,53,3,167,21245
final_imgs_256/5069.png,韩择木,隶,不,940,4,167,28271
final_imgs_256/5096.png,伊秉绶,隶,不,49,4,167,28271
final_imgs_256/5097.png,吴熙载,隶,不,182,4,167,28271
final_imgs_256/5098.png,汪士慎,隶,不,507,4,167,28271
final_imgs_256/5100.png,石涛,隶,不,639,4,167,28271
final_imgs_256/5103.png,金农,隶,不,855,4,167,28271
final_imgs_256/5105.png,黄易,隶,不,994,4,167,28271
final_imgs_256/5106.png,睡虎地简牍,隶,不,631,4,167,28271
final_imgs_256/5107.png,睡虎地简牍,隶,不,631,4,167,28271
final_imgs_256/5108.png,睡虎地简牍,隶,不,631,4,167,28271
final_imgs_256/5155.png,释怀仁集王羲之,行,与,853,3,168,21246
final_imgs_256/5156.png,陆柬之,行,与,892,3,168,21246
final_imgs_256/5157.png,米芾,行,与,672,3,168,21246
final_imgs_256/5158.png,米芾,行,与,672,3,168,21246
final_imgs_256/5159.png,苏轼,行,与,703,3,168,21246
final_imgs_256/5160.png,苏轼,行,与,703,3,168,21246
final_imgs_256/5167.png,赵孟𫖯,隶,与,801,4,168,28272
final_imgs_256/5170.png,金农,隶,与,855,4,168,28272
final_imgs_256/5171.png,金农,隶,与,855,4,168,28272
final_imgs_256/5268.png,褚遂良,楷,丑,760,0,171,171
final_imgs_256/5269.png,颜真卿,楷,丑,956,0,171,171
final_imgs_256/5270.png,赵之谦,楷,丑,795,0,171,171
final_imgs_256/5365.png,文徵明,行,丑,365,3,171,21249
final_imgs_256/5366.png,王羲之,行,丑,601,3,171,21249
final_imgs_256/5387.png,邓石如,隶,丑,828,4,171,28275
final_imgs_256/5407.png,赵孟𫖯,楷,且,801,0,172,172
final_imgs_256/5408.png,柳公权,楷,且,461,0,172,172
final_imgs_256/5409.png,褚遂良,楷,且,760,0,172,172
final_imgs_256/5410.png,颜真卿,楷,且,956,0,172,172
final_imgs_256/5411.png,张即之,楷,且,302,0,172,172
final_imgs_256/5412.png,苏轼,楷,且,703,0,172,172
final_imgs_256/5413.png,赵佶,楷,且,797,0,172,172
final_imgs_256/5478.png,孙过庭,行,且,235,3,172,21250
final_imgs_256/5479.png,李邕,行,且,424,3,172,21250
final_imgs_256/5480.png,米芾,行,且,672,3,172,21250
final_imgs_256/5481.png,米芾,行,且,672,3,172,21250
final_imgs_256/5482.png,苏轼,行,且,703,3,172,21250
final_imgs_256/5483.png,唐寅,行,且,200,3,172,21250
final_imgs_256/5484.png,文徵明,行,且,365,3,172,21250
final_imgs_256/5485.png,文徵明,行,且,365,3,172,21250
final_imgs_256/5486.png,董其昌,行,且,721,3,172,21250
final_imgs_256/5487.png,董其昌,行,且,721,3,172,21250
final_imgs_256/5489.png,王羲之,行,且,601,3,172,21250
final_imgs_256/5490.png,王羲之,行,且,601,3,172,21250
final_imgs_256/5491.png,何绍基,行,且,53,3,172,21250
final_imgs_256/5492.png,王铎,行,且,612,3,172,21250
final_imgs_256/5494.png,智永,行,且,377,3,172,21250
final_imgs_256/5715.png,赵孟𫖯,隶,且,801,4,172,28276
final_imgs_256/5721.png,黄易,隶,且,994,4,172,28276
final_imgs_256/5733.png,欧阳询,楷,丕,479,0,173,173
final_imgs_256/5761.png,李隆基,隶,丕,428,4,173,28277
final_imgs_256/5781.png,褚遂良,楷,世,760,0,174,174
final_imgs_256/5782.png,褚遂良,楷,世,760,0,174,174
final_imgs_256/5783.png,褚遂良,楷,世,760,0,174,174
final_imgs_256/5784.png,颜真卿,楷,世,956,0,174,174
final_imgs_256/5785.png,赵佶,楷,世,797,0,174,174
final_imgs_256/5830.png,释怀仁集王羲之,行,世,853,3,174,21252
final_imgs_256/5831.png,释怀仁集王羲之,行,世,853,3,174,21252
final_imgs_256/5833.png,米芾,行,世,672,3,174,21252
final_imgs_256/5834.png,黄庭坚,行,世,992,3,174,21252
final_imgs_256/5835.png,王羲之,行,世,601,3,174,21252
final_imgs_256/5836.png,王羲之,行,世,601,3,174,21252
final_imgs_256/5837.png,王羲之,行,世,601,3,174,21252
final_imgs_256/5838.png,王羲之,行,世,601,3,174,21252
final_imgs_256/5860.png,何绍基,隶,世,53,4,174,28278
final_imgs_256/5862.png,王澍,隶,世,589,4,174,28278
final_imgs_256/5864.png,赵之谦,隶,世,795,4,174,28278
final_imgs_256/5865.png,赵之谦,隶,世,795,4,174,28278
final_imgs_256/5866.png,邓石如,隶,世,828,4,174,28278
final_imgs_256/5869.png,陈鸿寿,隶,世,920,4,174,28278
final_imgs_256/5870.png,高翔,隶,世,974,4,174,28278
final_imgs_256/5886.png,赵孟𫖯,楷,丘,801,0,175,175
final_imgs_256/5893.png,郑道昭,楷,丘,847,0,175,175
final_imgs_256/5895.png,国铨,楷,丘,208,0,175,175
final_imgs_256/5896.png,国铨,楷,丘,208,0,175,175
final_imgs_256/5897.png,李邕,楷,丘,424,0,175,175
final_imgs_256/5898.png,欧阳通,楷,丘,480,0,175,175
final_imgs_256/5899.png,褚遂良,楷,丘,760,0,175,175
final_imgs_256/5900.png,褚遂良,楷,丘,760,0,175,175
final_imgs_256/5902.png,古文四声韵,楷,丘,130,0,175,175
final_imgs_256/5903.png,古文四声韵,楷,丘,130,0,175,175
final_imgs_256/5904.png,张即之,楷,丘,302,0,175,175
final_imgs_256/5972.png,鲜于枢,行,丘,983,3,175,21253
final_imgs_256/5973.png,文徵明,行,丘,365,3,175,21253
final_imgs_256/5974.png,文徵明,行,丘,365,3,175,21253
final_imgs_256/5975.png,索靖,行,丘,674,3,175,21253
final_imgs_256/5987.png,吴叡,隶,丘,171,4,175,28279
final_imgs_256/6018.png,褚遂良,楷,丙,760,0,176,176
final_imgs_256/6087.png,赵孟𫖯,行,丙,801,3,176,21254
final_imgs_256/6088.png,鲜于枢,行,丙,983,3,176,21254
final_imgs_256/6089.png,董其昌,行,丙,721,3,176,21254
final_imgs_256/6090.png,智永,行,丙,377,3,176,21254
final_imgs_256/6134.png,赵孟𫖯,隶,丙,801,4,176,28280
final_imgs_256/6137.png,睡虎地简牍,隶,丙,631,4,176,28280
final_imgs_256/6173.png,柳公权,楷,丞,461,0,179,179
final_imgs_256/6174.png,柳公权,楷,丞,461,0,179,179
final_imgs_256/6175.png,欧阳询,楷,丞,479,0,179,179
final_imgs_256/6176.png,颜真卿,楷,丞,956,0,179,179
final_imgs_256/6223.png,赵孟𫖯,行,丞,801,3,179,21257
final_imgs_256/6224.png,欧阳询,行,丞,479,3,179,21257
final_imgs_256/6241.png,邓奎,隶,丞,823,4,179,28283
final_imgs_256/6372.png,郑道昭,楷,中,847,0,185,185
final_imgs_256/6373.png,李邕,楷,中,424,0,185,185
final_imgs_256/6374.png,欧阳通,楷,中,480,0,185,185
final_imgs_256/6375.png,褚遂良,楷,中,760,0,185,185
final_imgs_256/6377.png,颜真卿,楷,中,956,0,185,185
final_imgs_256/6378.png,苏轼,楷,中,703,0,185,185
final_imgs_256/6379.png,赵佶,楷,中,797,0,185,185
final_imgs_256/6523.png,赵孟𫖯,行,中,801,3,185,21263
final_imgs_256/6524.png,赵孟𫖯,行,中,801,3,185,21263
final_imgs_256/6525.png,赵孟𫖯,行,中,801,3,185,21263
final_imgs_256/6527.png,李邕,行,中,424,3,185,21263
final_imgs_256/6529.png,褚遂良,行,中,760,3,185,21263
final_imgs_256/6530.png,释怀仁集王羲之,行,中,853,3,185,21263
final_imgs_256/6531.png,颜真卿,行,中,956,3,185,21263
final_imgs_256/6532.png,高正臣,行,中,970,3,185,21263
final_imgs_256/6534.png,米芾,行,中,672,3,185,21263
final_imgs_256/6535.png,米芾,行,中,672,3,185,21263
final_imgs_256/6536.png,苏轼,行,中,703,3,185,21263
final_imgs_256/6537.png,苏轼,行,中,703,3,185,21263
final_imgs_256/6538.png,苏轼,行,中,703,3,185,21263
final_imgs_256/6539.png,苏轼,行,中,703,3,185,21263
final_imgs_256/6540.png,蔡襄,行,中,736,3,185,21263
final_imgs_256/6541.png,王献之,行,中,591,3,185,21263
final_imgs_256/6543.png,王羲之,行,中,601,3,185,21263
final_imgs_256/6600.png,吴叡,隶,中,171,4,185,28289
final_imgs_256/6627.png,何绍基,隶,中,53,4,185,28289
final_imgs_256/6628.png,卞永誉,隶,中,118,4,185,28289
final_imgs_256/6629.png,吴熙载,隶,中,182,4,185,28289
final_imgs_256/6630.png,梁同书,隶,中,467,4,185,28289
final_imgs_256/6632.png,金农,隶,中,855,4,185,28289
final_imgs_256/6633.png,金农,隶,中,855,4,185,28289
final_imgs_256/6634.png,陈鸿寿,隶,中,920,4,185,28289
final_imgs_256/6635.png,高翔,隶,中,974,4,185,28289
final_imgs_256/6636.png,黄易,隶,中,994,4,185,28289
final_imgs_256/6637.png,黄易,隶,中,994,4,185,28289
final_imgs_256/6773.png,王献之,行,丸,591,3,191,21269
final_imgs_256/6774.png,王献之,行,丸,591,3,191,21269
final_imgs_256/6775.png,王羲之,行,丸,601,3,191,21269
final_imgs_256/6776.png,王羲之,行,丸,601,3,191,21269
final_imgs_256/6777.png,王羲之,行,丸,601,3,191,21269
final_imgs_256/6778.png,郑燮,行,丸,843,3,191,21269
final_imgs_256/6779.png,智永,行,丸,377,3,191,21269
final_imgs_256/6780.png,智永,行,丸,377,3,191,21269
final_imgs_256/6781.png,赵孟𫖯,隶,丸,801,4,191,28295
final_imgs_256/6782.png,赵孟𫖯,隶,丸,801,4,191,28295
final_imgs_256/6810.png,赵孟𫖯,楷,丹,801,0,192,192
final_imgs_256/6812.png,欧阳询,楷,丹,479,0,192,192
final_imgs_256/6813.png,颜真卿,楷,丹,956,0,192,192
final_imgs_256/6814.png,蔡襄,楷,丹,736,0,192,192
final_imgs_256/6857.png,孙过庭,行,丹,235,3,192,21270
final_imgs_256/6860.png,李邕,行,丹,424,3,192,21270
final_imgs_256/6861.png,欧阳询,行,丹,479,3,192,21270
final_imgs_256/6862.png,米芾,行,丹,672,3,192,21270
final_imgs_256/6863.png,文徵明,行,丹,365,3,192,21270
final_imgs_256/6864.png,王羲之,行,丹,601,3,192,21270
final_imgs_256/6865.png,王羲之,行,丹,601,3,192,21270
final_imgs_256/6869.png,智永,行,丹,377,3,192,21270
final_imgs_256/6870.png,智永,行,丹,377,3,192,21270
final_imgs_256/6896.png,颜真卿,楷,主,956,0,193,193
final_imgs_256/6897.png,赵佶,楷,主,797,0,193,193
final_imgs_256/6898.png,智永,楷,主,377,0,193,193
final_imgs_256/6953.png,赵孟𫖯,行,主,801,3,193,21271
final_imgs_256/6955.png,欧阳询,行,主,479,3,193,21271
final_imgs_256/6956.png,米芾,行,主,672,3,193,21271
final_imgs_256/6957.png,文徵明,行,主,365,3,193,21271
final_imgs_256/6958.png,文徵明,行,主,365,3,193,21271
final_imgs_256/6960.png,智永,行,主,377,3,193,21271
final_imgs_256/6964.png,赵孟𫖯,隶,主,801,4,193,28297
final_imgs_256/6979.png,王澍,隶,主,589,4,193,28297
final_imgs_256/6980.png,金农,隶,主,855,4,193,28297
final_imgs_256/7080.png,张旭,楷,乃,308,0,198,198
final_imgs_256/7083.png,李邕,楷,乃,424,0,198,198
final_imgs_256/7084.png,欧阳询,楷,乃,479,0,198,198
final_imgs_256/7085.png,欧阳通,楷,乃,480,0,198,198
final_imgs_256/7086.png,虞世南,楷,乃,746,0,198,198
final_imgs_256/7087.png,颜真卿,楷,乃,956,0,198,198
final_imgs_256/7088.png,苏轼,楷,乃,703,0,198,198
final_imgs_256/7089.png,蔡襄,楷,乃,736,0,198,198
final_imgs_256/7092.png,智永,楷,乃,377,0,198,198
final_imgs_256/7223.png,赵孟𫖯,行,乃,801,3,198,21276
final_imgs_256/7224.png,赵孟𫖯,行,乃,801,3,198,21276
final_imgs_256/7225.png,孙过庭,行,乃,235,3,198,21276
final_imgs_256/7228.png,欧阳询,行,乃,479,3,198,21276
final_imgs_256/7229.png,欧阳询,行,乃,479,3,198,21276
final_imgs_256/7230.png,褚遂良,行,乃,760,3,198,21276
final_imgs_256/7231.png,高正臣,行,乃,970,3,198,21276
final_imgs_256/7232.png,米芾,行,乃,672,3,198,21276
final_imgs_256/7233.png,米芾,行,乃,672,3,198,21276
final_imgs_256/7235.png,王羲之,行,乃,601,3,198,21276
final_imgs_256/7237.png,沈尹默,行,乃,517,3,198,21276
final_imgs_256/7238.png,智永,行,乃,377,3,198,21276
final_imgs_256/7279.png,赵孟𫖯,隶,乃,801,4,198,28302
final_imgs_256/7288.png,伊秉绶,隶,乃,49,4,198,28302
final_imgs_256/7317.png,虞世南,楷,久,746,0,199,199
final_imgs_256/7318.png,颜真卿,楷,久,956,0,199,199
final_imgs_256/7319.png,苏轼,楷,久,703,0,199,199
final_imgs_256/7359.png,赵孟𫖯,行,久,801,3,199,21277
final_imgs_256/7361.png,米芾,行,久,672,3,199,21277
final_imgs_256/7362.png,米芾,行,久,672,3,199,21277
final_imgs_256/7363.png,苏轼,行,久,703,3,199,21277
final_imgs_256/7364.png,董其昌,行,久,721,3,199,21277
final_imgs_256/7365.png,董其昌,行,久,721,3,199,21277
final_imgs_256/7367.png,王羲之,行,久,601,3,199,21277
final_imgs_256/7368.png,王羲之,行,久,601,3,199,21277
final_imgs_256/7369.png,沈尹默,行,久,517,3,199,21277
final_imgs_256/7381.png,吴熙载,隶,久,182,4,199,28303
final_imgs_256/7382.png,金农,隶,久,855,4,199,28303
final_imgs_256/7383.png,睡虎地简牍,隶,久,631,4,199,28303
final_imgs_256/7435.png,赵孟𫖯,楷,之,801,0,202,202
final_imgs_256/7444.png,郑道昭,楷,之,847,0,202,202
final_imgs_256/7445.png,张旭,楷,之,308,0,202,202
final_imgs_256/7446.png,张旭,楷,之,308,0,202,202
final_imgs_256/7448.png,欧阳询,楷,之,479,0,202,202
final_imgs_256/7449.png,欧阳通,楷,之,480,0,202,202
final_imgs_256/7450.png,欧阳通,楷,之,480,0,202,202
final_imgs_256/7451.png,褚遂良,楷,之,760,0,202,202
final_imgs_256/7452.png,褚遂良,楷,之,760,0,202,202
final_imgs_256/7453.png,褚遂良,楷,之,760,0,202,202
final_imgs_256/7454.png,颜真卿,楷,之,956,0,202,202
final_imgs_256/7455.png,颜真卿,楷,之,956,0,202,202
final_imgs_256/7456.png,张即之,楷,之,302,0,202,202
final_imgs_256/7457.png,苏轼,楷,之,703,0,202,202
final_imgs_256/7458.png,苏轼,楷,之,703,0,202,202
final_imgs_256/7459.png,蔡襄,楷,之,736,0,202,202
final_imgs_256/7460.png,赵佶,楷,之,797,0,202,202
final_imgs_256/7461.png,黄庭坚,楷,之,992,0,202,202
final_imgs_256/7463.png,赵之谦,楷,之,795,0,202,202
final_imgs_256/7468.png,智永,楷,之,377,0,202,202
final_imgs_256/8156.png,赵孟𫖯,行,之,801,3,202,21280
final_imgs_256/8157.png,赵孟𫖯,行,之,801,3,202,21280
final_imgs_256/8158.png,孙过庭,行,之,235,3,202,21280
final_imgs_256/8159.png,孙过庭,行,之,235,3,202,21280
final_imgs_256/8160.png,李邕,行,之,424,3,202,21280
final_imgs_256/8162.png,释怀仁集王羲之,行,之,853,3,202,21280
final_imgs_256/8163.png,陆柬之,行,之,892,3,202,21280
final_imgs_256/8164.png,颜真卿,行,之,956,3,202,21280
final_imgs_256/8165.png,高正臣,行,之,970,3,202,21280
final_imgs_256/8166.png,李邕,行,之,424,3,202,21280
final_imgs_256/8167.png,米芾,行,之,672,3,202,21280
final_imgs_256/8168.png,米芾,行,之,672,3,202,21280
final_imgs_256/8169.png,米芾,行,之,672,3,202,21280
