image_path,calligrapher,script,character,calligrapher_id,script_id,character_id,glyph_id,aug
data/imgs/final_imgs_fame_v8/235459.png,于右任,行,一,39,3,157,21235,orig
data/imgs/final_imgs_fame_v8/235460.png,于右任,行,一,39,3,157,21235,orig
data/imgs/final_imgs_fame_v8/3123.png,赵之谦,隶,一,795,4,157,28261,orig
data/imgs/final_imgs_fame_v8/3126.png,金农,隶,一,855,4,157,28261,orig
data/imgs/final_imgs_fame_v8/3229.png,孙过庭,行,丁,235,3,158,21236,orig
data/imgs/final_imgs_fame_v8/3230.png,孙过庭,行,丁,235,3,158,21236,orig
data/imgs/final_imgs_fame_v8/3231.png,王铎,行,丁,612,3,158,21236,orig
data/imgs/final_imgs_fame_v8/3232.png,郑板桥,行,丁,842,3,158,21236,orig
data/imgs/final_imgs_fame_v8/3233.png,智永,行,丁,377,3,158,21236,orig
data/imgs/final_imgs_fame_v8/235519.png,智永,行,丁,377,3,158,21236,orig
data/imgs/final_imgs_fame_v8/3458.png,赵之谦,隶,七,795,4,160,28264,orig
data/imgs/final_imgs_fame_v8/3459.png,金农,隶,七,855,4,160,28264,orig
data/imgs/final_imgs_fame_v8/3336.png,张旭,楷,七,308,0,160,160,orig
data/imgs/final_imgs_fame_v8/3337.png,柳公权,楷,七,461,0,160,160,orig
data/imgs/final_imgs_fame_v8/3338.png,欧阳询,楷,七,479,0,160,160,orig
data/imgs/final_imgs_fame_v8/3339.png,欧阳通,楷,七,480,0,160,160,orig
data/imgs/final_imgs_fame_v8/3425.png,王羲之,行,七,601,3,160,21238,orig
data/imgs/final_imgs_fame_v8/3426.png,王羲之,行,七,601,3,160,21238,orig
data/imgs/final_imgs_fame_v8/3427.png,王羲之,行,七,601,3,160,21238,orig
data/imgs/final_imgs_fame_v8/3428.png,王羲之,行,七,601,3,160,21238,orig
data/imgs/final_imgs_fame_v8/3429.png,王羲之,行,七,601,3,160,21238,orig
data/imgs/final_imgs_fame_v8/235598.png,王羲之,行,七,601,3,160,21238,orig
data/imgs/final_imgs_fame_v8/3419.png,孙过庭,行,七,235,3,160,21238,orig
data/imgs/final_imgs_fame_v8/235596.png,孙过庭,行,七,235,3,160,21238,orig
data/imgs/final_imgs_fame_v8/3423.png,黄庭坚,行,七,992,3,160,21238,orig
data/imgs/final_imgs_fame_v8/3424.png,黄庭坚,行,七,992,3,160,21238,orig
data/imgs/final_imgs_fame_v8/235558.png,黄庭坚,楷,七,992,0,160,160,orig
data/imgs/final_imgs_fame_v8/3431.png,于右任,行,七,39,3,160,21238,orig
data/imgs/final_imgs_fame_v8/3432.png,吴昌硕,行,七,180,3,160,21238,orig
data/imgs/final_imgs_fame_v8/3495.png,王羲之,行,万,601,3,161,21239,orig
data/imgs/final_imgs_fame_v8/3485.png,李邕,楷,万,424,0,161,161,orig
data/imgs/final_imgs_fame_v8/3486.png,柳公权,楷,万,461,0,161,161,orig
data/imgs/final_imgs_fame_v8/3487.png,欧阳通,楷,万,480,0,161,161,orig
data/imgs/final_imgs_fame_v8/3488.png,褚遂良,楷,万,760,0,161,161,orig
data/imgs/final_imgs_fame_v8/3489.png,褚遂良,楷,万,760,0,161,161,orig
data/imgs/final_imgs_fame_v8/235622.png,褚遂良,楷,万,760,0,161,161,orig
data/imgs/final_imgs_fame_v8/3490.png,苏轼,楷,万,703,0,161,161,orig
data/imgs/final_imgs_fame_v8/3494.png,苏轼,行,万,703,3,161,21239,orig
data/imgs/final_imgs_fame_v8/235624.png,苏轼,行,万,703,3,161,21239,orig
data/imgs/final_imgs_fame_v8/3567.png,黄庭坚,行,丈,992,3,162,21240,orig
data/imgs/final_imgs_fame_v8/3526.png,李邕,楷,丈,424,0,162,162,orig
data/imgs/final_imgs_fame_v8/3527.png,欧阳询,楷,丈,479,0,162,162,orig
data/imgs/final_imgs_fame_v8/3528.png,虞世南,楷,丈,746,0,162,162,orig
data/imgs/final_imgs_fame_v8/3529.png,米芾,楷,丈,672,0,162,162,orig
data/imgs/final_imgs_fame_v8/3569.png,沈尹默,行,丈,517,3,162,21240,orig
data/imgs/final_imgs_fame_v8/3592.png,柳公权,楷,三,461,0,163,163,orig
data/imgs/final_imgs_fame_v8/3593.png,欧阳询,楷,三,479,0,163,163,orig
data/imgs/final_imgs_fame_v8/3594.png,欧阳询,楷,三,479,0,163,163,orig
data/imgs/final_imgs_fame_v8/3595.png,欧阳通,楷,三,480,0,163,163,orig
data/imgs/final_imgs_fame_v8/3596.png,褚遂良,楷,三,760,0,163,163,orig
data/imgs/final_imgs_fame_v8/3758.png,褚遂良,行,三,760,3,163,21241,orig
data/imgs/final_imgs_fame_v8/3597.png,颜真卿,楷,三,956,0,163,163,orig
data/imgs/final_imgs_fame_v8/235674.png,颜真卿,楷,三,956,0,163,163,orig
data/imgs/final_imgs_fame_v8/3598.png,赵之谦,楷,三,795,0,163,163,orig
data/imgs/final_imgs_fame_v8/3803.png,赵之谦,隶,三,795,4,163,28267,orig
data/imgs/final_imgs_fame_v8/3753.png,怀素,行,三,346,3,163,21241,orig
data/imgs/final_imgs_fame_v8/3765.png,王羲之,行,三,601,3,163,21241,orig
data/imgs/final_imgs_fame_v8/235740.png,王羲之,行,三,601,3,163,21241,orig
data/imgs/final_imgs_fame_v8/3752.png,鲜于枢,行,三,983,3,163,21241,orig
data/imgs/final_imgs_fame_v8/235734.png,鲜于枢,行,三,983,3,163,21241,orig
data/imgs/final_imgs_fame_v8/3754.png,李世民,行,三,401,3,163,21241,orig
data/imgs/final_imgs_fame_v8/235735.png,李世民,行,三,401,3,163,21241,orig
data/imgs/final_imgs_fame_v8/3756.png,李邕,行,三,424,3,163,21241,orig
data/imgs/final_imgs_fame_v8/3757.png,李邕,行,三,424,3,163,21241,orig
data/imgs/final_imgs_fame_v8/3760.png,米芾,行,三,672,3,163,21241,orig
data/imgs/final_imgs_fame_v8/3761.png,米芾,行,三,672,3,163,21241,orig
data/imgs/final_imgs_fame_v8/3762.png,黄庭坚,行,三,992,3,163,21241,orig
data/imgs/final_imgs_fame_v8/3763.png,文徵明,行,三,365,3,163,21241,orig
data/imgs/final_imgs_fame_v8/3766.png,郑板桥,行,三,842,3,163,21241,orig
data/imgs/final_imgs_fame_v8/3802.png,何绍基,隶,三,53,4,163,28267,orig
data/imgs/final_imgs_fame_v8/3805.png,金农,隶,三,855,4,163,28267,orig
data/imgs/final_imgs_fame_v8/4052.png,邓石如,隶,上,828,4,164,28268,orig
data/imgs/final_imgs_fame_v8/3833.png,张旭,楷,上,308,0,164,164,orig
data/imgs/final_imgs_fame_v8/3963.png,张旭,行,上,308,3,164,21242,orig
data/imgs/final_imgs_fame_v8/3834.png,柳公权,楷,上,461,0,164,164,orig
data/imgs/final_imgs_fame_v8/3835.png,欧阳询,楷,上,479,0,164,164,orig
data/imgs/final_imgs_fame_v8/3967.png,欧阳询,行,上,479,3,164,21242,orig
data/imgs/final_imgs_fame_v8/3836.png,虞世南,楷,上,746,0,164,164,orig
data/imgs/final_imgs_fame_v8/3837.png,褚遂良,楷,上,760,0,164,164,orig
data/imgs/final_imgs_fame_v8/235768.png,褚遂良,楷,上,760,0,164,164,orig
data/imgs/final_imgs_fame_v8/235769.png,褚遂良,楷,上,760,0,164,164,orig
data/imgs/final_imgs_fame_v8/3838.png,颜真卿,楷,上,956,0,164,164,orig
data/imgs/final_imgs_fame_v8/235770.png,颜真卿,楷,上,956,0,164,164,orig
data/imgs/final_imgs_fame_v8/235828.png,颜真卿,行,上,956,3,164,21242,orig
data/imgs/final_imgs_fame_v8/3839.png,苏轼,楷,上,703,0,164,164,orig
data/imgs/final_imgs_fame_v8/3840.png,赵佶,楷,上,797,0,164,164,orig
data/imgs/final_imgs_fame_v8/3841.png,智永,楷,上,377,0,164,164,orig
data/imgs/final_imgs_fame_v8/3985.png,智永,行,上,377,3,164,21242,orig
data/imgs/final_imgs_fame_v8/3986.png,智永,行,上,377,3,164,21242,orig
data/imgs/final_imgs_fame_v8/3962.png,孙过庭,行,上,235,3,164,21242,orig
data/imgs/final_imgs_fame_v8/3964.png,怀素,行,上,346,3,164,21242,orig
data/imgs/final_imgs_fame_v8/3965.png,怀素,行,上,346,3,164,21242,orig
data/imgs/final_imgs_fame_v8/235826.png,怀素,行,上,346,3,164,21242,orig
data/imgs/final_imgs_fame_v8/235827.png,怀素,行,上,346,3,164,21242,orig
data/imgs/final_imgs_fame_v8/3974.png,米芾,行,上,672,3,164,21242,orig
data/imgs/final_imgs_fame_v8/3975.png,米芾,行,上,672,3,164,21242,orig
data/imgs/final_imgs_fame_v8/3976.png,米芾,行,上,672,3,164,21242,orig
data/imgs/final_imgs_fame_v8/235829.png,米芾,行,上,672,3,164,21242,orig
data/imgs/final_imgs_fame_v8/3978.png,黄庭坚,行,上,992,3,164,21242,orig
data/imgs/final_imgs_fame_v8/235830.png,黄庭坚,行,上,992,3,164,21242,orig
data/imgs/final_imgs_fame_v8/235831.png,王献之,行,上,591,3,164,21242,orig
data/imgs/final_imgs_fame_v8/235832.png,王羲之,行,上,601,3,164,21242,orig
data/imgs/final_imgs_fame_v8/3979.png,文徵明,行,上,365,3,164,21242,orig
data/imgs/final_imgs_fame_v8/3980.png,文徵明,行,上,365,3,164,21242,orig
data/imgs/final_imgs_fame_v8/3982.png,何绍基,行,上,53,3,164,21242,orig
data/imgs/final_imgs_fame_v8/4045.png,何绍基,隶,上,53,4,164,28268,orig
data/imgs/final_imgs_fame_v8/3983.png,王铎,行,上,612,3,164,21242,orig
data/imgs/final_imgs_fame_v8/4053.png,金农,隶,上,855,4,164,28268,orig
data/imgs/final_imgs_fame_v8/4054.png,金农,隶,上,855,4,164,28268,orig
data/imgs/final_imgs_fame_v8/235867.png,金农,隶,上,855,4,164,28268,orig
data/imgs/final_imgs_fame_v8/4274.png,邓石如,隶,下,828,4,165,28269,orig
data/imgs/final_imgs_fame_v8/4082.png,张旭,楷,下,308,0,165,165,orig
data/imgs/final_imgs_fame_v8/4083.png,柳公权,楷,下,461,0,165,165,orig
data/imgs/final_imgs_fame_v8/4084.png,褚遂良,楷,下,760,0,165,165,orig
data/imgs/final_imgs_fame_v8/4085.png,褚遂良,楷,下,760,0,165,165,orig
data/imgs/final_imgs_fame_v8/4222.png,米芾,行,下,672,3,165,21243,orig
data/imgs/final_imgs_fame_v8/4223.png,米芾,行,下,672,3,165,21243,orig
data/imgs/final_imgs_fame_v8/4224.png,米芾,行,下,672,3,165,21243,orig
data/imgs/final_imgs_fame_v8/4227.png,蔡襄,行,下,736,3,165,21243,orig
data/imgs/final_imgs_fame_v8/4228.png,黄庭坚,行,下,992,3,165,21243,orig
data/imgs/final_imgs_fame_v8/4229.png,黄庭坚,行,下,992,3,165,21243,orig
data/imgs/final_imgs_fame_v8/235940.png,黄庭坚,行,下,992,3,165,21243,orig
data/imgs/final_imgs_fame_v8/235941.png,黄庭坚,行,下,992,3,165,21243,orig
data/imgs/final_imgs_fame_v8/4230.png,文徵明,行,下,365,3,165,21243,orig
data/imgs/final_imgs_fame_v8/4231.png,祝允明,行,下,644,3,165,21243,orig
data/imgs/final_imgs_fame_v8/4232.png,王羲之,行,下,601,3,165,21243,orig
data/imgs/final_imgs_fame_v8/4233.png,王羲之,行,下,601,3,165,21243,orig
data/imgs/final_imgs_fame_v8/4234.png,王羲之,行,下,601,3,165,21243,orig
data/imgs/final_imgs_fame_v8/4235.png,王羲之,行,下,601,3,165,21243,orig
data/imgs/final_imgs_fame_v8/235944.png,王羲之,行,下,601,3,165,21243,orig
data/imgs/final_imgs_fame_v8/4218.png,李邕,行,下,424,3,165,21243,orig
data/imgs/final_imgs_fame_v8/235937.png,李邕,行,下,424,3,165,21243,orig
data/imgs/final_imgs_fame_v8/4225.png,苏轼,行,下,703,3,165,21243,orig
data/imgs/final_imgs_fame_v8/4270.png,伊秉绶,隶,下,49,4,165,28269,orig
data/imgs/final_imgs_fame_v8/4447.png,褚遂良,楷,不,760,0,167,167,orig
data/imgs/final_imgs_fame_v8/4448.png,褚遂良,楷,不,760,0,167,167,orig
data/imgs/final_imgs_fame_v8/4449.png,颜真卿,楷,不,956,0,167,167,orig
data/imgs/final_imgs_fame_v8/236254.png,颜真卿,行,不,956,3,167,21245,orig
data/imgs/final_imgs_fame_v8/4450.png,苏轼,楷,不,703,0,167,167,orig
data/imgs/final_imgs_fame_v8/4977.png,苏轼,行,不,703,3,167,21245,orig
data/imgs/final_imgs_fame_v8/236258.png,苏轼,行,不,703,3,167,21245,orig
data/imgs/final_imgs_fame_v8/236259.png,苏轼,行,不,703,3,167,21245,orig
data/imgs/final_imgs_fame_v8/4965.png,李世民,行,不,401,3,167,21245,orig
data/imgs/final_imgs_fame_v8/4979.png,黄庭坚,行,不,992,3,167,21245,orig
data/imgs/final_imgs_fame_v8/4980.png,文徵明,行,不,365,3,167,21245,orig
data/imgs/final_imgs_fame_v8/5070.png,文徵明,隶,不,365,4,167,28271,orig
data/imgs/final_imgs_fame_v8/4984.png,王献之,行,不,591,3,167,21245,orig
data/imgs/final_imgs_fame_v8/4986.png,王羲之,行,不,601,3,167,21245,orig
data/imgs/final_imgs_fame_v8/4987.png,王羲之,行,不,601,3,167,21245,orig
data/imgs/final_imgs_fame_v8/4988.png,王羲之,行,不,601,3,167,21245,orig
data/imgs/final_imgs_fame_v8/4989.png,王羲之,行,不,601,3,167,21245,orig
data/imgs/final_imgs_fame_v8/4990.png,王羲之,行,不,601,3,167,21245,orig
data/imgs/final_imgs_fame_v8/4991.png,王羲之,行,不,601,3,167,21245,orig
data/imgs/final_imgs_fame_v8/4992.png,王羲之,行,不,601,3,167,21245,orig
data/imgs/final_imgs_fame_v8/4993.png,王羲之,行,不,601,3,167,21245,orig
data/imgs/final_imgs_fame_v8/4994.png,王羲之,行,不,601,3,167,21245,orig
data/imgs/final_imgs_fame_v8/236261.png,王羲之,行,不,601,3,167,21245,orig
data/imgs/final_imgs_fame_v8/236262.png,王羲之,行,不,601,3,167,21245,orig
data/imgs/final_imgs_fame_v8/236263.png,王羲之,行,不,601,3,167,21245,orig
data/imgs/final_imgs_fame_v8/4966.png,李邕,行,不,424,3,167,21245,orig
data/imgs/final_imgs_fame_v8/236252.png,李邕,行,不,424,3,167,21245,orig
data/imgs/final_imgs_fame_v8/236253.png,李邕,行,不,424,3,167,21245,orig
data/imgs/final_imgs_fame_v8/4967.png,柳公权,行,不,461,3,167,21245,orig
data/imgs/final_imgs_fame_v8/236034.png,柳公权,楷,不,461,0,167,167,orig
data/imgs/final_imgs_fame_v8/4968.png,欧阳询,行,不,479,3,167,21245,orig
data/imgs/final_imgs_fame_v8/4975.png,米芾,行,不,672,3,167,21245,orig
data/imgs/final_imgs_fame_v8/4976.png,米芾,行,不,672,3,167,21245,orig
data/imgs/final_imgs_fame_v8/236256.png,米芾,行,不,672,3,167,21245,orig
data/imgs/final_imgs_fame_v8/236257.png,米芾,行,不,672,3,167,21245,orig
data/imgs/final_imgs_fame_v8/4981.png,董其昌,行,不,721,3,167,21245,orig
data/imgs/final_imgs_fame_v8/4982.png,董其昌,行,不,721,3,167,21245,orig
data/imgs/final_imgs_fame_v8/4996.png,何绍基,行,不,53,3,167,21245,orig
data/imgs/final_imgs_fame_v8/236264.png,何绍基,行,不,53,3,167,21245,orig
data/imgs/final_imgs_fame_v8/5096.png,伊秉绶,隶,不,49,4,167,28271,orig
data/imgs/final_imgs_fame_v8/5103.png,金农,隶,不,855,4,167,28271,orig
data/imgs/final_imgs_fame_v8/5105.png,黄易,隶,不,994,4,167,28271,orig
data/imgs/final_imgs_fame_v8/5159.png,苏轼,行,与,703,3,168,21246,orig
data/imgs/final_imgs_fame_v8/5160.png,苏轼,行,与,703,3,168,21246,orig
data/imgs/final_imgs_fame_v8/236340.png,苏轼,行,与,703,3,168,21246,orig
data/imgs/final_imgs_fame_v8/236341.png,苏轼,行,与,703,3,168,21246,orig
data/imgs/final_imgs_fame_v8/5170.png,金农,隶,与,855,4,168,28272,orig
data/imgs/final_imgs_fame_v8/5171.png,金农,隶,与,855,4,168,28272,orig
data/imgs/final_imgs_fame_v8/5157.png,米芾,行,与,672,3,168,21246,orig
data/imgs/final_imgs_fame_v8/5158.png,米芾,行,与,672,3,168,21246,orig
data/imgs/final_imgs_fame_v8/5387.png,邓石如,隶,丑,828,4,171,28275,orig
data/imgs/final_imgs_fame_v8/5268.png,褚遂良,楷,丑,760,0,171,171,orig
data/imgs/final_imgs_fame_v8/5269.png,颜真卿,楷,丑,956,0,171,171,orig
data/imgs/final_imgs_fame_v8/5270.png,赵之谦,楷,丑,795,0,171,171,orig
data/imgs/final_imgs_fame_v8/5365.png,文徵明,行,丑,365,3,171,21249,orig
data/imgs/final_imgs_fame_v8/5366.png,王羲之,行,丑,601,3,171,21249,orig
data/imgs/final_imgs_fame_v8/236423.png,王羲之,行,丑,601,3,171,21249,orig
data/imgs/final_imgs_fame_v8/5491.png,何绍基,行,且,53,3,172,21250,orig
data/imgs/final_imgs_fame_v8/236478.png,何绍基,行,且,53,3,172,21250,orig
data/imgs/final_imgs_fame_v8/236479.png,吴昌硕,行,且,180,3,172,21250,orig
data/imgs/final_imgs_fame_v8/236574.png,金农,隶,且,855,4,172,28276,orig
data/imgs/final_imgs_fame_v8/5408.png,柳公权,楷,且,461,0,172,172,orig
data/imgs/final_imgs_fame_v8/5409.png,褚遂良,楷,且,760,0,172,172,orig
data/imgs/final_imgs_fame_v8/5410.png,颜真卿,楷,且,956,0,172,172,orig
data/imgs/final_imgs_fame_v8/5412.png,苏轼,楷,且,703,0,172,172,orig
data/imgs/final_imgs_fame_v8/5482.png,苏轼,行,且,703,3,172,21250,orig
data/imgs/final_imgs_fame_v8/5478.png,孙过庭,行,且,235,3,172,21250,orig
data/imgs/final_imgs_fame_v8/5479.png,李邕,行,且,424,3,172,21250,orig
data/imgs/final_imgs_fame_v8/5480.png,米芾,行,且,672,3,172,21250,orig
data/imgs/final_imgs_fame_v8/5481.png,米芾,行,且,672,3,172,21250,orig
data/imgs/final_imgs_fame_v8/5483.png,唐寅,行,且,200,3,172,21250,orig
data/imgs/final_imgs_fame_v8/5484.png,文徵明,行,且,365,3,172,21250,orig
data/imgs/final_imgs_fame_v8/5485.png,文徵明,行,且,365,3,172,21250,orig
data/imgs/final_imgs_fame_v8/236476.png,文徵明,行,且,365,3,172,21250,orig
data/imgs/final_imgs_fame_v8/236477.png,文徵明,行,且,365,3,172,21250,orig
data/imgs/final_imgs_fame_v8/5486.png,董其昌,行,且,721,3,172,21250,orig
data/imgs/final_imgs_fame_v8/5487.png,董其昌,行,且,721,3,172,21250,orig
data/imgs/final_imgs_fame_v8/5489.png,王羲之,行,且,601,3,172,21250,orig
data/imgs/final_imgs_fame_v8/5490.png,王羲之,行,且,601,3,172,21250,orig
data/imgs/final_imgs_fame_v8/5492.png,王铎,行,且,612,3,172,21250,orig
data/imgs/final_imgs_fame_v8/5493.png,于右任,行,且,39,3,172,21250,orig
data/imgs/final_imgs_fame_v8/5494.png,智永,行,且,377,3,172,21250,orig
data/imgs/final_imgs_fame_v8/236481.png,智永,行,且,377,3,172,21250,orig
data/imgs/final_imgs_fame_v8/5721.png,黄易,隶,且,994,4,172,28276,orig
data/imgs/final_imgs_fame_v8/5733.png,欧阳询,楷,丕,479,0,173,173,orig
data/imgs/final_imgs_fame_v8/5781.png,褚遂良,楷,世,760,0,174,174,orig
data/imgs/final_imgs_fame_v8/5782.png,褚遂良,楷,世,760,0,174,174,orig
data/imgs/final_imgs_fame_v8/5783.png,褚遂良,楷,世,760,0,174,174,orig
data/imgs/final_imgs_fame_v8/5784.png,颜真卿,楷,世,956,0,174,174,orig
data/imgs/final_imgs_fame_v8/5785.png,赵佶,楷,世,797,0,174,174,orig
data/imgs/final_imgs_fame_v8/5864.png,赵之谦,隶,世,795,4,174,28278,orig
data/imgs/final_imgs_fame_v8/5865.png,赵之谦,隶,世,795,4,174,28278,orig
data/imgs/final_imgs_fame_v8/5829.png,虞世南,行,世,746,3,174,21252,orig
data/imgs/final_imgs_fame_v8/5833.png,米芾,行,世,672,3,174,21252,orig
data/imgs/final_imgs_fame_v8/236617.png,米芾,行,世,672,3,174,21252,orig
data/imgs/final_imgs_fame_v8/5834.png,黄庭坚,行,世,992,3,174,21252,orig
data/imgs/final_imgs_fame_v8/5835.png,王羲之,行,世,601,3,174,21252,orig
data/imgs/final_imgs_fame_v8/5836.png,王羲之,行,世,601,3,174,21252,orig
data/imgs/final_imgs_fame_v8/5837.png,王羲之,行,世,601,3,174,21252,orig
data/imgs/final_imgs_fame_v8/5838.png,王羲之,行,世,601,3,174,21252,orig
data/imgs/final_imgs_fame_v8/5860.png,何绍基,隶,世,53,4,174,28278,orig
data/imgs/final_imgs_fame_v8/5866.png,邓石如,隶,世,828,4,174,28278,orig
data/imgs/final_imgs_fame_v8/5897.png,李邕,楷,丘,424,0,175,175,orig
data/imgs/final_imgs_fame_v8/5898.png,欧阳通,楷,丘,480,0,175,175,orig
data/imgs/final_imgs_fame_v8/5972.png,鲜于枢,行,丘,983,3,175,21253,orig
data/imgs/final_imgs_fame_v8/5973.png,文徵明,行,丘,365,3,175,21253,orig
data/imgs/final_imgs_fame_v8/5974.png,文徵明,行,丘,365,3,175,21253,orig
data/imgs/final_imgs_fame_v8/6018.png,褚遂良,楷,丙,760,0,176,176,orig
data/imgs/final_imgs_fame_v8/236702.png,褚遂良,楷,丙,760,0,176,176,orig
data/imgs/final_imgs_fame_v8/6088.png,鲜于枢,行,丙,983,3,176,21254,orig
data/imgs/final_imgs_fame_v8/6090.png,智永,行,丙,377,3,176,21254,orig
data/imgs/final_imgs_fame_v8/6089.png,董其昌,行,丙,721,3,176,21254,orig
data/imgs/final_imgs_fame_v8/236782.png,米芾,行,丞,672,3,179,21257,orig
data/imgs/final_imgs_fame_v8/6173.png,柳公权,楷,丞,461,0,179,179,orig
data/imgs/final_imgs_fame_v8/6174.png,柳公权,楷,丞,461,0,179,179,orig
data/imgs/final_imgs_fame_v8/6175.png,欧阳询,楷,丞,479,0,179,179,orig
data/imgs/final_imgs_fame_v8/6224.png,欧阳询,行,丞,479,3,179,21257,orig
data/imgs/final_imgs_fame_v8/6176.png,颜真卿,楷,丞,956,0,179,179,orig
data/imgs/final_imgs_fame_v8/6276.png,张旭,楷,並,308,0,182,182,orig
data/imgs/final_imgs_fame_v8/6278.png,褚遂良,楷,並,760,0,182,182,orig
data/imgs/final_imgs_fame_v8/6280.png,智永,楷,並,377,0,182,182,orig
data/imgs/final_imgs_fame_v8/6316.png,智永,行,並,377,3,182,21260,orig
data/imgs/final_imgs_fame_v8/6307.png,孙过庭,行,並,235,3,182,21260,orig
data/imgs/final_imgs_fame_v8/6308.png,怀素,行,並,346,3,182,21260,orig
data/imgs/final_imgs_fame_v8/236816.png,怀素,行,並,346,3,182,21260,orig
data/imgs/final_imgs_fame_v8/6309.png,欧阳询,行,並,479,3,182,21260,orig
data/imgs/final_imgs_fame_v8/6310.png,欧阳询,行,並,479,3,182,21260,orig
data/imgs/final_imgs_fame_v8/6312.png,王羲之,行,並,601,3,182,21260,orig
data/imgs/final_imgs_fame_v8/6311.png,颜真卿,行,並,956,3,182,21260,orig
data/imgs/final_imgs_fame_v8/6313.png,于右任,行,並,39,3,182,21260,orig
data/imgs/final_imgs_fame_v8/6314.png,沈尹默,行,並,517,3,182,21260,orig
data/imgs/final_imgs_fame_v8/6315.png,沈尹默,行,並,517,3,182,21260,orig
