image_path,calligrapher,script,character,calligrapher_id,script_id,character_id,glyph_id,aug
data/imgs/fame3-sym/1800008.png,赵之谦,楷,㝱,795,0,29,29,tn
data/imgs/final_imgs_fame_v8/1565.png,褚遂良,楷,㱕,760,0,71,71,
data/imgs/fame3-sym/900009.png,褚遂良,楷,㱕,760,0,71,71,tp
data/imgs/fame3-sym/1800009.png,褚遂良,楷,㱕,760,0,71,71,tn
data/imgs/final_imgs_fame_v8/1566.png,米芾,楷,㱕,672,0,71,71,
data/imgs/fame3-sym/900010.png,米芾,楷,㱕,672,0,71,71,tp
data/imgs/fame3-sym/1800010.png,米芾,楷,㱕,672,0,71,71,tn
data/imgs/final_imgs_fame_v8/1570.png,邓石如,隶,㱕,828,4,71,28175,
data/imgs/fame3-sym/900011.png,邓石如,隶,㱕,828,4,71,28175,tp
data/imgs/fame3-sym/1800011.png,邓石如,隶,㱕,828,4,71,28175,tn
data/imgs/final_imgs_fame_v8/1731.png,王羲之,行,㿃,601,3,85,21163,
data/imgs/fame3-sym/900012.png,王羲之,行,㿃,601,3,85,21163,tp
data/imgs/fame3-sym/1800012.png,王羲之,行,㿃,601,3,85,21163,tn
data/imgs/final_imgs_fame_v8/2259.png,薛稷,楷,䟽,742,0,126,126,
data/imgs/fame3-sym/900013.png,薛稷,楷,䟽,742,0,126,126,tp
data/imgs/fame3-sym/1800013.png,薛稷,楷,䟽,742,0,126,126,tn
data/imgs/final_imgs_fame_v8/2260.png,赵佶,楷,䟽,797,0,126,126,
data/imgs/fame3-sym/900014.png,赵佶,楷,䟽,797,0,126,126,tp
data/imgs/fame3-sym/1800014.png,赵佶,楷,䟽,797,0,126,126,tn
data/imgs/final_imgs_fame_v8/2263.png,祝允明,楷,䟽,644,0,126,126,
data/imgs/fame3-sym/900015.png,祝允明,楷,䟽,644,0,126,126,tp
data/imgs/fame3-sym/1800015.png,祝允明,楷,䟽,644,0,126,126,tn
data/imgs/final_imgs_fame_v8/2264.png,智永,楷,䟽,377,0,126,126,
data/imgs/fame3-sym/900016.png,智永,楷,䟽,377,0,126,126,tp
data/imgs/fame3-sym/1800016.png,智永,楷,䟽,377,0,126,126,tn
data/imgs/final_imgs_fame_v8/2267.png,文徵明,行,䟽,365,3,126,21204,
data/imgs/fame3-sym/900017.png,文徵明,行,䟽,365,3,126,21204,tp
data/imgs/fame3-sym/1800017.png,文徵明,行,䟽,365,3,126,21204,tn
data/imgs/final_imgs_fame_v8/235132.png,文徵明,行,䟽,365,3,126,21204,
data/imgs/fame3-sym/900018.png,文徵明,行,䟽,365,3,126,21204,tp
data/imgs/fame3-sym/1800018.png,文徵明,行,䟽,365,3,126,21204,tn
data/imgs/final_imgs_fame_v8/2269.png,王羲之,行,䟽,601,3,126,21204,
data/imgs/fame3-sym/900019.png,王羲之,行,䟽,601,3,126,21204,tp
data/imgs/fame3-sym/1800019.png,王羲之,行,䟽,601,3,126,21204,tn
data/imgs/final_imgs_fame_v8/2272.png,王铎,行,䟽,612,3,126,21204,
data/imgs/fame3-sym/900020.png,王铎,行,䟽,612,3,126,21204,tp
data/imgs/fame3-sym/1800020.png,王铎,行,䟽,612,3,126,21204,tn
data/imgs/final_imgs_fame_v8/3073.png,颜真卿,行,一,956,3,157,21235,
data/imgs/fame3-sym/900021.png,颜真卿,行,一,956,3,157,21235,tp
data/imgs/fame3-sym/1800021.png,颜真卿,行,一,956,3,157,21235,tn
data/imgs/final_imgs_fame_v8/3124.png,邓石如,隶,一,828,4,157,28261,
data/imgs/fame3-sym/900022.png,邓石如,隶,一,828,4,157,28261,tp
data/imgs/fame3-sym/1800022.png,邓石如,隶,一,828,4,157,28261,tn
data/imgs/final_imgs_fame_v8/2772.png,吴昌硕,楷,一,180,0,157,157,
data/imgs/fame3-sym/900023.png,吴昌硕,楷,一,180,0,157,157,tp
data/imgs/fame3-sym/1800023.png,吴昌硕,楷,一,180,0,157,157,tn
data/imgs/final_imgs_fame_v8/3090.png,吴昌硕,行,一,180,3,157,21235,
data/imgs/fame3-sym/900024.png,吴昌硕,行,一,180,3,157,21235,tp
data/imgs/fame3-sym/1800024.png,吴昌硕,行,一,180,3,157,21235,tn
data/imgs/final_imgs_fame_v8/235324.png,李阳冰,楷,一,426,0,157,157,
data/imgs/fame3-sym/900025.png,李阳冰,楷,一,426,0,157,157,tp
data/imgs/fame3-sym/1800025.png,李阳冰,楷,一,426,0,157,157,tn
data/imgs/final_imgs_fame_v8/3084.png,王羲之,行,一,601,3,157,21235,
data/imgs/fame3-sym/900026.png,王羲之,行,一,601,3,157,21235,tp
data/imgs/fame3-sym/1800026.png,王羲之,行,一,601,3,157,21235,tn
data/imgs/final_imgs_fame_v8/3085.png,王羲之,行,一,601,3,157,21235,
data/imgs/fame3-sym/900027.png,王羲之,行,一,601,3,157,21235,tp
data/imgs/fame3-sym/1800027.png,王羲之,行,一,601,3,157,21235,tn
data/imgs/final_imgs_fame_v8/3086.png,王羲之,行,一,601,3,157,21235,
data/imgs/fame3-sym/900028.png,王羲之,行,一,601,3,157,21235,tp
data/imgs/fame3-sym/1800028.png,王羲之,行,一,601,3,157,21235,tn
data/imgs/final_imgs_fame_v8/3087.png,王羲之,行,一,601,3,157,21235,
data/imgs/fame3-sym/900029.png,王羲之,行,一,601,3,157,21235,tp
data/imgs/fame3-sym/1800029.png,王羲之,行,一,601,3,157,21235,tn
data/imgs/final_imgs_fame_v8/3088.png,王羲之,行,一,601,3,157,21235,
data/imgs/fame3-sym/900030.png,王羲之,行,一,601,3,157,21235,tp
data/imgs/fame3-sym/1800030.png,王羲之,行,一,601,3,157,21235,tn
data/imgs/final_imgs_fame_v8/235458.png,王羲之,行,一,601,3,157,21235,
data/imgs/fame3-sym/900031.png,王羲之,行,一,601,3,157,21235,tp
data/imgs/fame3-sym/1800031.png,王羲之,行,一,601,3,157,21235,tn
data/imgs/final_imgs_fame_v8/3074.png,米芾,行,一,672,3,157,21235,
data/imgs/fame3-sym/900032.png,米芾,行,一,672,3,157,21235,tp
data/imgs/fame3-sym/1800032.png,米芾,行,一,672,3,157,21235,tn
data/imgs/final_imgs_fame_v8/3075.png,米芾,行,一,672,3,157,21235,
data/imgs/fame3-sym/900033.png,米芾,行,一,672,3,157,21235,tp
data/imgs/fame3-sym/1800033.png,米芾,行,一,672,3,157,21235,tn
data/imgs/final_imgs_fame_v8/3076.png,米芾,行,一,672,3,157,21235,
data/imgs/fame3-sym/900034.png,米芾,行,一,672,3,157,21235,tp
data/imgs/fame3-sym/1800034.png,米芾,行,一,672,3,157,21235,tn
data/imgs/final_imgs_fame_v8/3107.png,米芾,隶,一,672,4,157,28261,
data/imgs/fame3-sym/900035.png,米芾,隶,一,672,4,157,28261,tp
data/imgs/fame3-sym/1800035.png,米芾,隶,一,672,4,157,28261,tn
data/imgs/final_imgs_fame_v8/235454.png,米芾,行,一,672,3,157,21235,
data/imgs/fame3-sym/900036.png,米芾,行,一,672,3,157,21235,tp
data/imgs/fame3-sym/1800036.png,米芾,行,一,672,3,157,21235,tn
data/imgs/final_imgs_fame_v8/235455.png,米芾,行,一,672,3,157,21235,
data/imgs/fame3-sym/900037.png,米芾,行,一,672,3,157,21235,tp
data/imgs/fame3-sym/1800037.png,米芾,行,一,672,3,157,21235,tn
data/imgs/final_imgs_fame_v8/3077.png,苏轼,行,一,703,3,157,21235,
data/imgs/fame3-sym/900038.png,苏轼,行,一,703,3,157,21235,tp
data/imgs/fame3-sym/1800038.png,苏轼,行,一,703,3,157,21235,tn
data/imgs/final_imgs_fame_v8/3078.png,赵构,行,一,806,3,157,21235,
data/imgs/fame3-sym/900039.png,赵构,行,一,806,3,157,21235,tp
data/imgs/fame3-sym/1800039.png,赵构,行,一,806,3,157,21235,tn
data/imgs/final_imgs_fame_v8/3079.png,赵构,行,一,806,3,157,21235,
data/imgs/fame3-sym/900040.png,赵构,行,一,806,3,157,21235,tp
data/imgs/fame3-sym/1800040.png,赵构,行,一,806,3,157,21235,tn
data/imgs/final_imgs_fame_v8/3080.png,文徵明,行,一,365,3,157,21235,
data/imgs/fame3-sym/900041.png,文徵明,行,一,365,3,157,21235,tp
data/imgs/fame3-sym/1800041.png,文徵明,行,一,365,3,157,21235,tn
data/imgs/final_imgs_fame_v8/3081.png,文徵明,行,一,365,3,157,21235,
data/imgs/fame3-sym/900042.png,文徵明,行,一,365,3,157,21235,tp
data/imgs/fame3-sym/1800042.png,文徵明,行,一,365,3,157,21235,tn
data/imgs/final_imgs_fame_v8/3082.png,文徵明,行,一,365,3,157,21235,
data/imgs/fame3-sym/900043.png,文徵明,行,一,365,3,157,21235,tp
data/imgs/fame3-sym/1800043.png,文徵明,行,一,365,3,157,21235,tn
data/imgs/final_imgs_fame_v8/3083.png,文徵明,行,一,365,3,157,21235,
data/imgs/fame3-sym/900044.png,文徵明,行,一,365,3,157,21235,tp
data/imgs/fame3-sym/1800044.png,文徵明,行,一,365,3,157,21235,tn
data/imgs/final_imgs_fame_v8/235456.png,文徵明,行,一,365,3,157,21235,
data/imgs/fame3-sym/900045.png,文徵明,行,一,365,3,157,21235,tp
data/imgs/fame3-sym/1800045.png,文徵明,行,一,365,3,157,21235,tn
data/imgs/final_imgs_fame_v8/235457.png,文徵明,行,一,365,3,157,21235,
data/imgs/fame3-sym/900046.png,文徵明,行,一,365,3,157,21235,tp
data/imgs/fame3-sym/1800046.png,文徵明,行,一,365,3,157,21235,tn
data/imgs/final_imgs_fame_v8/3089.png,于右任,行,一,39,3,157,21235,
data/imgs/fame3-sym/900047.png,于右任,行,一,39,3,157,21235,tp
data/imgs/fame3-sym/1800047.png,于右任,行,一,39,3,157,21235,tn
data/imgs/final_imgs_fame_v8/235459.png,于右任,行,一,39,3,157,21235,
data/imgs/fame3-sym/900048.png,于右任,行,一,39,3,157,21235,tp
data/imgs/fame3-sym/1800048.png,于右任,行,一,39,3,157,21235,tn
data/imgs/final_imgs_fame_v8/235460.png,于右任,行,一,39,3,157,21235,
data/imgs/fame3-sym/900049.png,于右任,行,一,39,3,157,21235,tp
data/imgs/fame3-sym/1800049.png,于右任,行,一,39,3,157,21235,tn
data/imgs/final_imgs_fame_v8/3123.png,赵之谦,隶,一,795,4,157,28261,
data/imgs/fame3-sym/900050.png,赵之谦,隶,一,795,4,157,28261,tp
data/imgs/fame3-sym/1800050.png,赵之谦,隶,一,795,4,157,28261,tn
data/imgs/final_imgs_fame_v8/3126.png,金农,隶,一,855,4,157,28261,
data/imgs/fame3-sym/900051.png,金农,隶,一,855,4,157,28261,tp
data/imgs/fame3-sym/1800051.png,金农,隶,一,855,4,157,28261,tn
data/imgs/final_imgs_fame_v8/3229.png,孙过庭,行,丁,235,3,158,21236,
data/imgs/fame3-sym/900052.png,孙过庭,行,丁,235,3,158,21236,tp
data/imgs/fame3-sym/1800052.png,孙过庭,行,丁,235,3,158,21236,tn
data/imgs/final_imgs_fame_v8/3230.png,孙过庭,行,丁,235,3,158,21236,
data/imgs/fame3-sym/900053.png,孙过庭,行,丁,235,3,158,21236,tp
data/imgs/fame3-sym/1800053.png,孙过庭,行,丁,235,3,158,21236,tn
data/imgs/final_imgs_fame_v8/3231.png,王铎,行,丁,612,3,158,21236,
data/imgs/fame3-sym/900054.png,王铎,行,丁,612,3,158,21236,tp
data/imgs/fame3-sym/1800054.png,王铎,行,丁,612,3,158,21236,tn
data/imgs/final_imgs_fame_v8/3232.png,郑板桥,行,丁,842,3,158,21236,
data/imgs/fame3-sym/900055.png,郑板桥,行,丁,842,3,158,21236,tp
data/imgs/fame3-sym/1800055.png,郑板桥,行,丁,842,3,158,21236,tn
data/imgs/final_imgs_fame_v8/3233.png,智永,行,丁,377,3,158,21236,
data/imgs/fame3-sym/900056.png,智永,行,丁,377,3,158,21236,tp
data/imgs/fame3-sym/1800056.png,智永,行,丁,377,3,158,21236,tn
data/imgs/final_imgs_fame_v8/235519.png,智永,行,丁,377,3,158,21236,
data/imgs/fame3-sym/900057.png,智永,行,丁,377,3,158,21236,tp
data/imgs/fame3-sym/1800057.png,智永,行,丁,377,3,158,21236,tn
data/imgs/final_imgs_fame_v8/3458.png,赵之谦,隶,七,795,4,160,28264,
data/imgs/fame3-sym/900058.png,赵之谦,隶,七,795,4,160,28264,tp
data/imgs/fame3-sym/1800058.png,赵之谦,隶,七,795,4,160,28264,tn
data/imgs/final_imgs_fame_v8/3459.png,金农,隶,七,855,4,160,28264,
data/imgs/fame3-sym/900059.png,金农,隶,七,855,4,160,28264,tp
data/imgs/fame3-sym/1800059.png,金农,隶,七,855,4,160,28264,tn
data/imgs/final_imgs_fame_v8/3336.png,张旭,楷,七,308,0,160,160,
data/imgs/fame3-sym/900060.png,张旭,楷,七,308,0,160,160,tp
data/imgs/fame3-sym/1800060.png,张旭,楷,七,308,0,160,160,tn
data/imgs/final_imgs_fame_v8/3337.png,柳公权,楷,七,461,0,160,160,
data/imgs/fame3-sym/900061.png,柳公权,楷,七,461,0,160,160,tp
data/imgs/fame3-sym/1800061.png,柳公权,楷,七,461,0,160,160,tn
data/imgs/final_imgs_fame_v8/3338.png,欧阳询,楷,七,479,0,160,160,
data/imgs/fame3-sym/900062.png,欧阳询,楷,七,479,0,160,160,tp
data/imgs/fame3-sym/1800062.png,欧阳询,楷,七,479,0,160,160,tn
data/imgs/final_imgs_fame_v8/3339.png,欧阳通,楷,七,480,0,160,160,
data/imgs/fame3-sym/900063.png,欧阳通,楷,七,480,0,160,160,tp
data/imgs/fame3-sym/1800063.png,欧阳通,楷,七,480,0,160,160,tn
data/imgs/final_imgs_fame_v8/3425.png,王羲之,行,七,601,3,160,21238,
data/imgs/fame3-sym/900064.png,王羲之,行,七,601,3,160,21238,tp
data/imgs/fame3-sym/1800064.png,王羲之,行,七,601,3,160,21238,tn
data/imgs/final_imgs_fame_v8/3426.png,王羲之,行,七,601,3,160,21238,
data/imgs/fame3-sym/900065.png,王羲之,行,七,601,3,160,21238,tp
data/imgs/fame3-sym/1800065.png,王羲之,行,七,601,3,160,21238,tn
data/imgs/final_imgs_fame_v8/3427.png,王羲之,行,七,601,3,160,21238,
data/imgs/fame3-sym/900066.png,王羲之,行,七,601,3,160,21238,tp
data/imgs/fame3-sym/1800066.png,王羲之,行,七,601,3,160,21238,tn
data/imgs/final_imgs_fame_v8/3428.png,王羲之,行,七,601,3,160,21238,
data/imgs/fame3-sym/900067.png,王羲之,行,七,601,3,160,21238,tp
data/imgs/fame3-sym/1800067.png,王羲之,行,七,601,3,160,21238,tn
data/imgs/final_imgs_fame_v8/3429.png,王羲之,行,七,601,3,160,21238,
data/imgs/fame3-sym/900068.png,王羲之,行,七,601,3,160,21238,tp
data/imgs/fame3-sym/1800068.png,王羲之,行,七,601,3,160,21238,tn
data/imgs/final_imgs_fame_v8/235598.png,王羲之,行,七,601,3,160,21238,
data/imgs/fame3-sym/900069.png,王羲之,行,七,601,3,160,21238,tp
data/imgs/fame3-sym/1800069.png,王羲之,行,七,601,3,160,21238,tn
data/imgs/final_imgs_fame_v8/3419.png,孙过庭,行,七,235,3,160,21238,
data/imgs/fame3-sym/900070.png,孙过庭,行,七,235,3,160,21238,tp
data/imgs/fame3-sym/1800070.png,孙过庭,行,七,235,3,160,21238,tn
data/imgs/final_imgs_fame_v8/235596.png,孙过庭,行,七,235,3,160,21238,
data/imgs/fame3-sym/900071.png,孙过庭,行,七,235,3,160,21238,tp
data/imgs/fame3-sym/1800071.png,孙过庭,行,七,235,3,160,21238,tn
data/imgs/final_imgs_fame_v8/3423.png,黄庭坚,行,七,992,3,160,21238,
data/imgs/fame3-sym/900072.png,黄庭坚,行,七,992,3,160,21238,tp
data/imgs/fame3-sym/1800072.png,黄庭坚,行,七,992,3,160,21238,tn
data/imgs/final_imgs_fame_v8/3424.png,黄庭坚,行,七,992,3,160,21238,
data/imgs/fame3-sym/900073.png,黄庭坚,行,七,992,3,160,21238,tp
data/imgs/fame3-sym/1800073.png,黄庭坚,行,七,992,3,160,21238,tn
data/imgs/final_imgs_fame_v8/235558.png,黄庭坚,楷,七,992,0,160,160,
data/imgs/fame3-sym/900074.png,黄庭坚,楷,七,992,0,160,160,tp
data/imgs/fame3-sym/1800074.png,黄庭坚,楷,七,992,0,160,160,tn
data/imgs/final_imgs_fame_v8/3431.png,于右任,行,七,39,3,160,21238,
data/imgs/fame3-sym/900075.png,于右任,行,七,39,3,160,21238,tp
data/imgs/fame3-sym/1800075.png,于右任,行,七,39,3,160,21238,tn
data/imgs/final_imgs_fame_v8/3432.png,吴昌硕,行,七,180,3,160,21238,
data/imgs/fame3-sym/900076.png,吴昌硕,行,七,180,3,160,21238,tp
data/imgs/fame3-sym/1800076.png,吴昌硕,行,七,180,3,160,21238,tn
data/imgs/final_imgs_fame_v8/3495.png,王羲之,行,万,601,3,161,21239,
data/imgs/fame3-sym/900077.png,王羲之,行,万,601,3,161,21239,tp
data/imgs/fame3-sym/1800077.png,王羲之,行,万,601,3,161,21239,tn
data/imgs/final_imgs_fame_v8/3485.png,李邕,楷,万,424,0,161,161,
data/imgs/fame3-sym/900078.png,李邕,楷,万,424,0,161,161,tp
data/imgs/fame3-sym/1800078.png,李邕,楷,万,424,0,161,161,tn
data/imgs/final_imgs_fame_v8/3486.png,柳公权,楷,万,461,0,161,161,
data/imgs/fame3-sym/900079.png,柳公权,楷,万,461,0,161,161,tp
data/imgs/fame3-sym/1800079.png,柳公权,楷,万,461,0,161,161,tn
data/imgs/final_imgs_fame_v8/3487.png,欧阳通,楷,万,480,0,161,161,
data/imgs/fame3-sym/900080.png,欧阳通,楷,万,480,0,161,161,tp
data/imgs/fame3-sym/1800080.png,欧阳通,楷,万,480,0,161,161,tn
data/imgs/final_imgs_fame_v8/3488.png,褚遂良,楷,万,760,0,161,161,
data/imgs/fame3-sym/900081.png,褚遂良,楷,万,760,0,161,161,tp
data/imgs/fame3-sym/1800081.png,褚遂良,楷,万,760,0,161,161,tn
data/imgs/final_imgs_fame_v8/3489.png,褚遂良,楷,万,760,0,161,161,
data/imgs/fame3-sym/900082.png,褚遂良,楷,万,760,0,161,161,tp
data/imgs/fame3-sym/1800082.png,褚遂良,楷,万,760,0,161,161,tn
data/imgs/final_imgs_fame_v8/235622.png,褚遂良,楷,万,760,0,161,161,
data/imgs/fame3-sym/900083.png,褚遂良,楷,万,760,0,161,161,tp
data/imgs/fame3-sym/1800083.png,褚遂良,楷,万,760,0,161,161,tn
data/imgs/final_imgs_fame_v8/3490.png,苏轼,楷,万,703,0,161,161,
data/imgs/fame3-sym/900084.png,苏轼,楷,万,703,0,161,161,tp
data/imgs/fame3-sym/1800084.png,苏轼,楷,万,703,0,161,161,tn
data/imgs/final_imgs_fame_v8/3494.png,苏轼,行,万,703,3,161,21239,
data/imgs/fame3-sym/900085.png,苏轼,行,万,703,3,161,21239,tp
data/imgs/fame3-sym/1800085.png,苏轼,行,万,703,3,161,21239,tn
data/imgs/final_imgs_fame_v8/235624.png,苏轼,行,万,703,3,161,21239,
data/imgs/fame3-sym/900086.png,苏轼,行,万,703,3,161,21239,tp
data/imgs/fame3-sym/1800086.png,苏轼,行,万,703,3,161,21239,tn
data/imgs/final_imgs_fame_v8/3567.png,黄庭坚,行,丈,992,3,162,21240,
data/imgs/fame3-sym/900087.png,黄庭坚,行,丈,992,3,162,21240,tp
data/imgs/fame3-sym/1800087.png,黄庭坚,行,丈,992,3,162,21240,tn
data/imgs/final_imgs_fame_v8/3526.png,李邕,楷,丈,424,0,162,162,
data/imgs/fame3-sym/900088.png,李邕,楷,丈,424,0,162,162,tp
data/imgs/fame3-sym/1800088.png,李邕,楷,丈,424,0,162,162,tn
data/imgs/final_imgs_fame_v8/3527.png,欧阳询,楷,丈,479,0,162,162,
data/imgs/fame3-sym/900089.png,欧阳询,楷,丈,479,0,162,162,tp
data/imgs/fame3-sym/1800089.png,欧阳询,楷,丈,479,0,162,162,tn
data/imgs/final_imgs_fame_v8/3528.png,虞世南,楷,丈,746,0,162,162,
data/imgs/fame3-sym/900090.png,虞世南,楷,丈,746,0,162,162,tp
data/imgs/fame3-sym/1800090.png,虞世南,楷,丈,746,0,162,162,tn
data/imgs/final_imgs_fame_v8/3529.png,米芾,楷,丈,672,0,162,162,
data/imgs/fame3-sym/900091.png,米芾,楷,丈,672,0,162,162,tp
data/imgs/fame3-sym/1800091.png,米芾,楷,丈,672,0,162,162,tn
data/imgs/final_imgs_fame_v8/3569.png,沈尹默,行,丈,517,3,162,21240,
data/imgs/fame3-sym/900092.png,沈尹默,行,丈,517,3,162,21240,tp
data/imgs/fame3-sym/1800092.png,沈尹默,行,丈,517,3,162,21240,tn
data/imgs/final_imgs_fame_v8/3592.png,柳公权,楷,三,461,0,163,163,
data/imgs/fame3-sym/900093.png,柳公权,楷,三,461,0,163,163,tp
data/imgs/fame3-sym/1800093.png,柳公权,楷,三,461,0,163,163,tn
data/imgs/final_imgs_fame_v8/3593.png,欧阳询,楷,三,479,0,163,163,
data/imgs/fame3-sym/900094.png,欧阳询,楷,三,479,0,163,163,tp
data/imgs/fame3-sym/1800094.png,欧阳询,楷,三,479,0,163,163,tn
data/imgs/final_imgs_fame_v8/3594.png,欧阳询,楷,三,479,0,163,163,
data/imgs/fame3-sym/900095.png,欧阳询,楷,三,479,0,163,163,tp
data/imgs/fame3-sym/1800095.png,欧阳询,楷,三,479,0,163,163,tn
data/imgs/final_imgs_fame_v8/3595.png,欧阳通,楷,三,480,0,163,163,
data/imgs/fame3-sym/900096.png,欧阳通,楷,三,480,0,163,163,tp
data/imgs/fame3-sym/1800096.png,欧阳通,楷,三,480,0,163,163,tn
data/imgs/final_imgs_fame_v8/3596.png,褚遂良,楷,三,760,0,163,163,
data/imgs/fame3-sym/900097.png,褚遂良,楷,三,760,0,163,163,tp
data/imgs/fame3-sym/1800097.png,褚遂良,楷,三,760,0,163,163,tn
data/imgs/final_imgs_fame_v8/3758.png,褚遂良,行,三,760,3,163,21241,
data/imgs/fame3-sym/900098.png,褚遂良,行,三,760,3,163,21241,tp
data/imgs/fame3-sym/1800098.png,褚遂良,行,三,760,3,163,21241,tn
data/imgs/final_imgs_fame_v8/3597.png,颜真卿,楷,三,956,0,163,163,
data/imgs/fame3-sym/900099.png,颜真卿,楷,三,956,0,163,163,tp
data/imgs/fame3-sym/1800099.png,颜真卿,楷,三,956,0,163,163,tn
data/imgs/final_imgs_fame_v8/235674.png,颜真卿,楷,三,956,0,163,163,
data/imgs/fame3-sym/900100.png,颜真卿,楷,三,956,0,163,163,tp
data/imgs/fame3-sym/1800100.png,颜真卿,楷,三,956,0,163,163,tn
data/imgs/final_imgs_fame_v8/3598.png,赵之谦,楷,三,795,0,163,163,
data/imgs/fame3-sym/900101.png,赵之谦,楷,三,795,0,163,163,tp
data/imgs/fame3-sym/1800101.png,赵之谦,楷,三,795,0,163,163,tn
data/imgs/final_imgs_fame_v8/3803.png,赵之谦,隶,三,795,4,163,28267,
data/imgs/fame3-sym/900102.png,赵之谦,隶,三,795,4,163,28267,tp
data/imgs/fame3-sym/1800102.png,赵之谦,隶,三,795,4,163,28267,tn
data/imgs/final_imgs_fame_v8/3753.png,怀素,行,三,346,3,163,21241,
data/imgs/fame3-sym/900103.png,怀素,行,三,346,3,163,21241,tp
data/imgs/fame3-sym/1800103.png,怀素,行,三,346,3,163,21241,tn
data/imgs/final_imgs_fame_v8/3765.png,王羲之,行,三,601,3,163,21241,
data/imgs/fame3-sym/900104.png,王羲之,行,三,601,3,163,21241,tp
data/imgs/fame3-sym/1800104.png,王羲之,行,三,601,3,163,21241,tn
data/imgs/final_imgs_fame_v8/235740.png,王羲之,行,三,601,3,163,21241,
data/imgs/fame3-sym/900105.png,王羲之,行,三,601,3,163,21241,tp
data/imgs/fame3-sym/1800105.png,王羲之,行,三,601,3,163,21241,tn
data/imgs/final_imgs_fame_v8/3752.png,鲜于枢,行,三,983,3,163,21241,
data/imgs/fame3-sym/900106.png,鲜于枢,行,三,983,3,163,21241,tp
data/imgs/fame3-sym/1800106.png,鲜于枢,行,三,983,3,163,21241,tn
data/imgs/final_imgs_fame_v8/235734.png,鲜于枢,行,三,983,3,163,21241,
data/imgs/fame3-sym/900107.png,鲜于枢,行,三,983,3,163,21241,tp
data/imgs/fame3-sym/1800107.png,鲜于枢,行,三,983,3,163,21241,tn
data/imgs/final_imgs_fame_v8/3754.png,李世民,行,三,401,3,163,21241,
data/imgs/fame3-sym/900108.png,李世民,行,三,401,3,163,21241,tp
data/imgs/fame3-sym/1800108.png,李世民,行,三,401,3,163,21241,tn
data/imgs/final_imgs_fame_v8/235735.png,李世民,行,三,401,3,163,21241,
data/imgs/fame3-sym/900109.png,李世民,行,三,401,3,163,21241,tp
data/imgs/fame3-sym/1800109.png,李世民,行,三,401,3,163,21241,tn
data/imgs/final_imgs_fame_v8/3756.png,李邕,行,三,424,3,163,21241,
data/imgs/fame3-sym/900110.png,李邕,行,三,424,3,163,21241,tp
data/imgs/fame3-sym/1800110.png,李邕,行,三,424,3,163,21241,tn
data/imgs/final_imgs_fame_v8/3757.png,李邕,行,三,424,3,163,21241,
data/imgs/fame3-sym/900111.png,李邕,行,三,424,3,163,21241,tp
data/imgs/fame3-sym/1800111.png,李邕,行,三,424,3,163,21241,tn
data/imgs/final_imgs_fame_v8/3760.png,米芾,行,三,672,3,163,21241,
data/imgs/fame3-sym/900112.png,米芾,行,三,672,3,163,21241,tp
data/imgs/fame3-sym/1800112.png,米芾,行,三,672,3,163,21241,tn
data/imgs/final_imgs_fame_v8/3761.png,米芾,行,三,672,3,163,21241,
