image_path,calligrapher,script,character,calligrapher_id,script_id,character_id,glyph_id,aug
data/imgs/fame3-e/3338_b3.png,欧阳询,楷,七,479,0,160,160,b3
data/imgs/fame3-e/3339_b1.png,欧阳通,楷,七,480,0,160,160,b1
data/imgs/fame3-e/3339_b2.png,欧阳通,楷,七,480,0,160,160,b2
data/imgs/fame3-e/3339_b3.png,欧阳通,楷,七,480,0,160,160,b3
data/imgs/fame3-e/3425_b1.png,王羲之,行,七,601,3,160,21238,b1
data/imgs/fame3-e/3425_b2.png,王羲之,行,七,601,3,160,21238,b2
data/imgs/fame3-e/3425_b3.png,王羲之,行,七,601,3,160,21238,b3
data/imgs/fame3-e/3426_b1.png,王羲之,行,七,601,3,160,21238,b1
data/imgs/fame3-e/3426_b2.png,王羲之,行,七,601,3,160,21238,b2
data/imgs/fame3-e/3426_b3.png,王羲之,行,七,601,3,160,21238,b3
data/imgs/fame3-e/3427_b1.png,王羲之,行,七,601,3,160,21238,b1
data/imgs/fame3-e/3427_b2.png,王羲之,行,七,601,3,160,21238,b2
data/imgs/fame3-e/3427_b3.png,王羲之,行,七,601,3,160,21238,b3
data/imgs/fame3-e/3428_b1.png,王羲之,行,七,601,3,160,21238,b1
data/imgs/fame3-e/3428_b2.png,王羲之,行,七,601,3,160,21238,b2
data/imgs/fame3-e/3428_b3.png,王羲之,行,七,601,3,160,21238,b3
data/imgs/fame3-e/3429_b1.png,王羲之,行,七,601,3,160,21238,b1
data/imgs/fame3-e/3429_b2.png,王羲之,行,七,601,3,160,21238,b2
data/imgs/fame3-e/3429_b3.png,王羲之,行,七,601,3,160,21238,b3
data/imgs/fame3-e/235598_b1.png,王羲之,行,七,601,3,160,21238,b1
data/imgs/fame3-e/235598_b2.png,王羲之,行,七,601,3,160,21238,b2
data/imgs/fame3-e/235598_b3.png,王羲之,行,七,601,3,160,21238,b3
data/imgs/fame3-e/3419_b1.png,孙过庭,行,七,235,3,160,21238,b1
data/imgs/fame3-e/3419_b2.png,孙过庭,行,七,235,3,160,21238,b2
data/imgs/fame3-e/3419_b3.png,孙过庭,行,七,235,3,160,21238,b3
data/imgs/fame3-e/235596_b1.png,孙过庭,行,七,235,3,160,21238,b1
data/imgs/fame3-e/235596_b2.png,孙过庭,行,七,235,3,160,21238,b2
data/imgs/fame3-e/235596_b3.png,孙过庭,行,七,235,3,160,21238,b3
data/imgs/fame3-e/3423_b1.png,黄庭坚,行,七,992,3,160,21238,b1
data/imgs/fame3-e/3423_b2.png,黄庭坚,行,七,992,3,160,21238,b2
data/imgs/fame3-e/3423_b3.png,黄庭坚,行,七,992,3,160,21238,b3
data/imgs/fame3-e/3424_b1.png,黄庭坚,行,七,992,3,160,21238,b1
data/imgs/fame3-e/3424_b2.png,黄庭坚,行,七,992,3,160,21238,b2
data/imgs/fame3-e/3424_b3.png,黄庭坚,行,七,992,3,160,21238,b3
data/imgs/fame3-e/235558_b1.png,黄庭坚,楷,七,992,0,160,160,b1
data/imgs/fame3-e/235558_b2.png,黄庭坚,楷,七,992,0,160,160,b2
data/imgs/fame3-e/235558_b3.png,黄庭坚,楷,七,992,0,160,160,b3
data/imgs/fame3-e/3431_b1.png,于右任,行,七,39,3,160,21238,b1
data/imgs/fame3-e/3431_b2.png,于右任,行,七,39,3,160,21238,b2
data/imgs/fame3-e/3431_b3.png,于右任,行,七,39,3,160,21238,b3
data/imgs/fame3-e/3432_b1.png,吴昌硕,行,七,180,3,160,21238,b1
data/imgs/fame3-e/3432_b2.png,吴昌硕,行,七,180,3,160,21238,b2
data/imgs/fame3-e/3432_b3.png,吴昌硕,行,七,180,3,160,21238,b3
data/imgs/fame3-e/3495_b1.png,王羲之,行,万,601,3,161,21239,b1
data/imgs/fame3-e/3495_b2.png,王羲之,行,万,601,3,161,21239,b2
data/imgs/fame3-e/3495_b3.png,王羲之,行,万,601,3,161,21239,b3
data/imgs/fame3-e/3485_b1.png,李邕,楷,万,424,0,161,161,b1
data/imgs/fame3-e/3485_b2.png,李邕,楷,万,424,0,161,161,b2
data/imgs/fame3-e/3485_b3.png,李邕,楷,万,424,0,161,161,b3
data/imgs/fame3-e/3486_b1.png,柳公权,楷,万,461,0,161,161,b1
data/imgs/fame3-e/3486_b2.png,柳公权,楷,万,461,0,161,161,b2
data/imgs/fame3-e/3486_b3.png,柳公权,楷,万,461,0,161,161,b3
data/imgs/fame3-e/3487_b1.png,欧阳通,楷,万,480,0,161,161,b1
data/imgs/fame3-e/3487_b2.png,欧阳通,楷,万,480,0,161,161,b2
data/imgs/fame3-e/3487_b3.png,欧阳通,楷,万,480,0,161,161,b3
data/imgs/fame3-e/3488_b1.png,褚遂良,楷,万,760,0,161,161,b1
data/imgs/fame3-e/3488_b2.png,褚遂良,楷,万,760,0,161,161,b2
data/imgs/fame3-e/3488_b3.png,褚遂良,楷,万,760,0,161,161,b3
data/imgs/fame3-e/3489_b1.png,褚遂良,楷,万,760,0,161,161,b1
data/imgs/fame3-e/3489_b2.png,褚遂良,楷,万,760,0,161,161,b2
data/imgs/fame3-e/3489_b3.png,褚遂良,楷,万,760,0,161,161,b3
data/imgs/fame3-e/235622_b1.png,褚遂良,楷,万,760,0,161,161,b1
data/imgs/fame3-e/235622_b2.png,褚遂良,楷,万,760,0,161,161,b2
data/imgs/fame3-e/235622_b3.png,褚遂良,楷,万,760,0,161,161,b3
data/imgs/fame3-e/3490_b1.png,苏轼,楷,万,703,0,161,161,b1
data/imgs/fame3-e/3490_b2.png,苏轼,楷,万,703,0,161,161,b2
data/imgs/fame3-e/3490_b3.png,苏轼,楷,万,703,0,161,161,b3
data/imgs/fame3-e/3494_b1.png,苏轼,行,万,703,3,161,21239,b1
data/imgs/fame3-e/3494_b2.png,苏轼,行,万,703,3,161,21239,b2
data/imgs/fame3-e/3494_b3.png,苏轼,行,万,703,3,161,21239,b3
data/imgs/fame3-e/235624_b1.png,苏轼,行,万,703,3,161,21239,b1
data/imgs/fame3-e/235624_b2.png,苏轼,行,万,703,3,161,21239,b2
data/imgs/fame3-e/235624_b3.png,苏轼,行,万,703,3,161,21239,b3
data/imgs/fame3-e/3567_b1.png,黄庭坚,行,丈,992,3,162,21240,b1
data/imgs/fame3-e/3567_b2.png,黄庭坚,行,丈,992,3,162,21240,b2
data/imgs/fame3-e/3567_b3.png,黄庭坚,行,丈,992,3,162,21240,b3
data/imgs/fame3-e/3526_b1.png,李邕,楷,丈,424,0,162,162,b1
data/imgs/fame3-e/3526_b2.png,李邕,楷,丈,424,0,162,162,b2
data/imgs/fame3-e/3526_b3.png,李邕,楷,丈,424,0,162,162,b3
data/imgs/fame3-e/3527_b1.png,欧阳询,楷,丈,479,0,162,162,b1
data/imgs/fame3-e/3527_b2.png,欧阳询,楷,丈,479,0,162,162,b2
data/imgs/fame3-e/3527_b3.png,欧阳询,楷,丈,479,0,162,162,b3
data/imgs/fame3-e/3528_b1.png,虞世南,楷,丈,746,0,162,162,b1
data/imgs/fame3-e/3528_b2.png,虞世南,楷,丈,746,0,162,162,b2
data/imgs/fame3-e/3528_b3.png,虞世南,楷,丈,746,0,162,162,b3
data/imgs/fame3-e/3529_b1.png,米芾,楷,丈,672,0,162,162,b1
data/imgs/fame3-e/3529_b2.png,米芾,楷,丈,672,0,162,162,b2
data/imgs/fame3-e/3529_b3.png,米芾,楷,丈,672,0,162,162,b3
data/imgs/fame3-e/3569_b1.png,沈尹默,行,丈,517,3,162,21240,b1
data/imgs/fame3-e/3569_b2.png,沈尹默,行,丈,517,3,162,21240,b2
data/imgs/fame3-e/3569_b3.png,沈尹默,行,丈,517,3,162,21240,b3
data/imgs/fame3-e/3592_b1.png,柳公权,楷,三,461,0,163,163,b1
data/imgs/fame3-e/3592_b2.png,柳公权,楷,三,461,0,163,163,b2
data/imgs/fame3-e/3592_b3.png,柳公权,楷,三,461,0,163,163,b3
data/imgs/fame3-e/3593_b1.png,欧阳询,楷,三,479,0,163,163,b1
data/imgs/fame3-e/3593_b2.png,欧阳询,楷,三,479,0,163,163,b2
data/imgs/fame3-e/3593_b3.png,欧阳询,楷,三,479,0,163,163,b3
data/imgs/fame3-e/3594_b1.png,欧阳询,楷,三,479,0,163,163,b1
data/imgs/fame3-e/3594_b2.png,欧阳询,楷,三,479,0,163,163,b2
data/imgs/fame3-e/3594_b3.png,欧阳询,楷,三,479,0,163,163,b3
data/imgs/fame3-e/3595_b1.png,欧阳通,楷,三,480,0,163,163,b1
data/imgs/fame3-e/3595_b2.png,欧阳通,楷,三,480,0,163,163,b2
data/imgs/fame3-e/3595_b3.png,欧阳通,楷,三,480,0,163,163,b3
data/imgs/fame3-e/3596_b1.png,褚遂良,楷,三,760,0,163,163,b1
data/imgs/fame3-e/3596_b2.png,褚遂良,楷,三,760,0,163,163,b2
data/imgs/fame3-e/3596_b3.png,褚遂良,楷,三,760,0,163,163,b3
data/imgs/fame3-e/3758_b1.png,褚遂良,行,三,760,3,163,21241,b1
data/imgs/fame3-e/3758_b2.png,褚遂良,行,三,760,3,163,21241,b2
data/imgs/fame3-e/3758_b3.png,褚遂良,行,三,760,3,163,21241,b3
data/imgs/fame3-e/3597_b1.png,颜真卿,楷,三,956,0,163,163,b1
data/imgs/fame3-e/3597_b2.png,颜真卿,楷,三,956,0,163,163,b2
data/imgs/fame3-e/3597_b3.png,颜真卿,楷,三,956,0,163,163,b3
data/imgs/fame3-e/235674_b1.png,颜真卿,楷,三,956,0,163,163,b1
data/imgs/fame3-e/235674_b2.png,颜真卿,楷,三,956,0,163,163,b2
data/imgs/fame3-e/235674_b3.png,颜真卿,楷,三,956,0,163,163,b3
data/imgs/fame3-e/3598_b1.png,赵之谦,楷,三,795,0,163,163,b1
data/imgs/fame3-e/3598_b2.png,赵之谦,楷,三,795,0,163,163,b2
data/imgs/fame3-e/3598_b3.png,赵之谦,楷,三,795,0,163,163,b3
data/imgs/fame3-e/3803_b1.png,赵之谦,隶,三,795,4,163,28267,b1
data/imgs/fame3-e/3803_b2.png,赵之谦,隶,三,795,4,163,28267,b2
data/imgs/fame3-e/3803_b3.png,赵之谦,隶,三,795,4,163,28267,b3
data/imgs/fame3-e/3753_b1.png,怀素,行,三,346,3,163,21241,b1
data/imgs/fame3-e/3753_b2.png,怀素,行,三,346,3,163,21241,b2
data/imgs/fame3-e/3753_b3.png,怀素,行,三,346,3,163,21241,b3
data/imgs/fame3-e/3765_b1.png,王羲之,行,三,601,3,163,21241,b1
data/imgs/fame3-e/3765_b2.png,王羲之,行,三,601,3,163,21241,b2
data/imgs/fame3-e/3765_b3.png,王羲之,行,三,601,3,163,21241,b3
data/imgs/fame3-e/235740_b1.png,王羲之,行,三,601,3,163,21241,b1
data/imgs/fame3-e/235740_b2.png,王羲之,行,三,601,3,163,21241,b2
data/imgs/fame3-e/235740_b3.png,王羲之,行,三,601,3,163,21241,b3
data/imgs/fame3-e/3752_b1.png,鲜于枢,行,三,983,3,163,21241,b1
data/imgs/fame3-e/3752_b2.png,鲜于枢,行,三,983,3,163,21241,b2
data/imgs/fame3-e/3752_b3.png,鲜于枢,行,三,983,3,163,21241,b3
data/imgs/fame3-e/235734_b1.png,鲜于枢,行,三,983,3,163,21241,b1
data/imgs/fame3-e/235734_b2.png,鲜于枢,行,三,983,3,163,21241,b2
data/imgs/fame3-e/235734_b3.png,鲜于枢,行,三,983,3,163,21241,b3
data/imgs/fame3-e/3754_b1.png,李世民,行,三,401,3,163,21241,b1
data/imgs/fame3-e/3754_b2.png,李世民,行,三,401,3,163,21241,b2
data/imgs/fame3-e/3754_b3.png,李世民,行,三,401,3,163,21241,b3
data/imgs/fame3-e/235735_b1.png,李世民,行,三,401,3,163,21241,b1
data/imgs/fame3-e/235735_b2.png,李世民,行,三,401,3,163,21241,b2
data/imgs/fame3-e/235735_b3.png,李世民,行,三,401,3,163,21241,b3
data/imgs/fame3-e/3756_b1.png,李邕,行,三,424,3,163,21241,b1
data/imgs/fame3-e/3756_b2.png,李邕,行,三,424,3,163,21241,b2
data/imgs/fame3-e/3756_b3.png,李邕,行,三,424,3,163,21241,b3
data/imgs/fame3-e/3757_b1.png,李邕,行,三,424,3,163,21241,b1
