img_id,class,ink_ratio,main_frac,white_ratio,main_white,frame_w,bbox_inset,frame_sides
103671,touch_edge,0.3854827880859375,0.7535526263705815,0.6139678955078125,0.9767875338618685,31,0,top:31|bottom:31
104325,touch_edge,0.467864990234375,0.793979518622399,0.5318756103515625,1.0,30,0,top:30|bottom:29
105221,touch_edge,0.4593048095703125,0.8435267931297964,0.5399169921875,1.0,49,0,left:49|right:48
105312,touch_edge,0.4593048095703125,0.8435267931297964,0.5399169921875,1.0,49,0,left:49|right:48
105352,touch_edge,0.46588134765625,0.8512707978514346,0.5337066650390625,1.0,18,0,top:18|bottom:14|left:15
277796,touch_edge,0.4558258056640625,0.8262310447561343,0.5439453125,1.0,43,0,left:42|right:43
98252,touch_edge,0.3839569091796875,0.761832849819179,0.6157989501953125,1.0,41,0,left:41|right:33
98255,touch_edge,0.3521575927734375,0.8103903981974956,0.6478118896484375,1.0,34,0,left:33|right:34
114292,touch_edge,0.320892333984375,0.8959106038991916,0.67889404296875,1.0,33,0,top:32|bottom:33
114567,touch_edge,0.280914306640625,0.750678978815861,0.7187347412109375,1.0,23,0,left:23|right:23
281460,touch_edge,0.25762939453125,0.693319118692253,0.7423248291015625,0.9999177783716007,18,0,left:18|right:18
282196,touch_edge,0.40814208984375,0.813443995812771,0.59161376953125,1.0,40,0,left:39|right:40
116671,touch_edge,0.287384033203125,0.5487416374641606,0.7120513916015625,1.0,13,0,top:12|bottom:13
125985,touch_edge,0.407135009765625,0.7685705719211453,0.5924072265625,0.9888986194106738,33,0,top:33|bottom:33
126082,touch_edge,0.4323272705078125,0.7469029047400557,0.567352294921875,1.0,37,0,top:37|bottom:37
126626,touch_edge,0.480987548828125,0.9888649197385952,0.5186004638671875,0.9997057698531792,17,0,top:17|bottom:12|right:14
126787,touch_edge,0.2713775634765625,0.5887545684565645,0.7282867431640625,1.0,15,0,top:15|bottom:14
286952,touch_edge,0.4861297607421875,0.8629900499074045,0.5131072998046875,0.9408808398013501,21,0,left:21|right:20
128502,touch_edge,0.490966796875,0.968641223272004,0.5085906982421875,0.8770813956976988,14,0,right:14
128849,touch_edge,0.341796875,0.8127232142857143,0.6580047607421875,0.9996521577812304,32,0,top:32|bottom:31
140677,touch_edge,0.4977569580078125,0.757886024340149,0.5019683837890625,0.8460649907286378,20,0,left:14|right:20
140679,touch_edge,0.3937225341796875,0.8559082277254583,0.60577392578125,0.6482619647355163,15,0,top:15|bottom:13
141106,touch_edge,0.4114837646484375,0.9291356101902325,0.5877685546875,1.0,13,0,right:13
141276,touch_edge,0.3807373046875,0.8200144277011863,0.618927001953125,1.0,15,0,right:15
141828,touch_edge,0.4924774169921875,0.9050968241673122,0.5070648193359375,1.0,12,0,left:12
142955,touch_edge,0.472076416015625,0.8925269894627965,0.527557373046875,1.0,16,0,left:15|right:16
153458,touch_edge,0.4401092529296875,0.9667857019034081,0.5594482421875,1.0,26,0,top:23|bottom:26
152683,touch_edge,0.37774658203125,0.4112942317014057,0.6214752197265625,1.0,33,0,left:33|right:33
154205,touch_edge,0.45367431640625,0.965895331629221,0.545989990234375,0.9997764239002851,15,0,top:14|bottom:15
297744,touch_edge,0.4710845947265625,0.9412431574514948,0.5287017822265625,1.0,49,0,left:48|right:49
298198,touch_edge,0.4897918701171875,0.5153120034892053,0.50958251953125,0.9640675530003593,45,0,left:45|right:45
293259,touch_edge,0.4642486572265625,0.6249794576828266,0.5355377197265625,0.9961250249309058,15,0,right:15
143568,touch_edge,0.485931396484375,0.8962821076430321,0.5135955810546875,1.0,18,0,left:18|right:17
143719,touch_edge,0.4849395751953125,0.9283848840502187,0.5147247314453125,1.0,16,0,left:16
144540,touch_edge,0.4854736328125,0.4560598441035957,0.5140533447265625,0.9510819555344474,43,0,left:43|right:43
145321,touch_edge,0.4679107666015625,0.9322680580466329,0.5316619873046875,1.0,20,0,left:20|right:17
145600,touch_edge,0.4118804931640625,0.6270514577853518,0.5875244140625,1.0,14,0,left:14|right:13
146027,touch_edge,0.4782562255859375,0.9695625817566921,0.521331787109375,1.0,29,0,top:23|bottom:29
148399,touch_edge,0.4819488525390625,0.9938261833148646,0.5174407958984375,0.5493497685116924,18,0,bottom:17|left:18
148458,touch_edge,0.4635772705078125,0.8914453112142458,0.5359649658203125,0.7525409252669039,45,0,left:45|right:45
202041,touch_edge,0.2896881103515625,0.7152488806952858,0.7100982666015625,1.0,20,0,top:20|bottom:20|left:14
192263,touch_edge,0.4663238525390625,0.9452570269297471,0.5331573486328125,0.912538278812856,17,0,top:14|bottom:12|left:17
192398,touch_edge,0.2584686279296875,0.647086604876321,0.7411346435546875,1.0,15,0,top:15|bottom:15
195553,touch_edge,0.44525146484375,0.8577793008910213,0.5542755126953125,1.0,33,0,top:33|bottom:25
314596,touch_edge,0.3173065185546875,0.7271940370281318,0.68231201171875,1.0,27,0,top:24|bottom:27
314825,touch_edge,0.497039794921875,0.7308589672745134,0.5020904541015625,0.8030086612976751,29,0,top:29|bottom:28
197305,touch_edge,0.438568115234375,0.9248138612483474,0.5611114501953125,1.0,40,0,top:40|bottom:33|left:14
197865,touch_edge,0.25323486328125,0.6831164135936371,0.7464599609375,1.0,20,0,top:19|bottom:20
197980,touch_edge,0.227813720703125,0.7633623576691225,0.77191162109375,1.0,15,0,top:13|bottom:13|left:15
186908,touch_edge,0.4768829345703125,0.988161136530893,0.5226898193359375,1.0,15,0,right:15
187876,touch_edge,0.4460296630859375,0.9278163593445314,0.553466796875,0.9139005293339215,29,0,top:29|bottom:28
188249,touch_edge,0.4848480224609375,0.9755468135326515,0.5148468017578125,0.6546931033460774,15,0,top:15
188475,touch_edge,0.405670166015625,0.9840517565636049,0.59393310546875,1.0,23,0,top:19|bottom:23
311786,touch_edge,0.3678131103515625,0.8811035054967848,0.6320037841796875,1.0,44,0,top:44|bottom:20
311846,touch_edge,0.2759246826171875,0.6114582757285849,0.7239990234375,0.999873545776429,18,0,top:18|bottom:18
189650,touch_edge,0.493865966796875,0.9510597540629055,0.5057373046875,1.0,20,0,top:12|left:20|right:19
189731,touch_edge,0.4351806640625,0.7930575035063113,0.5645294189453125,1.0,44,0,left:43|right:44
189739,touch_edge,0.4908905029296875,0.9840850455379068,0.5086822509765625,1.0,15,0,right:15
321132,touch_edge,0.4248809814453125,0.9774465792781469,0.5747528076171875,0.6871266625959063,17,0,top:12|bottom:17
213148,touch_edge,0.367828369140625,0.7759893802372854,0.63214111328125,0.9999758617360239,34,0,left:34|right:34
321390,touch_edge,0.4859466552734375,0.9613464376550381,0.5131378173828125,0.9642273038151595,14,0,bottom:12|right:14
213465,touch_edge,0.45404052734375,0.9323497781959941,0.5454559326171875,1.0,18,0,left:17|right:18
213281,touch_edge,0.4376068115234375,0.7988772272394435,0.5618743896484375,1.0,17,0,top:16|bottom:17
321455,touch_edge,0.48480224609375,0.8528263880146041,0.514739990234375,1.0,19,0,top:19|bottom:17|right:12
213265,touch_edge,0.308502197265625,0.7596696013453358,0.6914215087890625,1.0,28,0,left:28|right:27
213266,touch_edge,0.2457122802734375,0.8458051294789791,0.7542572021484375,1.0,24,0,left:23|right:24
215208,touch_edge,0.223236083984375,0.587218045112782,0.77667236328125,1.0,14,0,top:14|bottom:13
322039,touch_edge,0.4723052978515625,0.8646980906535715,0.5274658203125,1.0,14,0,left:13|right:14
215773,touch_edge,0.4700469970703125,0.9357247200129849,0.5296630859375,0.9193362525927633,20,0,top:20|bottom:18
322625,touch_edge,0.4573974609375,0.8870763277288497,0.54205322265625,1.0,15,0,top:14|bottom:15|left:14
216698,touch_edge,0.4872283935546875,0.973881181297172,0.5123748779296875,0.9994639506834628,27,0,left:27|right:13
216879,touch_edge,0.4315338134765625,0.9521233336869276,0.568145751953125,1.0,27,0,top:25|bottom:27
216260,touch_edge,0.44134521484375,0.883798921311022,0.5582122802734375,1.0,20,0,top:20
216265,touch_edge,0.497894287109375,0.9840943916641128,0.5016021728515625,0.9668725093541812,12,0,bottom:12
216276,touch_edge,0.445526123046875,0.7962531680252072,0.5540771484375,0.9415895571711831,23,0,top:23|bottom:21
216324,touch_edge,0.4699249267578125,0.9533071403058739,0.5296630859375,1.0,19,0,top:19|bottom:19|left:12
218466,touch_edge,0.4470977783203125,0.9567932835056824,0.5526275634765625,1.0,23,0,bottom:12|left:23|right:23
219035,touch_edge,0.4668731689453125,0.9074745890119946,0.532440185546875,1.0,22,0,top:22
219053,touch_edge,0.4818572998046875,0.8821051964913392,0.5178375244140625,1.0,17,0,left:17|right:17
221754,touch_edge,0.49749755859375,0.9519690835480309,0.502166748046875,1.0,14,0,bottom:14
222021,touch_edge,0.4523773193359375,0.9595237292137484,0.54730224609375,1.0,23,0,top:21|bottom:23
324965,touch_edge,0.494659423828125,0.8991301129002406,0.50469970703125,1.0,19,0,top:17|bottom:19
224133,touch_edge,0.4518280029296875,0.9491405221032724,0.5476226806640625,1.0,27,0,left:17|right:27
224143,touch_edge,0.2244720458984375,0.8147644619672354,0.7754974365234375,1.0,20,0,left:20|right:20
224418,touch_edge,0.2721099853515625,0.6315258229125778,0.7278289794921875,0.9999580703997988,13,0,top:13|bottom:12
317738,touch_edge,0.4278717041015625,0.6346064690988196,0.570831298828125,0.7557872226677359,15,0,right:15
204306,touch_edge,0.4587249755859375,0.9692312809766158,0.540863037109375,1.0,13,0,top:12|bottom:13
204655,touch_edge,0.48858642578125,0.9609306683322923,0.511016845703125,1.0,19,0,top:19|bottom:18
207450,touch_edge,0.4703521728515625,0.9378426601784267,0.5294189453125,1.0,25,0,top:23|bottom:25
207967,touch_edge,0.48675537109375,0.8587774294670847,0.5128173828125,0.9998809807188764,13,0,top:13|bottom:12
208029,touch_edge,0.4467926025390625,0.9437177692018716,0.5528106689453125,1.0,18,0,top:16|bottom:18
208059,touch_edge,0.456634521484375,0.8993517342778855,0.5428924560546875,0.6984457123584137,20,0,left:20|right:19
208536,touch_edge,0.310791015625,0.3644933228593873,0.68896484375,0.9888377037562013,29,0,top:28|bottom:29
324957,touch_edge,0.474853515625,0.9036632390745502,0.5247650146484375,1.0,21,0,top:21
325202,touch_edge,0.43951416015625,0.6708096097764199,0.560150146484375,1.0,21,0,top:19|bottom:21
301642,touch_edge,0.46875,0.8729166666666667,0.5308074951171875,1.0,20,0,top:19|bottom:20
303301,touch_edge,0.4462127685546875,0.4660260575180385,0.55340576171875,1.0,40,0,left:40|right:40
245767,touch_edge,0.448883056640625,0.8481881841049698,0.550933837890625,1.0,25,0,left:25|right:23
246003,touch_edge,0.3736724853515625,0.6057821879211074,0.62579345703125,0.9703989076367893,28,0,left:28|right:28
258859,touch_edge,0.2167816162109375,0.6938129091293025,0.7828216552734375,1.0,16,0,left:16|right:16
257957,touch_edge,0.3901214599609375,0.6990260883169711,0.6095733642578125,0.9959448296578137,31,0,top:30|bottom:31
261564,touch_edge,0.3199462890625,0.8246375429225486,0.6798858642578125,1.0,32,0,top:32|bottom:27
268937,touch_edge,0.4596405029296875,0.8300634066992,0.540191650390625,1.0,45,0,top:45|bottom:45
269122,touch_edge,0.2583465576171875,0.6530624298623826,0.7411956787109375,1.0,21,0,top:20|bottom:21
240293,touch_edge,0.406524658203125,0.8691164327002477,0.592254638671875,0.9451228938012057,17,0,top:17|bottom:15
15024,touch_edge,0.341552734375,0.7641619013581129,0.6580810546875,0.9845344092005194,29,0,left:28|right:29
238374,touch_edge,0.3007049560546875,0.6711320850459228,0.69921875,1.0,22,0,left:21|right:22
10121,touch_edge,0.428070068359375,0.8772724032223569,0.5714569091796875,0.9801340418146378,25,0,left:25|right:25
29578,touch_edge,0.4429779052734375,0.7473046054217904,0.556793212890625,1.0,42,0,left:41|right:42
29819,touch_edge,0.4268341064453125,0.45551067100418263,0.572601318359375,0.8576187176890689,26,0,left:26|right:26
30130,touch_edge,0.4852142333984375,0.832604798893047,0.5140838623046875,1.0,49,0,top:48|bottom:49
246782,touch_edge,0.479644775390625,0.5470509639244131,0.520111083984375,1.0,16,0,top:16|left:15|right:12
30551,touch_edge,0.446258544921875,0.9099705942693018,0.5533447265625,1.0,18,0,bottom:18
30813,touch_edge,0.4925079345703125,0.8636490380146854,0.507171630859375,1.0,19,0,left:19|right:18
30822,touch_edge,0.4903564453125,0.8749377645008714,0.50933837890625,1.0,20,0,left:18|right:20
236574,touch_edge,0.4322662353515625,0.8884888277030605,0.567413330078125,1.0,14,0,left:13|right:14
237066,touch_edge,0.4185638427734375,0.9446976048995662,0.58111572265625,1.0,32,0,left:31|right:32
24473,touch_edge,0.496185302734375,1.0,0.503570556640625,1.0,18,0,top:18|bottom:15
22787,touch_edge,0.3876190185546875,0.4613628311616738,0.6119384765625,1.0,40,0,left:40|right:40
25230,touch_edge,0.4666595458984375,0.8199326423176274,0.5331268310546875,1.0,52,0,left:44|right:52
25297,touch_edge,0.4812469482421875,0.8843653888836044,0.518341064453125,1.0,17,0,bottom:17
252745,touch_edge,0.45513916015625,0.8628469894059273,0.5447845458984375,0.982970618715514,48,0,left:47|right:48
45845,touch_edge,0.4715576171875,0.752944602640435,0.5279541015625,1.0,45,0,left:43|right:45
45876,touch_edge,0.4884796142578125,0.7152719207821823,0.5109710693359375,0.5697733448801027,24,0,left:24
45956,touch_edge,0.478179931640625,0.8903248452358159,0.5215911865234375,1.0,48,0,top:48|bottom:47
46450,touch_edge,0.3392486572265625,0.7349435523770971,0.66046142578125,1.0,26,0,left:25|right:26
46775,touch_edge,0.2809600830078125,0.7911258350078749,0.7185211181640625,0.9854955509779354,21,0,top:20|bottom:21
47010,touch_edge,0.3032684326171875,0.7610062893081762,0.6964874267578125,1.0,23,0,top:23|bottom:23
253685,touch_edge,0.4644927978515625,0.8730002299530238,0.535186767578125,1.0,46,0,top:46|bottom:46
253695,touch_edge,0.4113006591796875,0.7879057688740494,0.5885162353515625,1.0,15,0,left:15
47098,touch_edge,0.49053955078125,0.6190742814483016,0.50885009765625,1.0,27,0,top:22|bottom:27
47116,touch_edge,0.4528656005859375,0.8423464402439436,0.54681396484375,1.0,27,0,left:27|right:24
47117,touch_edge,0.4561614990234375,0.9444054189663823,0.543304443359375,1.0,16,0,left:16|right:16
253750,touch_edge,0.4557647705078125,0.737821821955874,0.543975830078125,0.9971107994389902,17,0,left:17|right:17
47260,touch_edge,0.4761810302734375,0.6911590348319288,0.523468017578125,1.0,19,0,bottom:15|left:19|right:15
31383,touch_edge,0.4650726318359375,0.919846451655238,0.534271240234375,0.9095504655280745,15,0,top:14|bottom:15
211426,touch_edge,0.4987945556640625,0.9601700877971183,0.5009918212890625,1.0,38,0,left:38|right:20
211896,touch_edge,0.4865875244140625,0.9402615321897833,0.5128936767578125,1.0,14,0,top:14
211923,touch_edge,0.49462890625,0.9314844521224087,0.5051116943359375,1.0,14,0,left:13|right:14
211975,touch_edge,0.3857574462890625,0.6801946125548831,0.6138458251953125,1.0,16,0,right:16
212094,touch_edge,0.482086181640625,0.9754700259542951,0.5174713134765625,1.0,21,0,left:20|right:21
212337,touch_edge,0.4734649658203125,0.9797930967804312,0.5260162353515625,1.0,21,0,bottom:14|left:21|right:12
212786,touch_edge,0.2257537841796875,0.31145657316661035,0.773773193359375,1.0,18,0,top:17|bottom:18
212495,touch_edge,0.478057861328125,0.9448132780082987,0.5216217041015625,1.0,34,0,top:33|bottom:34
157781,touch_edge,0.450286865234375,0.9056590986106404,0.548736572265625,0.5358155831155108,21,0,left:21|right:20
158311,touch_edge,0.4811859130859375,0.9641350879974632,0.5185546875,1.0,16,0,top:16
159255,touch_edge,0.2822265625,0.6768490484429066,0.7177581787109375,0.9999574820893301,20,0,left:20|right:20
300033,touch_edge,0.494873046875,0.999167488899852,0.50469970703125,0.5193493771919216,13,0,top:12|right:13
161892,touch_edge,0.458709716796875,0.8067992814849312,0.5407257080078125,0.9887688009707368,12,0,top:12
177876,touch_edge,0.42840576171875,0.6785154580424562,0.5711822509765625,1.0,37,0,left:36|right:37
178080,touch_edge,0.39654541015625,0.911920886563029,0.603271484375,1.0,40,0,top:37|bottom:40|right:13
178802,touch_edge,0.46697998046875,0.8139132139589597,0.5328521728515625,1.0,49,0,left:49|right:47
178937,touch_edge,0.4939727783203125,0.9709943471411361,0.5054931640625,1.0,24,0,right:24
179201,touch_edge,0.491119384765625,0.966072205306655,0.508575439453125,0.6045604560456046,36,0,top:36|bottom:18
180036,touch_edge,0.44464111328125,0.5641386410432395,0.5545806884765625,0.9881689365799973,14,0,top:14|bottom:14
181390,touch_edge,0.47076416015625,0.9012057565149747,0.528839111328125,1.0,31,0,left:13|right:31
182737,touch_edge,0.46063232421875,0.6830859944348748,0.538970947265625,1.0,21,0,left:21
182902,touch_edge,0.2675323486328125,0.7210973592653853,0.732147216796875,1.0,22,0,top:21|bottom:22
309704,touch_edge,0.4720458984375,0.9236164985777088,0.527587890625,0.999537251272559,13,0,top:12|bottom:13
184134,touch_edge,0.4777374267578125,0.8288990386150947,0.52191162109375,1.0,14,0,top:14|bottom:13
184186,touch_edge,0.23870849609375,0.5872538992585017,0.760894775390625,0.9746119600529419,12,0,right:12
310060,touch_edge,0.4886627197265625,0.93807962529274,0.51092529296875,1.0,36,0,right:36
185342,touch_edge,0.4900054931640625,0.9555008874910472,0.5097808837890625,1.0,26,0,top:26|bottom:18
198336,touch_edge,0.390899658203125,0.7508392536497775,0.608795166015625,1.0,30,0,top:19|bottom:25|left:30
199077,touch_edge,0.3750762939453125,0.8579390586225133,0.6245880126953125,1.0,37,0,top:37|bottom:37
199179,touch_edge,0.2788543701171875,0.6088645690834473,0.7205810546875,0.9754785702185329,20,0,left:20|right:20
316135,touch_edge,0.4597625732421875,0.7243370614981248,0.5396728515625,0.8687796878534269,29,0,left:28|right:29
316718,touch_edge,0.454681396484375,0.7343781461843076,0.5449676513671875,0.8591628167436651,38,0,bottom:15|left:38|right:34
98256,touch_edge,0.3404541015625,0.8045446396557906,0.6595001220703125,0.999953726197913,32,0,left:32|right:32
100171,touch_edge,0.464080810546875,0.847537318340238,0.535736083984375,1.0,29,0,left:29|right:29
100175,touch_edge,0.3918914794921875,0.7942218588171164,0.6076812744140625,1.0,22,0,left:13|right:22
91092,touch_edge,0.4902496337890625,0.9728594105014161,0.5094451904296875,1.0,24,0,top:24|bottom:22
272489,touch_edge,0.3283233642578125,0.4991402147139471,0.67095947265625,1.0,17,0,top:17|bottom:16
93112,touch_edge,0.2807159423828125,0.6295591672555307,0.7192230224609375,0.9976874933701071,19,0,left:19|right:19
117240,touch_edge,0.4604949951171875,0.8420093442459988,0.539154052734375,1.0,47,0,top:47|bottom:47
119806,touch_edge,0.2728118896484375,0.9661614184238492,0.726959228515625,1.0,22,0,left:19|right:22
121896,touch_edge,0.3050537109375,0.7680072028811524,0.6944427490234375,1.0,21,0,top:21|bottom:17
122142,touch_edge,0.3731231689453125,0.782235308551098,0.626495361328125,1.0,34,0,top:34|bottom:33
122506,touch_edge,0.4227447509765625,0.8965168742104314,0.57647705078125,0.9393065113816834,17,0,top:17|bottom:17
122573,touch_edge,0.44268798828125,0.683475803115952,0.5563507080078125,0.8967938345081046,12,0,top:12
123102,touch_edge,0.2372589111328125,0.24696121937102064,0.7623291015625,1.0,15,0,top:14|bottom:15
123137,touch_edge,0.4011077880859375,0.8136721573401301,0.598541259765625,1.0,38,0,top:38|bottom:36
124538,touch_edge,0.35205078125,0.9086771844660194,0.647674560546875,1.0,37,0,top:37|bottom:37
135424,touch_edge,0.45892333984375,0.9920867136587312,0.5406494140625,0.5463140663806728,16,0,top:16|bottom:12
135495,touch_edge,0.478271484375,0.9662455334354262,0.5213775634765625,1.0,14,0,right:14
137064,touch_edge,0.433441162109375,0.9937337182285433,0.56634521484375,1.0,15,0,top:15|bottom:14
137082,touch_edge,0.484039306640625,0.9272744467561944,0.515625,1.0,13,0,right:13
137614,touch_edge,0.49365234375,1.0,0.5059814453125,1.0,28,0,top:28|bottom:28
139635,touch_edge,0.442657470703125,0.917063081695967,0.5570526123046875,1.0,21,0,top:21|bottom:17
139644,touch_edge,0.4927978515625,0.789261828090166,0.506988525390625,1.0,21,0,top:21|bottom:20
131519,touch_edge,0.4654541015625,0.5025570416994493,0.5341033935546875,0.9999142930605948,32,0,top:20|left:32|right:30
131910,touch_edge,0.48651123046875,0.9989336344247899,0.5132293701171875,0.9530845845101829,30,0,top:30|bottom:19|left:25
133983,touch_edge,0.351104736328125,0.8037375054324207,0.64849853515625,0.5939529411764706,14,0,left:13|right:14
134616,touch_edge,0.4003143310546875,0.4022489041356966,0.5992431640625,0.9993124872682827,39,0,top:39|bottom:39
135286,touch_edge,0.302337646484375,0.4449379226809327,0.6970977783203125,0.9989931049578636,19,0,left:18|right:19
280772,touch_edge,0.45208740234375,0.8100783043067369,0.5475616455078125,0.9396405183224188,15,0,left:15|right:14
112850,touch_edge,0.4733734130859375,0.8191664249105503,0.5262451171875,0.9328752029691487,12,0,left:12
112969,touch_edge,0.4417877197265625,0.9399371395019515,0.557861328125,1.0,28,0,left:28
112996,touch_edge,0.192108154296875,0.5970611596505163,0.807861328125,0.9931436990027198,12,0,left:12
113478,touch_edge,0.29583740234375,0.6555085619971116,0.703643798828125,0.9861864075985601,16,0,top:16|bottom:16
268411,touch_edge,0.491973876953125,0.9691706469821971,0.5076446533203125,1.0,18,0,right:18
268466,touch_edge,0.4709625244140625,0.7891786813542848,0.527557373046875,0.8774512639555736,20,0,left:20|right:19
268759,touch_edge,0.3405609130859375,0.5225144495721135,0.6590423583984375,1.0,18,0,left:18|right:18
271119,touch_edge,0.41400146484375,0.7563025210084033,0.5858917236328125,1.0,40,0,left:39|right:40
271548,touch_edge,0.314117431640625,0.7001360147673176,0.685394287109375,1.0,24,0,top:24|bottom:24
272120,touch_edge,0.2620086669921875,0.7916254149438006,0.7375335693359375,0.9997103548153512,24,0,top:24|bottom:18
272287,touch_edge,0.4229888916015625,0.7129252191479384,0.576446533203125,1.0,33,0,top:33|bottom:33
272487,touch_edge,0.2974395751953125,0.7705330118504078,0.70220947265625,1.0,25,0,top:25|bottom:22
277628,touch_edge,0.3097686767578125,0.6994729323678637,0.6898651123046875,0.991794032425737,24,0,top:22|bottom:24
277675,touch_edge,0.46588134765625,0.8512707978514346,0.5337066650390625,1.0,18,0,top:18|bottom:14|left:15
279816,touch_edge,0.244720458984375,0.6805087916199027,0.7548065185546875,1.0,15,0,top:15|bottom:14
278861,touch_edge,0.3980865478515625,0.7334892100118824,0.6017608642578125,1.0,33,0,top:33|bottom:32
278889,touch_edge,0.4798431396484375,0.7883740897382898,0.51995849609375,1.0,43,0,top:43|bottom:43
278954,touch_edge,0.3513031005859375,0.5904530252356339,0.6483306884765625,0.9891030619689802,22,0,top:22|bottom:21
282334,touch_edge,0.2635345458984375,0.70100167911528,0.736175537109375,1.0,19,0,top:19|bottom:19
282538,touch_edge,0.2660369873046875,0.7350731287639805,0.7336273193359375,1.0,19,0,top:19|bottom:18
284645,touch_edge,0.2164764404296875,0.6934517516035807,0.783233642578125,1.0,12,0,bottom:12
284698,touch_edge,0.3176116943359375,0.7922171510929618,0.682098388671875,1.0,27,0,left:26|right:27
288442,touch_edge,0.4947509765625,0.9208610905502097,0.5048828125,1.0,18,0,left:13|right:18
291656,touch_edge,0.4208984375,0.6716937354988399,0.5787811279296875,1.0,14,0,left:14|right:12
291735,touch_edge,0.47332763671875,0.9768214055448098,0.526275634765625,0.9311974485358074,27,0,left:27|right:27
292387,touch_edge,0.4347381591796875,0.9419114808185041,0.5645599365234375,0.9447552636557744,14,0,top:14
293353,touch_edge,0.478759765625,0.8852307496175421,0.5209197998046875,1.0,35,0,top:24|bottom:35|right:14
293997,touch_edge,0.473480224609375,0.9429262004511763,0.5260772705078125,1.0,28,0,top:19|bottom:28
304941,touch_edge,0.41204833984375,0.8454303066212413,0.5867156982421875,0.9932641543782996,14,0,left:14|right:14
306386,touch_edge,0.4957122802734375,0.9705112814356511,0.504058837890625,1.0,20,0,top:20
307576,touch_edge,0.375335693359375,0.7579478006341979,0.62420654296875,0.9881441282878655,29,0,top:19|left:29|right:19
309778,touch_edge,0.15155029296875,0.7165726943213854,0.8477630615234375,1.0,12,0,left:12|right:12
311261,touch_edge,0.45037841796875,0.5995053530288657,0.5483245849609375,0.9762905245582302,16,0,top:16|bottom:13
