image_path,calligrapher,script,character,calligrapher_id,script_id,character_id
final_images/1303.png,集篆古文韵海,篆,㧈,15,0,228
final_images/1304.png,集篆古文韵海,篆,㧈,15,0,228
final_images/1307.png,唐代石刻篆文,篆,㪉,28,0,1311
final_images/1308.png,三体阴符经,篆,㪉,25,0,1311
final_images/1309.png,古文四声韵,篆,㪉,4,0,1311
final_images/1310.png,古文四声韵,篆,㪉,4,0,1311
final_images/1318.png,古文四声韵,篆,㪔,4,0,2365
final_images/1319.png,古文四声韵,篆,㪔,4,0,2365
final_images/1320.png,汗简,篆,㪔,9,0,2365
final_images/1321.png,集古文韵上声韵第三,篆,㪔,0,0,2365
final_images/1322.png,集古文韵上声韵第三,篆,㪔,0,0,2365
final_images/1323.png,集篆古文韵海,篆,㪔,15,0,2365
final_images/1324.png,集篆古文韵海,篆,㪔,15,0,2365
final_images/1325.png,王澍,篆,㪔,18,0,2365
final_images/1329.png,古文四声韵,篆,㪜,4,0,1416
final_images/1330.png,集古文韵上声韵第三,篆,㪜,0,0,1416
final_images/1331.png,集篆古文韵海,篆,㪜,15,0,1416
final_images/1332.png,集篆古文韵海,篆,㪜,15,0,1416
final_images/1333.png,集篆古文韵海,篆,㪜,15,0,1416
final_images/1342.png,说文解字,篆,㫃,23,0,5884
final_images/1343.png,汗简,篆,㫃,9,0,5884
final_images/1344.png,汗简,篆,㫃,9,0,5884
final_images/1345.png,集古文韵上声韵第三,篆,㫃,0,0,5884
final_images/1346.png,集古文韵上声韵第三,篆,㫃,0,0,5884
final_images/1347.png,集篆古文韵海,篆,㫃,15,0,5884
final_images/1351.png,古文四声韵,楷,㫗,4,3,4252
final_images/1352.png,集古文韵上声韵第三,楷,㫗,0,3,4252
final_images/1353.png,古文四声韵,篆,㫗,4,0,4252
final_images/1354.png,古文四声韵,篆,㫗,4,0,4252
final_images/1355.png,古文砖,篆,㫗,675,0,4252
final_images/1356.png,汗简,篆,㫗,9,0,4252
final_images/1357.png,集古文韵上声韵第三,篆,㫗,0,0,4252
final_images/1358.png,集篆古文韵海,篆,㫗,15,0,4252
final_images/1359.png,集篆古文韵海,篆,㫗,15,0,4252
final_images/1361.png,古文四声韵,楷,㫳,4,3,4759
final_images/1387.png,唐代石刻篆文,篆,㫳,28,0,4759
final_images/1402.png,唐代石刻篆文,篆,㬎,28,0,3222
final_images/1403.png,古文四声韵,篆,㬎,4,0,3222
final_images/1404.png,古文四声韵,篆,㬎,4,0,3222
final_images/1405.png,古文四声韵,篆,㬎,4,0,3222
final_images/1406.png,汗简,篆,㬎,9,0,3222
final_images/1407.png,集古文韵上声韵第三,篆,㬎,0,0,3222
final_images/1431.png,古文四声韵,楷,㮤,4,3,6255
final_images/1432.png,古文砖,篆,㮤,675,0,6255
final_images/1433.png,汗简,篆,㮤,9,0,6255
final_images/1434.png,集篆古文韵海,篆,㮤,15,0,6255
final_images/1438.png,古文四声韵,楷,㯟,4,3,198
final_images/1445.png,古文四声韵,篆,㯟,4,0,198
final_images/1446.png,汗简,篆,㯟,9,0,198
final_images/1447.png,汗简,篆,㯟,9,0,198
final_images/1448.png,集篆古文韵海,篆,㯟,15,0,198
final_images/1449.png,集篆古文韵海,篆,㯟,15,0,198
final_images/1455.png,集篆古文韵海,篆,㯱,15,0,5323
final_images/1456.png,集篆古文韵海,篆,㯱,15,0,5323
final_images/1459.png,古文四声韵,篆,㯻,4,0,971
final_images/1460.png,汗简,篆,㯻,9,0,971
final_images/1461.png,汗简,篆,㯻,9,0,971
final_images/1462.png,集古文韵上声韵第三,篆,㯻,0,0,971
final_images/1463.png,吴大澂,篆,㯻,127,0,971
final_images/1467.png,古文四声韵,篆,㰦,4,0,1666
final_images/1468.png,汗简,篆,㰦,9,0,1666
final_images/1469.png,集篆古文韵海,篆,㰦,15,0,1666
final_images/1470.png,集篆古文韵海,篆,㰦,15,0,1666
final_images/1487.png,汗简,篆,㱃,9,0,882
final_images/1488.png,汗简,篆,㱃,9,0,882
final_images/1489.png,集古文韵上声韵第三,篆,㱃,0,0,882
final_images/1490.png,集篆古文韵海,篆,㱃,15,0,882
final_images/1491.png,集篆古文韵海,篆,㱃,15,0,882
final_images/1492.png,马王堆帛书,篆,㱃,62,0,882
final_images/1493.png,吴大澂,篆,㱃,127,0,882
final_images/1494.png,徐三庚,篆,㱃,363,0,882
final_images/1495.png,杨沂孙,篆,㱃,70,0,882
final_images/1565.png,褚遂良,楷,㱕,113,3,7212
final_images/1566.png,米芾,楷,㱕,42,3,7212
final_images/1567.png,说文解字,篆,㱕,23,0,7212
final_images/1568.png,吴叡,篆,㱕,41,0,7212
final_images/1569.png,集篆古文韵海,篆,㱕,15,0,7212
final_images/1570.png,邓石如,隶,㱕,125,6,7212
final_images/1574.png,古文四声韵,篆,㱙,4,0,1193
final_images/1575.png,古文四声韵,篆,㱙,4,0,1193
final_images/1576.png,汗简,篆,㱙,9,0,1193
final_images/1577.png,集古文韵上声韵第三,篆,㱙,0,0,1193
final_images/1578.png,集篆古文韵海,篆,㱙,15,0,1193
final_images/1604.png,集篆古文韵海,篆,㱿,15,0,3031
final_images/1608.png,唐代石刻篆文,篆,㲻,28,0,1860
final_images/1609.png,古文四声韵,篆,㲻,4,0,1860
final_images/1610.png,古文四声韵,篆,㲻,4,0,1860
final_images/1611.png,汗简,篆,㲻,9,0,1860
final_images/1612.png,集篆古文韵海,篆,㲻,15,0,1860
final_images/1613.png,集篆古文韵海,篆,㲻,15,0,1860
final_images/1614.png,集篆古文韵海,篆,㲻,15,0,1860
final_images/1615.png,集篆古文韵海,篆,㲻,15,0,1860
final_images/1634.png,古文四声韵,篆,㳬,4,0,3611
final_images/1635.png,集篆古文韵海,篆,㳬,15,0,3611
final_images/1636.png,集篆古文韵海,篆,㳬,15,0,3611
final_images/1645.png,说文解字,篆,㵄,23,0,4988
final_images/1646.png,汗简,篆,㵄,9,0,4988
final_images/1647.png,集篆古文韵海,篆,㵄,15,0,4988
final_images/1648.png,集篆古文韵海,篆,㵄,15,0,4988
final_images/1658.png,古文四声韵,楷,㸒,4,3,560
final_images/1659.png,古文四声韵,楷,㸒,4,3,560
final_images/1660.png,古文四声韵,篆,㸒,4,0,560
final_images/1661.png,汗简,篆,㸒,9,0,560
final_images/1666.png,集篆古文韵海,篆,㹞,15,0,567
final_images/1667.png,集篆古文韵海,篆,㹞,15,0,567
final_images/1681.png,说文解字,篆,㺲,23,0,868
final_images/1682.png,汗简,篆,㺲,9,0,868
final_images/1683.png,集古文韵上声韵第三,篆,㺲,0,0,868
final_images/1684.png,集篆古文韵海,篆,㺲,15,0,868
final_images/1685.png,集篆古文韵海,篆,㺲,15,0,868
final_images/1688.png,古文四声韵,楷,㺺,4,3,2839
final_images/1689.png,古文四声韵,楷,㺺,4,3,2839
final_images/1690.png,古文四声韵,篆,㺺,4,0,2839
final_images/1691.png,汗简,篆,㺺,9,0,2839
final_images/1694.png,古文四声韵,篆,㼜,4,0,2333
final_images/1695.png,古文四声韵,篆,㼜,4,0,2333
final_images/1696.png,汗简,篆,㼜,9,0,2333
final_images/1697.png,集篆古文韵海,篆,㼜,15,0,2333
final_images/1698.png,集篆古文韵海,篆,㼜,15,0,2333
final_images/1701.png,古文四声韵,楷,㼱,4,3,3634
final_images/1702.png,说文解字,篆,㼱,23,0,3634
final_images/1703.png,集古文韵上声韵第三,篆,㼱,0,0,3634
final_images/1704.png,集古文韵上声韵第三,篆,㼱,0,0,3634
final_images/1705.png,集篆古文韵海,篆,㼱,15,0,3634
final_images/1707.png,古文四声韵,篆,㽖,4,0,7699
final_images/1708.png,古文四声韵,篆,㽖,4,0,7699
final_images/1709.png,古文四声韵,篆,㽖,4,0,7699
final_images/1710.png,汗简,篆,㽖,9,0,7699
final_images/1711.png,汗简,篆,㽖,9,0,7699
final_images/1712.png,汗简,篆,㽖,9,0,7699
final_images/1713.png,集篆古文韵海,篆,㽖,15,0,7699
final_images/1714.png,集篆古文韵海,篆,㽖,15,0,7699
final_images/1715.png,吴大澂,篆,㽖,127,0,7699
final_images/1716.png,李斯,篆,㽖,119,0,7699
final_images/1717.png,三体石经,篆,㽖,87,0,7699
final_images/1718.png,春秋僖公石经,篆,㽖,254,0,7699
final_images/1719.png,魏石经古文汇编,篆,㽖,347,0,7699
final_images/1723.png,说文解字,篆,㾊,23,0,4317
final_images/1724.png,汗简,篆,㾊,9,0,4317
final_images/1725.png,汗简,篆,㾊,9,0,4317
final_images/1730.png,王献之,草,㿃,86,9,3913
final_images/1731.png,王羲之,行,㿃,26,7,3913
final_images/1734.png,古文四声韵,篆,䀏,4,0,1619
final_images/1735.png,汗简,篆,䀏,9,0,1619
final_images/1736.png,集篆古文韵海,篆,䀏,15,0,1619
final_images/1737.png,集篆古文韵海,篆,䀏,15,0,1619
final_images/1739.png,古文四声韵,篆,䀠,4,0,4820
final_images/1740.png,古文四声韵,篆,䀠,4,0,4820
final_images/1741.png,汗简,篆,䀠,9,0,4820
final_images/1742.png,汗简,篆,䀠,9,0,4820
final_images/1743.png,汗简,篆,䀠,9,0,4820
final_images/1744.png,集篆古文韵海,篆,䀠,15,0,4820
final_images/1745.png,集篆古文韵海,篆,䀠,15,0,4820
final_images/1756.png,集篆古文韵海,篆,䁔,15,0,4250
